epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.148450585241965,1.8769793087005615,33.17,85.43,1e-05,1,67.95237445831299,67.95237183570862,83486208.0,1,4102.08544921875,484987.0625
1,2.080777738830039,1.7587107759475709,37.48,87.45,1.9e-05,1,133.4865391254425,65.22056698799133,146918400.0,2,4102.0078125,484954.0
2,2.047259336397071,1.6770787677764893,41.95,89.97,2.8000000000000003e-05,1,198.80993103981018,65.12123322486877,210350592.0,3,4101.8056640625,484897.3125
3,2.0292544728204627,1.6315109189987183,43.14,90.61,3.7e-05,1,263.88520550727844,64.87869715690613,273782784.0,4,4101.60693359375,484837.28125
4,2.002717841144713,1.5609190368652344,46.52,92.29,4.6e-05,1,329.21653628349304,65.13209772109985,337214976.0,5,4101.27978515625,484757.5
5,1.9830642662341402,1.5215726354599,47.43,92.44,5.5e-05,1,394.55620431900024,65.13939118385315,400647168.0,6,4101.04248046875,484685.4375
6,1.95586025119591,1.4945778484344483,50.27,92.97,6.4e-05,1,459.921017408371,65.16552400588989,464079360.0,7,4100.64892578125,484589.1875
7,1.953825126384193,1.4164630577087403,51.71,93.44,7.3e-05,1,525.3140590190887,65.19361305236816,527511552.0,8,4100.310546875,484498.84375
8,1.9305104205000874,1.3930009233474732,54.08,94.64,8.2e-05,1,590.9773366451263,65.45954322814941,590943744.0,9,4099.9775390625,484402.9375
9,1.9181767882214007,1.375852963256836,53.77,94.48,9.1e-05,1,656.4493093490601,65.2074453830719,654375936.0,10,4099.74462890625,484317.375
10,1.9072945291956316,1.3107736400604248,56.46,94.31,9.97534852915723e-05,1,721.8433442115784,65.18817973136902,717808128.0,11,4099.3544921875,484216.53125
11,1.887531739190965,1.270908924293518,57.22,95.71,9.970177445201784e-05,1,787.27281498909,65.23140835762024,781240320.0,12,4099.16845703125,484137.8125
12,1.8678119611495894,1.2409121883392333,59.62,95.67,9.964516155915151e-05,1,852.6378440856934,65.16707634925842,844672512.0,13,4098.98974609375,484061.6875
13,1.862191989693538,1.2254482892990113,59.77,96.04,9.958365282121497e-05,1,918.0641903877258,65.22750616073608,908104704.0,14,4098.81396484375,483985.25
14,1.842288315067218,1.1930296945571899,61.75,96.11,9.951725498333448e-05,1,983.5638875961304,65.30284357070923,971536896.0,15,4098.7041015625,483912.21875
15,1.8398535153929922,1.1715630655288696,62.58,96.17,9.94459753267812e-05,1,1048.7676997184753,65.00270819664001,1034969088.0,16,4098.51904296875,483842.21875
16,1.8034912303528927,1.1185156455993652,63.49,96.59,9.936982166817273e-05,1,1114.1513149738312,65.18577790260315,1098401280.0,17,4098.5419921875,483786.5
