epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1560502277374267,21.514423076923077,"tensor(2.1976e-11, device='cuda:0')",1.8971221128463744,32.02,1.8916997411727905,32.63,1e-05,16,64.3331971168518,64.33319473266602,1034969088.0,16,4101.16650390625,484895.75
1,2.0874302379608154,26.442307692307693,"tensor(4.0073e-11, device='cuda:0')",1.7733471389770508,37.39,1.7680754745483398,38.29,1.9e-05,16,124.3696300983429,59.74740958213806,2049884160.0,32,4101.1103515625,484870.09375
2,2.059464207839966,31.129807692307693,"tensor(5.4650e-11, device='cuda:0')",1.7106887189865112,40.5,1.705356764602661,41.22,2.8000000000000003e-05,16,184.44331526756287,59.83786153793335,3064799232.0,48,4100.95751953125,484826.03125
3,2.0390822477340698,28.004807692307693,"tensor(6.6486e-11, device='cuda:0')",1.6498302143096923,43.07,1.6432323799133302,43.43,3.7e-05,16,244.69650387763977,59.94690537452698,4079714304.0,64,4100.796875,484776.3125
4,2.019104243850708,33.17307692307692,"tensor(7.6950e-11, device='cuda:0')",1.607197230911255,44.96,1.6031011440277099,45.25,4.6e-05,16,304.89246797561646,59.93645715713501,5094629376.0,80,4100.564453125,484716.15625
5,1.9981139801025392,36.17788461538461,"tensor(8.5620e-11, device='cuda:0')",1.5502413024902344,47.35,1.549840920639038,47.42,5.5e-05,16,365.08134055137634,59.962573528289795,6109544448.0,96,4100.3291015625,484650.03125
6,1.980386584663391,33.89423076923077,"tensor(9.2470e-11, device='cuda:0')",1.527966919708252,45.59,1.5260904069900512,46.31,6.4e-05,16,425.38756823539734,60.071691036224365,7124459520.0,112,4100.07763671875,484579.15625
7,1.9569174253463746,33.77403846153846,"tensor(1.0168e-10, device='cuda:0')",1.4946923233032225,49.61,1.4975081466674804,49.4,7.3e-05,16,485.70880103111267,60.085617780685425,8139374592.0,128,4099.86767578125,484513.90625
8,1.949173342514038,39.54326923076923,"tensor(1.0773e-10, device='cuda:0')",1.44942425365448,50.97,1.4475232860565186,51.14,8.2e-05,16,545.962100982666,60.01679444313049,9154289664.0,144,4099.5966796875,484432.9375
9,1.9200606348037719,36.17788461538461,"tensor(1.1411e-10, device='cuda:0')",1.4181223461151122,53.38,1.420843811416626,52.79,9.1e-05,16,606.2073431015015,60.01339316368103,10169204736.0,160,4099.42724609375,484370.5
10,1.9112168703079224,35.81730769230769,"tensor(1.1823e-10, device='cuda:0')",1.3720070220947265,53.98,1.3744851835250855,53.75,9.97534852915723e-05,16,666.3526537418365,59.914937019348145,11184119808.0,176,4099.23388671875,484300.25
11,1.9009974443435669,40.50480769230769,"tensor(1.1048e-10, device='cuda:0')",1.3556422058105468,56.5,1.3599923515319825,56.43,9.970177445201784e-05,16,726.6575758457184,60.064969301223755,12199034880.0,192,4099.0126953125,484225.1875
12,1.9087631624221801,41.34615384615385,"tensor(1.0425e-10, device='cuda:0')",1.331752788734436,58.09,1.3358910358428955,57.38,9.964516155915151e-05,16,786.8394305706024,59.94457817077637,13213949952.0,208,4098.763671875,484147.3125
13,1.8958068857192993,41.94711538461539,"tensor(1.0056e-10, device='cuda:0')",1.2935044355392455,59.26,1.2948187032699585,59.09,9.958365282121497e-05,16,847.450088262558,60.37366271018982,14228865024.0,224,4098.6689453125,484087.09375
14,1.8596892095565796,45.07211538461539,"tensor(9.8567e-11, device='cuda:0')",1.2195511701583863,59.46,1.2282486379623414,58.2,9.951725498333448e-05,16,907.832061290741,60.14528679847717,15243780096.0,240,4098.568359375,484034.09375
15,1.8669080780029297,44.11057692307692,"tensor(9.4138e-11, device='cuda:0')",1.2313332754135131,60.41,1.2425593063354492,60.11,9.94459753267812e-05,16,968.5788247585297,60.51616311073303,16258695168.0,256,4098.33203125,483963.0
16,1.8628398956298828,44.95192307692308,"tensor(9.0458e-11, device='cuda:0')",1.2122659792900086,60.99,1.2133457048416139,60.96,9.936982166817273e-05,16,1029.233657360077,60.41977000236511,17273610240.0,272,4098.236328125,483906.5
17,1.8382747467041016,43.99038461538461,"tensor(8.9784e-11, device='cuda:0')",1.1720783967971802,61.35,1.1759903762817383,61.49,9.928880235861588e-05,16,1089.9414241313934,60.473511695861816,18288525312.0,288,4098.22802734375,483863.25
18,1.822285779762268,40.98557692307692,"tensor(8.7007e-11, device='cuda:0')",1.1797970603942871,62.97,1.1863477409362793,62.51,9.9202926282791e-05,16,1150.6356818675995,60.44126343727112,19303440384.0,304,4098.1142578125,483807.34375
19,1.8019939348220826,47.71634615384615,"tensor(8.6278e-11, device='cuda:0')",1.1280827292442321,64.15,1.1313427591323852,63.97,9.911220285797748e-05,16,1211.1331582069397,60.263487815856934,20318355456.0,320,4098.1123046875,483759.375
20,1.806441770362854,43.62980769230769,"tensor(8.4603e-11, device='cuda:0')",1.1180274008750914,65.88,1.1215808950424195,65.38,9.901664203302126e-05,16,1271.5402779579163,60.09755516052246,21333270528.0,336,4097.99609375,483705.53125
21,1.7878971736907958,48.31730769230769,"tensor(8.2324e-11, device='cuda:0')",1.0627403956413268,66.7,1.074054002380371,66.19,9.891625428724365e-05,16,1331.8732759952545,60.097867488861084,22348185600.0,352,4097.95947265625,483662.40625
22,1.7906928144454957,46.875,"tensor(8.0972e-11, device='cuda:0')",1.065041070842743,66.16,1.0732573813438415,65.31,9.881105062929222e-05,16,1392.2382938861847,60.124857902526855,23363100672.0,368,4097.9443359375,483614.71875
23,1.764803131866455,49.27884615384615,"tensor(7.9746e-11, device='cuda:0')",1.0301556653022765,68.29,1.0386918610572815,67.69,9.870104259593363e-05,16,1452.535094499588,60.05776906013489,24378015744.0,384,4097.90380859375,483566.90625
24,1.7582447011947633,48.4375,"tensor(7.7973e-11, device='cuda:0')",1.023037926864624,68.61,1.031748837852478,68.18,9.858624225078841e-05,16,1512.8860096931458,60.086989879608154,25392930816.0,400,4097.8369140625,483512.9375
25,1.7596613817214966,50.12019230769231,"tensor(7.7600e-11, device='cuda:0')",1.0048520563125611,69.67,1.0208515949249268,69.0,9.846666218300807e-05,16,1573.1273651123047,60.00385403633118,26407845888.0,416,4097.71533203125,483461.46875
