epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1086729881793262,27.375,"tensor(1.1231e-10, device='cuda:0')",1.7744694165587425,37.98,1.7647581681251525,37.87,1e-05,12,1031.4179289340973,1031.4179255962372,781240320.0,12,3081.914794921875,364427.34375
1,2.054685249081254,32.75,"tensor(1.7159e-10, device='cuda:0')",1.67761539144516,41.36,1.6690779311239718,41.9,1.9e-05,12,2059.922096014023,1028.2162885665894,1542426624.0,24,3075.52978515625,363322.625
2,2.0205614334344864,31.375,"tensor(2.0971e-10, device='cuda:0')",1.578612624514103,44.23,1.565371630716324,45.04,2.8000000000000003e-05,12,3080.2124593257904,1020.1018640995026,2303612928.0,36,3065.59326171875,361616.53125
3,1.9909931377649308,37.125,"tensor(2.3492e-10, device='cuda:0')",1.5124055873572826,49.82,1.5070225210607051,50.19,3.7e-05,12,4086.408266544342,1006.0185704231262,3064799232.0,48,3055.208984375,359827.0
4,1.9610433462381363,36.875,"tensor(2.5676e-10, device='cuda:0')",1.4126430305331945,52.23,1.4171616046249866,51.65,4.6e-05,12,5093.711265802383,1007.1202049255371,3825985536.0,60,3041.75439453125,357553.53125
5,1.938658912912011,39.25,"tensor(2.7183e-10, device='cuda:0')",1.3704194931268692,53.54,1.3766378063216806,53.46,5.5e-05,12,6101.411193609238,1007.5106263160706,4587171840.0,72,3027.774658203125,355247.8125
6,1.9140270124733447,41.875,"tensor(2.9052e-10, device='cuda:0')",1.326554467357695,55.89,1.330075557178259,55.63,6.4e-05,12,7108.377723932266,1006.6754374504089,5348358144.0,84,3011.456298828125,352609.9375
7,1.8898305796951056,43.75,"tensor(3.0585e-10, device='cuda:0')",1.2832755733698606,56.24,1.2895339548021556,56.42,7.3e-05,12,8117.0603313446045,1008.2613236904144,6109544448.0,96,2995.95361328125,350164.875
8,1.8657412101447581,44.0,"tensor(3.2555e-10, device='cuda:0')",1.2128929589174688,59.52,1.220538789831102,59.36,8.2e-05,12,9122.074884176254,1003.6741089820862,6870730752.0,108,2978.455078125,347506.5625
9,1.8489578810572624,44.625,"tensor(3.4292e-10, device='cuda:0')",1.2294203010194003,58.81,1.236612252572924,58.31,9.1e-05,12,10129.426692724228,1007.1748914718628,7631917056.0,120,2961.970458984375,345135.125
10,1.8280696106523275,44.625,"tensor(3.5976e-10, device='cuda:0')",1.1296637866362929,64.7,1.1304084681995212,64.63,9.97534852915723e-05,12,11136.285793066025,1006.6856157779694,8393103360.0,132,2944.260498046875,342691.0625
11,1.80643067702353,45.875,"tensor(3.4518e-10, device='cuda:0')",1.0759105970367788,66.91,1.074566891501844,67.04,9.970177445201784e-05,12,12141.949000835419,1005.4866435527802,9154289664.0,144,2927.253173828125,340375.0625
12,1.7861435908168555,48.75,"tensor(3.2931e-10, device='cuda:0')",1.0256691264271736,67.3,1.024959441100806,66.34,9.964516155915151e-05,12,13149.682604074478,1007.5389406681061,9915475968.0,156,2911.621826171875,338212.8125
13,1.7712427901089192,51.375,"tensor(3.2155e-10, device='cuda:0')",0.9849620922077447,69.59,0.9906739237554372,69.7,9.958365282121497e-05,12,14169.632929801941,1008.4869296550751,10676662272.0,168,2896.252685546875,336143.875
14,1.7564745345413686,48.375,"tensor(3.1280e-10, device='cuda:0')",0.9344175304492935,70.99,0.936855396079272,70.41,9.951725498333448e-05,12,15178.752139568329,1008.9442269802094,11437848576.0,180,2881.90625,334191.75
15,1.738198900744319,51.75,"tensor(3.0820e-10, device='cuda:0')",0.9369531321957707,71.83,0.9406614678032696,71.15,9.94459753267812e-05,12,16186.878006696701,1007.8554933071136,12199034880.0,192,2867.73583984375,332285.6875
16,1.7340050488710403,49.125,"tensor(2.9945e-10, device='cuda:0')",0.9379507488775999,71.88,0.940755565450713,71.94,9.936982166817273e-05,12,17195.234840393066,1008.17826795578,12960221184.0,204,2854.66943359375,330506.0
17,1.7226874079555272,53.625,"tensor(2.9523e-10, device='cuda:0')",0.8884135146990418,72.64,0.8949500482141972,72.62,9.928880235861588e-05,12,18203.88071489334,1008.4412086009979,13721407488.0,216,2842.404052734375,328829.4375
18,1.7131821377068759,53.125,"tensor(2.8883e-10, device='cuda:0')",0.87730536535196,74.51,0.8780048174751922,74.89,9.9202926282791e-05,12,19209.77981686592,1005.7241380214691,14482593792.0,228,2830.622802734375,327231.78125
19,1.7010801645696163,53.5,"tensor(2.8695e-10, device='cuda:0')",0.897880306108296,73.78,0.9044586450520903,73.21,9.911220285797748e-05,12,20216.078948259354,1006.1251981258392,15243780096.0,240,2819.14111328125,325645.5
20,1.6976476261496545,54.625,"tensor(2.8302e-10, device='cuda:0')",0.8456486619330943,75.36,0.8425760081849992,75.41,9.901664203302126e-05,12,21223.353082180023,1007.0890629291534,16004966400.0,252,2808.119140625,324128.96875
