epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
64,2.8704481720924377,1.0214674813270568,76.4,93.38,0.0006317124023299605
65,3.0077618181705477,1.0603613499641418,76.66,93.52,0.0006294302504449707
66,2.892564225196838,1.0728666305065155,76.66,93.76,0.0006271183938597935
67,2.8109700322151183,1.0141568613052367,77.26,93.22,0.0006247770860955557
68,2.7580917298793795,1.0480799723625183,77.02,93.28,0.0006224065839030375
69,2.8553282976150514,0.9537148902416229,78.04,93.98,0.0006200071472345178
70,2.7781566977500916,0.9272388194561004,78.1,93.62,0.0006175790392152664
71,2.7378576159477235,1.0102774808883668,78.22,93.68,0.0006151225261146896
epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
64,2.874283516407013,1.005460763168335,76.62,93.4,0.0006317124023299605
72,2.8030608177185057,0.9932506244659424,77.54,93.76,0.0006126378773171318
73,2.7724194467067718,1.0074102040290833,77.84,93.4,0.0006101253652923326
74,2.8709140539169313,1.044173956012726,78.2,94.1,0.0006075852655655493
75,2.879680502414703,0.9658744671821594,77.58,94.18,0.0006050178566873411
76,2.7852079391479494,0.9389378067493439,78.18,93.94,0.0006024234202030237
77,2.5886634826660155,0.9209897417068481,78.48,94.24,0.000599802240621794
78,2.5983242869377134,1.083058292198181,77.92,94.12,0.0005971546053855312
79,2.747324001789093,0.9525697608947754,78.32,94.18,0.0005944808048372753
80,2.945397424697876,0.909198340845108,79.28,94.6,0.000591781132189387
81,2.7223063111305237,0.9685747265815735,78.0,94.34,0.0005890558834913951
82,2.690519654750824,0.8866460645675659,78.88,94.3,0.00058630535759753
83,2.6558333814144133,0.8989879191875457,79.1,94.32,0.0005835298561339513
84,2.640138065814972,0.9446359666824341,78.96,94.62,0.0005807296834656719
85,2.6713383078575133,0.8989546848297119,80.12,94.44,0.0005779051466631796
86,2.8478734612464907,0.9398784200668335,79.12,94.68,0.0005750565554687648
87,2.6610094368457795,0.9291628863811493,79.74,94.72,0.0005721842222625524
88,2.651650846004486,0.906678590631485,79.1,94.36,0.0005692884620282469
89,2.8404322504997253,0.895983878993988,79.92,94.82,0.00056636959231859
90,2.7644546926021576,0.9602501104354858,79.68,94.78,0.0005634279332205382
91,2.616821277141571,0.8779101300954819,79.94,94.66,0.0005604638073201611
92,2.768505036830902,0.9481136778831482,79.42,94.5,0.0005574775396672664
93,2.6623015642166137,1.021265950202942,80.0,94.68,0.0005544694577397542
94,2.7339180529117586,0.9122641856670379,79.84,94.86,0.000551439891407706
