epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.204003903685703,2.031487115287781,25.08,80.71,1e-05,1,26.98026442527771,26.98026132583618,83486208.0,1,4102.3974609375,485036.125
1,2.1347198553488287,1.9038124250411987,32.78,84.15,1.9e-05,1,52.18945002555847,24.301379442214966,146918400.0,2,4102.73583984375,485065.8125
2,2.0956361637225376,1.8270037551879883,35.65,86.61,2.8000000000000003e-05,1,77.18560695648193,24.895134925842285,210350592.0,3,4103.01416015625,485092.3125
3,2.079597941586669,1.7880181056976319,37.21,88.09,3.7e-05,1,101.69445633888245,24.405877590179443,273782784.0,4,4103.22314453125,485113.625
4,2.0621203518402256,1.7690607246398926,38.0,88.16,4.6e-05,1,126.16649508476257,24.369741678237915,337214976.0,5,4103.44677734375,485136.15625
5,2.0497506341006173,1.7292976613998412,40.24,89.27,5.5e-05,1,150.56219673156738,24.28054141998291,400647168.0,6,4103.6826171875,485161.125
6,2.030564999000364,1.70929114112854,40.86,89.55,6.4e-05,1,174.9073359966278,24.21962881088257,464079360.0,7,4103.9541015625,485189.0
7,2.0293904611609506,1.6665305061340332,42.26,89.99,7.3e-05,1,199.34940338134766,24.33418297767639,527511552.0,8,4104.21923828125,485217.5
8,2.014711337419234,1.6593409591674804,43.03,91.0,8.2e-05,1,223.8377194404602,24.367199897766113,590943744.0,9,4104.45166015625,485244.1875
9,2.006936716667058,1.638454810523987,44.31,90.79,9.1e-05,1,248.3002734184265,24.35594129562378,654375936.0,10,4104.70751953125,485274.46875
10,1.9967523657558213,1.5966972427368165,45.69,90.97,9.97534852915723e-05,1,272.69415736198425,24.2882342338562,717808128.0,11,4104.955078125,485304.8125
11,1.9874139357162652,1.580142959022522,46.92,92.06,9.970177445201784e-05,1,297.1334750652313,24.335533142089844,781240320.0,12,4105.171875,485332.5
12,1.973987338027026,1.553504334449768,47.65,92.25,9.964516155915151e-05,1,321.6333773136139,24.362465143203735,844672512.0,13,4105.4111328125,485362.0
13,1.9726553305163121,1.5340291799545287,47.53,92.37,9.958365282121497e-05,1,346.086138010025,24.354332208633423,908104704.0,14,4105.60205078125,485385.90625
14,1.9610510640199297,1.529388370704651,49.37,92.87,9.951725498333448e-05,1,370.4924373626709,24.30721378326416,971536896.0,15,4105.80859375,485412.9375
