epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1718926145553588,17.908653846153847,"tensor(3.1189e-11, device='cuda:0')",1.9364982501983643,29.08,1.9317668573379516,30.83,1e-05,8,54.30385708808899,54.30385422706604,527511552.0,8,4102.21533203125,485008.0625
1,2.104933023262024,23.91826923076923,"tensor(5.7950e-11, device='cuda:0')",1.8280202075958252,35.77,1.819925061416626,36.31,1.9e-05,8,96.68027186393738,42.22646903991699,1034969088.0,16,4102.28466796875,485003.40625
2,2.0626961156845094,27.884615384615383,"tensor(8.0232e-11, device='cuda:0')",1.7347681203842162,38.27,1.7268082626342773,38.63,2.8000000000000003e-05,8,139.07574272155762,42.045259952545166,1542426624.0,24,4102.31787109375,484991.09375
3,2.0400189990997313,32.8125,"tensor(9.7640e-11, device='cuda:0')",1.6949392030715942,40.83,1.6847979125976562,40.87,3.7e-05,8,181.63423609733582,42.41319823265076,2049884160.0,32,4102.39892578125,484982.8125
4,2.0308536157608033,29.08653846153846,"tensor(1.1344e-10, device='cuda:0')",1.6572197429656983,43.0,1.6491009019851686,44.15,4.6e-05,8,223.93836665153503,42.1424024105072,2557341696.0,40,4102.4306640625,484968.90625
5,2.0086402662277223,31.129807692307693,"tensor(1.2834e-10, device='cuda:0')",1.6128538236618042,46.86,1.6113783569335938,46.33,5.5e-05,8,266.16417145729065,42.080997467041016,3064799232.0,48,4102.484375,484954.875
6,1.9813567014694213,36.89903846153846,"tensor(1.4120e-10, device='cuda:0')",1.5532950576782227,46.89,1.5464234937667847,46.84,6.4e-05,8,308.1411643028259,41.83341073989868,3572256768.0,56,4102.5380859375,484938.0
7,1.9639155012130738,33.77403846153846,"tensor(1.5369e-10, device='cuda:0')",1.5234912483215333,47.84,1.5174996620178223,48.0,7.3e-05,8,350.1886718273163,41.90205955505371,4079714304.0,64,4102.59130859375,484922.9375
8,1.9604466304779053,36.77884615384615,"tensor(1.6108e-10, device='cuda:0')",1.4877062465667725,50.01,1.4831320623397828,49.72,8.2e-05,8,392.3271737098694,41.996192932128906,4587171840.0,72,4102.62158203125,484904.5
9,1.9583446367263795,37.98076923076923,"tensor(1.6937e-10, device='cuda:0')",1.4787939119338989,50.85,1.4692606435775757,50.88,9.1e-05,8,434.5190861225128,42.04741096496582,5094629376.0,80,4102.6875,484890.5625
10,1.9345310876846313,38.34134615384615,"tensor(1.7888e-10, device='cuda:0')",1.4532350620269776,51.84,1.4455995937347412,52.04,9.97534852915723e-05,8,477.1102261543274,42.446964740753174,5602086912.0,88,4102.81689453125,484884.9375
11,1.9257337984085083,46.15384615384615,"tensor(1.6801e-10, device='cuda:0')",1.402927626991272,53.93,1.397401291847229,54.05,9.970177445201784e-05,8,519.1241219043732,41.83562254905701,6109544448.0,96,4102.8994140625,484872.625
12,1.903242138671875,35.33653846153846,"tensor(1.6291e-10, device='cuda:0')",1.3517044416427613,55.37,1.350113666343689,55.33,9.964516155915151e-05,8,561.3377747535706,42.071412801742554,6617001984.0,104,4102.98779296875,484859.96875
13,1.895685546875,42.54807692307692,"tensor(1.5887e-10, device='cuda:0')",1.339505673789978,56.25,1.3412306617736816,56.09,9.958365282121497e-05,8,603.6566553115845,42.17396950721741,7124459520.0,112,4103.0869140625,484850.875
14,1.8806968511581421,38.34134615384615,"tensor(1.5401e-10, device='cuda:0')",1.3115638439178468,56.19,1.3034954803466796,56.93,9.951725498333448e-05,8,645.8967366218567,42.0965735912323,7631917056.0,120,4103.18310546875,484844.25
15,1.8666771688461303,39.18269230769231,"tensor(1.4936e-10, device='cuda:0')",1.2903955665588378,57.62,1.2886543018341063,57.32,9.94459753267812e-05,8,688.2331776618958,42.19195318222046,8139374592.0,128,4103.26806640625,484834.59375
16,1.8634395349502564,40.98557692307692,"tensor(1.4430e-10, device='cuda:0')",1.266727703475952,59.14,1.2663990430831908,59.43,9.936982166817273e-05,8,730.4170763492584,42.03781986236572,8646832128.0,136,4103.31201171875,484824.15625
17,1.8462971954345704,47.47596153846154,"tensor(1.3986e-10, device='cuda:0')",1.213623090171814,61.06,1.208422914505005,61.14,9.928880235861588e-05,8,772.7245199680328,42.1651246547699,9154289664.0,144,4103.44677734375,484820.8125
18,1.8358231895446777,44.35096153846154,"tensor(1.3854e-10, device='cuda:0')",1.2222463750839234,60.86,1.2254947111129761,60.41,9.9202926282791e-05,8,815.0838572978973,42.21514534950256,9661747200.0,152,4103.544921875,484815.15625
19,1.8395278820037841,46.875,"tensor(1.3355e-10, device='cuda:0')",1.1776888195037842,63.25,1.1808797731399536,62.8,9.911220285797748e-05,8,857.3418695926666,42.11540150642395,10169204736.0,160,4103.55126953125,484799.90625
20,1.812552412223816,52.76442307692308,"tensor(1.3354e-10, device='cuda:0')",1.1651127635955811,62.48,1.1637924531936645,61.98,9.901664203302126e-05,8,899.6906228065491,42.20533871650696,10676662272.0,168,4103.66796875,484798.09375
21,1.81434627494812,46.875,"tensor(1.3172e-10, device='cuda:0')",1.1615122372627258,64.45,1.1614001246452332,64.47,9.891625428724365e-05,8,941.8084187507629,41.97300934791565,11184119808.0,176,4103.72216796875,484789.1875
22,1.80336663646698,53.48557692307692,"tensor(1.2887e-10, device='cuda:0')",1.1101367568969727,64.54,1.1127097825050354,65.07,9.881105062929222e-05,8,983.9202463626862,41.96813702583313,11691577344.0,184,4103.84375,484788.46875
23,1.7972030675888062,42.54807692307692,"tensor(1.2707e-10, device='cuda:0')",1.0998019010543822,64.71,1.10365001745224,65.38,9.870104259593363e-05,8,1025.9875679016113,41.92389631271362,12199034880.0,192,4103.94091796875,484782.53125
24,1.8048580169677735,46.03365384615385,"tensor(1.2458e-10, device='cuda:0')",1.0853572827339173,65.69,1.0927903755187989,65.62,9.858624225078841e-05,8,1068.02773976326,41.89656162261963,12706492416.0,200,4104.00244140625,484774.375
25,1.786227403831482,43.75,"tensor(1.2497e-10, device='cuda:0')",1.0730570759773255,65.75,1.0781204538345337,66.26,9.846666218300807e-05,8,1110.0782334804535,41.905558347702026,13213949952.0,208,4104.10791015625,484772.21875
26,1.77279830493927,52.28365384615385,"tensor(1.2300e-10, device='cuda:0')",1.0787956829071046,67.09,1.086231688117981,66.4,9.834231550589462e-05,8,1152.1721725463867,41.95167279243469,13721407488.0,216,4104.25341796875,484777.96875
27,1.7603235250473022,44.11057692307692,"tensor(1.2008e-10, device='cuda:0')",1.045110603237152,67.39,1.0508294832229614,67.28,9.821321585546244e-05,8,1194.14222407341,41.8264274597168,14228865024.0,224,4104.38134765625,484783.0
28,1.7567456941604613,50.0,"tensor(1.2005e-10, device='cuda:0')",1.0326156964302062,68.01,1.034181851387024,68.0,9.807937738894302e-05,8,1236.2410118579865,41.95604753494263,14736322560.0,232,4104.53369140625,484787.9375
29,1.7501180875778197,54.56730769230769,"tensor(1.1841e-10, device='cuda:0')",1.0270846455574036,68.5,1.0260387189865112,68.47,9.794081478323246e-05,8,1278.3089542388916,41.92388319969177,15243780096.0,240,4104.615234375,484787.5
30,1.7632865234375,53.00480769230769,"tensor(1.1572e-10, device='cuda:0')",1.0113260025024413,68.51,1.0184922323226928,68.75,9.779754323328192e-05,8,1320.5234293937683,42.07190442085266,15751237632.0,248,4104.66357421875,484781.5
31,1.7458271980285645,48.91826923076923,"tensor(1.1617e-10, device='cuda:0')",0.9981703852653503,69.36,1.0041170236587524,69.49,9.764957845043137e-05,8,1362.6182236671448,41.95179581642151,16258695168.0,256,4104.7705078125,484782.9375
32,1.741512144088745,50.96153846153846,"tensor(1.1618e-10, device='cuda:0')",0.9769947790145874,70.35,0.9812914490699768,69.84,9.749693666068666e-05,8,1404.62628698349,41.85856652259827,16766152704.0,264,4104.89501953125,484785.59375
33,1.748001530265808,51.68269230769231,"tensor(1.1300e-10, device='cuda:0')",0.9712420980453491,71.1,0.9756153364181519,70.61,9.733963460294015e-05,8,1446.711746931076,41.94109892845154,17273610240.0,272,4104.96923828125,484784.5625
34,1.7269398887634277,47.47596153846154,"tensor(1.1294e-10, device='cuda:0')",0.9583231457710266,70.54,0.962718999004364,70.48,9.717768952713513e-05,8,1488.7696526050568,41.9149751663208,17781067776.0,280,4105.0654296875,484782.90625
35,1.7087949869155883,54.80769230769231,"tensor(1.1263e-10, device='cuda:0')",0.9507746880531311,70.42,0.9507426825523376,70.77,9.701111919237408e-05,8,1530.8525929450989,41.94020342826843,18288525312.0,288,4105.197265625,484787.46875
36,1.7129403940200805,56.12980769230769,"tensor(1.1196e-10, device='cuda:0')",0.9429044521331787,72.05,0.9446590044021607,71.83,9.683994186497131e-05,8,1572.893780708313,41.89894962310791,18795982848.0,296,4105.2919921875,484786.78125
