epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1718853744506834,17.66826923076923,"tensor(3.1167e-11, device='cuda:0')",1.9362389181137085,29.21,1.9315035331726074,31.11,1e-05,8,46.7341525554657,46.73414993286133,527511552.0,8,4102.216796875,485008.0625
1,2.1049199834823606,24.03846153846154,"tensor(5.7971e-11, device='cuda:0')",1.8284117530822754,35.98,1.8197144655227662,36.09,1.9e-05,8,88.71564602851868,41.80393433570862,1034969088.0,16,4102.2841796875,485003.21875
2,2.0628717430114745,28.004807692307693,"tensor(8.0307e-11, device='cuda:0')",1.7340084951400756,38.62,1.7268638692855836,38.82,2.8000000000000003e-05,8,130.9438591003418,42.08208703994751,1542426624.0,24,4102.31982421875,484990.84375
3,2.040085589790344,32.57211538461539,"tensor(9.7602e-11, device='cuda:0')",1.6935886568069458,40.77,1.68291206035614,40.87,3.7e-05,8,172.9486439228058,41.85992670059204,2049884160.0,32,4102.4013671875,484982.8125
4,2.0305812084198,29.326923076923077,"tensor(1.1345e-10, device='cuda:0')",1.6562121007919313,43.06,1.646848550415039,44.05,4.6e-05,8,216.07021021842957,42.97747731208801,2557341696.0,40,4102.43017578125,484968.40625
5,2.0085608488082887,31.25,"tensor(1.2832e-10, device='cuda:0')",1.6134199041366577,46.58,1.6101879802703858,46.28,5.5e-05,8,258.10999608039856,41.895442962646484,3064799232.0,48,4102.48876953125,484954.84375
6,1.9808334058761596,36.29807692307692,"tensor(1.4108e-10, device='cuda:0')",1.5518994506835937,47.29,1.5449287675857544,47.46,6.4e-05,8,300.07079792022705,41.7903311252594,3572256768.0,56,4102.54638671875,484938.25
7,1.9627883012771608,33.29326923076923,"tensor(1.5387e-10, device='cuda:0')",1.5221403064727783,48.17,1.5169063165664673,48.05,7.3e-05,8,342.06802558898926,41.84003400802612,4079714304.0,64,4102.6064453125,484924.0625
8,1.9597237705230712,38.10096153846154,"tensor(1.6106e-10, device='cuda:0')",1.490289755821228,49.73,1.4861477655410766,49.53,8.2e-05,8,384.12336015701294,41.908947229385376,4587171840.0,72,4102.6494140625,484905.78125
9,1.9577452842712402,38.10096153846154,"tensor(1.6938e-10, device='cuda:0')",1.4813894645690917,51.16,1.4745500164031982,50.38,9.1e-05,8,426.0612940788269,41.79267621040344,5094629376.0,80,4102.71240234375,484891.6875
10,1.9352075050354003,38.94230769230769,"tensor(1.7883e-10, device='cuda:0')",1.4532038766860962,52.17,1.4456949989318848,52.26,9.97534852915723e-05,8,468.0647864341736,41.838366746902466,5602086912.0,88,4102.81201171875,484885.15625
11,1.9255754089355468,46.51442307692308,"tensor(1.6799e-10, device='cuda:0')",1.404619213104248,53.58,1.3988199056625366,53.43,9.970177445201784e-05,8,509.88401460647583,41.676722049713135,6109544448.0,96,4102.89892578125,484871.53125
12,1.9034956634521485,35.9375,"tensor(1.6313e-10, device='cuda:0')",1.35180277633667,55.15,1.3509987588882446,55.29,9.964516155915151e-05,8,552.0027287006378,41.9140522480011,6617001984.0,104,4102.99951171875,484862.0
13,1.8962267917633058,43.02884615384615,"tensor(1.5879e-10, device='cuda:0')",1.341678425216675,56.28,1.3447670009613037,55.73,9.958365282121497e-05,8,594.0527050495148,41.904130697250366,7124459520.0,112,4103.07275390625,484850.40625
14,1.8807194690704345,38.10096153846154,"tensor(1.5394e-10, device='cuda:0')",1.3129513008117675,56.36,1.3067883861541747,57.17,9.951725498333448e-05,8,636.1625895500183,41.935675621032715,7631917056.0,120,4103.16162109375,484844.375
15,1.8668431074142455,40.14423076923077,"tensor(1.4929e-10, device='cuda:0')",1.2897201238632203,57.85,1.2894519735336303,57.46,9.94459753267812e-05,8,678.2088840007782,41.874173164367676,8139374592.0,128,4103.23828125,484834.5625
16,1.863278305053711,40.625,"tensor(1.4434e-10, device='cuda:0')",1.2644775749206543,59.03,1.265300408744812,59.24,9.936982166817273e-05,8,720.174750328064,41.820905447006226,8646832128.0,136,4103.30224609375,484825.4375
17,1.8466152681350707,44.47115384615385,"tensor(1.4010e-10, device='cuda:0')",1.212873727607727,60.97,1.208078610420227,61.02,9.928880235861588e-05,8,762.2000346183777,41.81797385215759,9154289664.0,144,4103.42041015625,484818.4375
18,1.8356475046157836,46.63461538461539,"tensor(1.3895e-10, device='cuda:0')",1.2226293218612672,61.11,1.2264910245895386,60.23,9.9202926282791e-05,8,804.2903678417206,41.94345307350159,9661747200.0,152,4103.517578125,484810.03125
19,1.8390871421813966,46.63461538461539,"tensor(1.3353e-10, device='cuda:0')",1.178293801498413,62.96,1.1816005451202392,62.56,9.911220285797748e-05,8,846.3475329875946,41.88463854789734,10169204736.0,160,4103.52880859375,484796.6875
20,1.812945517539978,52.88461538461539,"tensor(1.3357e-10, device='cuda:0')",1.1659181460380554,62.33,1.1664574703216553,62.27,9.901664203302126e-05,8,888.3672108650208,41.87538170814514,10676662272.0,168,4103.63916015625,484794.59375
21,1.814836382675171,48.31730769230769,"tensor(1.3198e-10, device='cuda:0')",1.1605056806564331,64.14,1.1583157308578491,64.49,9.891625428724365e-05,8,930.2506425380707,41.741676330566406,11184119808.0,176,4103.70751953125,484788.15625
