epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
108,1.4378704088292873,0.5135328432559967,88.53,99.45,7.416006812042828e-05
109,1.3957727823153654,0.4385381242752075,88.92,99.55,7.373263565171806e-05
110,1.434024938471644,0.4774232922554016,89.3,99.61,7.330314893841101e-05
111,1.4023960314395334,0.4712327380180359,88.73,99.49,7.287165507856512e-05
112,1.4172849500225082,0.4720655614376068,88.91,99.48,7.243820139034464e-05
113,1.4266384097433884,0.49995615816116334,89.24,99.56,7.200283540683103e-05
114,1.4067513824425038,0.4402450355052948,89.53,99.64,7.156560487081051e-05
115,1.4181708243225968,0.4824669409751892,89.19,99.51,7.11265577295385e-05
116,1.414686346252505,0.4709995354652405,89.71,99.63,7.068574212948169e-05
117,1.4037707946364615,0.43228526935577394,90.23,99.56,7.024320641103812e-05
118,1.40157441621248,0.4554015109539032,90.02,99.55,6.979899910323626e-05
119,1.4022825410668278,0.45592147574424746,90.15,99.53,6.935316891841316e-05
120,1.4132689481813379,0.453231076669693,89.81,99.5,6.890576474687264e-05
121,1.393971340985976,0.4716322512149811,89.89,99.46,6.845683565152391e-05
122,1.4066056908321747,0.45420762252807617,90.0,99.54,6.800643086250122e-05
123,1.4056693902394226,0.47713328595161436,89.83,99.49,6.755459977176533e-05
124,1.3934955525947748,0.4602912959575653,90.09,99.5,6.710139192768697e-05
125,1.3947573360651921,0.46668692164421083,89.86,99.53,6.664685702961345e-05
126,1.4134829488514937,0.44840761585235595,89.82,99.56,6.619104492241846e-05
127,1.4055642307033611,0.439718431520462,90.18,99.43,6.573400559103614e-05
128,1.3985889148773214,0.42699807925224303,90.38,99.49,6.527578915497952e-05
129,1.3861221611576104,0.4677062792778015,90.06,99.6,6.481644586284443e-05
130,1.3931025587947665,0.4563754108428955,90.23,99.5,6.435602608679918e-05
131,1.3956545238763514,0.4294338177680969,89.96,99.51,6.389458031706068e-05
132,1.3829435671795345,0.44504920210838317,89.95,99.5,6.343215915635762e-05
133,1.402445491694305,0.4304553978443146,90.03,99.57,6.296881331438125e-05
134,1.3742874348667307,0.4402410168647766,90.35,99.58,6.250459360222461e-05
135,1.4072565647765098,0.43146941599845884,90.22,99.44,6.20395509268104e-05
136,1.3795796181725173,0.4508367027282715,90.42,99.58,6.157373628530854e-05
137,1.397151223828637,0.4419516767024994,90.27,99.55,6.110720075954371e-05
138,1.3942273160712209,0.4337391312599182,90.35,99.61,6.06399955103937e-05
139,1.3569813237147508,0.4505984288215637,90.26,99.57,6.0172171772179006e-05
140,1.3712095951759251,0.4387719822883606,90.3,99.46,5.970378084704442e-05
141,1.3957565972502803,0.4290632837295532,90.68,99.59,5.923487409933316e-05
142,1.363404449976971,0.418185931634903,90.57,99.55,5.8765502949954203e-05
143,1.3714950942504727,0.44558039026260376,90.85,99.56,5.8295718870743426e-05
144,1.3750028402643533,0.4170175000667572,90.5,99.62,5.782557337881911e-05
145,1.3922619423548788,0.43580221481323245,90.43,99.5,5.735511803093248e-05
146,1.414654343061044,0.45266105818748475,90.74,99.55,5.6884404417813995e-05
147,1.363270027842015,0.4299730919837952,90.6,99.42,5.6413484158515766e-05
148,1.3631565641044197,0.44132892451286315,90.92,99.58,5.594240889475107e-05
149,1.3707225585258571,0.4453056448459625,90.79,99.6,5.547123028523106e-05
150,1.3781958267417058,0.41053528113365173,90.52,99.57,5.5e-05
151,1.3715984891532478,0.41750304012298584,90.69,99.55,5.452876971476894e-05
152,1.3768720177315872,0.42560827708244325,91.11,99.52,5.405759110524895e-05
153,1.3534713366120177,0.4316319514274597,91.11,99.63,5.358651584148423e-05
154,1.3693997979011487,0.43791770491600035,90.49,99.6,5.3115595582186016e-05
155,1.3625104414363525,0.41401124920845034,91.01,99.56,5.264488196906753e-05
156,1.3497383985262978,0.40591734738349916,90.76,99.58,5.217442662118091e-05
157,1.3477456128551468,0.39751233139038084,91.2,99.57,5.1704281129256584e-05
158,1.3555090854781537,0.39720785942077635,91.08,99.56,5.12344970500458e-05
159,1.3666789411124745,0.4064844027519226,91.25,99.63,5.076512590066686e-05
160,1.36057676060099,0.4211387906074524,91.14,99.54,5.0296219152955604e-05
161,1.3563424333567504,0.40484286518096924,91.34,99.6,4.982782822782101e-05
162,1.3500997077640284,0.4069094557762146,91.36,99.64,4.9360004489606314e-05
163,1.3419096749204373,0.41121467895507813,91.46,99.6,4.889279924045631e-05
164,1.3603549733967848,0.40872940521240236,91.03,99.51,4.8426263714691496e-05
165,1.3496820252011894,0.40933960580825807,91.38,99.61,4.7960449073189627e-05
166,1.377191360338702,0.41522676935195924,91.34,99.65,4.7495406397775396e-05
167,1.3573652805042633,0.4258742218017578,91.16,99.55,4.703118668561876e-05
168,1.3563482192048038,0.4015105920314789,91.81,99.59,4.65678408436424e-05
169,1.3096201577809343,0.40455167384147644,91.18,99.66,4.610541968293932e-05
170,1.3575658142643,0.40647428903579713,91.16,99.57,4.564397391320083e-05
171,1.3587035520739195,0.4015297404289246,91.52,99.61,4.5183554137155586e-05
172,1.3410459564528912,0.4096691707134247,91.5,99.57,4.47242108450205e-05
173,1.3454096262342035,0.4231075743198395,91.53,99.65,4.426599440896387e-05
174,1.3390162774909016,0.4015815233707428,91.63,99.62,4.380895507758154e-05
175,1.330884604921109,0.40447994413375854,91.83,99.62,4.335314297038657e-05
176,1.3402524612624576,0.41841817741394044,91.65,99.63,4.289860807231306e-05
177,1.3321941349936814,0.3908449436664581,91.78,99.68,4.244540022823468e-05
178,1.341658336557591,0.38433772344589234,91.49,99.64,4.199356913749877e-05
179,1.3242636545061608,0.3857271164417267,91.53,99.57,4.1543164348476104e-05
180,1.3260475556615372,0.39255409445762635,91.25,99.55,4.109423525312737e-05
181,1.3504578370443532,0.41628833532333376,91.64,99.65,4.0646831081586854e-05
182,1.3330528630031973,0.3901171116352081,91.91,99.57,4.020100089676376e-05
183,1.3142283938147805,0.38434378542900083,91.68,99.58,3.975679358896189e-05
184,1.3526714484609197,0.40703022799491884,91.58,99.59,3.9314257870518325e-05
185,1.3449095302140972,0.40510322284698486,91.57,99.64,3.88734422704615e-05
186,1.34510333025196,0.41333854813575743,91.71,99.57,3.8434395129189505e-05
187,1.3319836980096815,0.3856439227104187,91.68,99.64,3.799716459316898e-05
188,1.3462733099768929,0.4093062358379364,91.15,99.48,3.756179860965537e-05
189,1.3155505316816127,0.39619891872406005,91.64,99.59,3.7128344921434866e-05
190,1.3356462985696926,0.39988938879966734,91.96,99.66,3.669685106158899e-05
191,1.3434620814805758,0.40029190702438355,91.8,99.63,3.6267364348281956e-05
192,1.3449649005632243,0.39234131941795347,91.98,99.63,3.583993187957173e-05
193,1.3347426823861468,0.39010692396163943,91.8,99.63,3.541460052824527e-05
194,1.3326891254676594,0.39406597352027894,91.85,99.54,3.4991416936678275e-05
195,1.3306575247328656,0.38940409841537477,91.68,99.59,3.45704275117204e-05
196,1.3260461912417687,0.3927983351230621,91.87,99.56,3.415167841960624e-05
197,1.3183376209073427,0.39951702914237974,91.69,99.6,3.3735215580892576e-05
198,1.3619304958745246,0.38615624732971193,91.97,99.68,3.3321084665422807e-05
199,1.3515739599660173,0.39396333055496213,91.9,99.63,3.2909331087318666e-05
200,1.3181315710083623,0.3927942126274109,91.93,99.58,3.249999999999999e-05
201,1.3020029669381898,0.38438463139533996,92.13,99.59,3.209313629123329e-05
202,1.3201030195140961,0.39923638248443605,91.99,99.65,3.168878457820915e-05
203,1.31356274638988,0.38367818694114686,92.1,99.54,3.128698920264951e-05
204,1.338619651547162,0.3834498666763306,92.12,99.62,3.088779422594516e-05
205,1.308294730363521,0.3833777853012085,91.97,99.62,3.04912434243238e-05
206,1.3153528269671295,0.39333113989830015,92.23,99.71,3.0097380284049524e-05
207,1.3248338510834454,0.3951103196144104,92.18,99.65,2.9706247996654133e-05
208,1.3115925233281682,0.39293044571876523,92.14,99.59,2.9317889454200577e-05
209,1.3012632143024294,0.3987707844734192,92.13,99.57,2.893234724457945e-05
210,1.3008432508888683,0.3876119522571564,92.27,99.58,2.8549663646838717e-05
211,1.313403272216665,0.38260605692863464,92.05,99.59,2.8169880626547284e-05
212,1.312907242133889,0.3986676689624786,91.95,99.64,2.7793039831193136e-05
213,1.3267098529390733,0.38799999136924745,92.17,99.59,2.741918258561607e-05
214,1.3152640644322589,0.40417500672340395,92.28,99.68,2.7048349887476037e-05
215,1.3177551116589241,0.38670695371627806,92.1,99.61,2.6680582402757323e-05
216,1.321831040742608,0.38245676698684694,92.2,99.61,2.631592046130896e-05
217,1.3214357885294779,0.3949864499092102,92.24,99.65,2.5954404052422233e-05
218,1.315298382054523,0.39711853108406064,92.22,99.65,2.5596072820445268e-05
219,1.3232647876580759,0.3708667175292969,92.21,99.64,2.524096606043566e-05
220,1.2908879697093891,0.3950038176059723,92.13,99.63,2.488912271385138e-05
221,1.3129709884238152,0.38422660851478574,92.05,99.64,2.4540581364280276e-05
222,1.311698280742318,0.395599113035202,92.69,99.71,2.4195380233209008e-05
223,1.320153290804156,0.37656882586479185,92.25,99.6,2.38535571758317e-05
224,1.2970448191278876,0.36016905498504637,92.35,99.59,2.3515149676898552e-05
225,1.309157886364701,0.380581597661972,92.31,99.62,2.3180194846605367e-05
226,1.2997821105427076,0.3818882372379303,92.45,99.68,2.284872941652386e-05
227,1.324636194373215,0.3895784335613251,92.39,99.72,2.2520789735573704e-05
228,1.3064610188810224,0.3900470187187195,92.21,99.65,2.2196411766036492e-05
229,1.3144992870802152,0.37739351854324343,92.26,99.66,2.1875631079611972e-05
230,1.3093496113824783,0.37279929327964784,92.53,99.75,2.1558482853517253e-05
231,1.3198015125093936,0.3791496413230896,92.35,99.61,2.124500186662932e-05
232,1.2932167885856043,0.37350838503837586,92.36,99.67,2.093522249567097e-05
233,1.3133469013337442,0.38556491227149964,92.46,99.66,2.06291787114411e-05
234,1.2938853677805804,0.3848607544898987,92.46,99.63,2.0326904075089492e-05
235,1.3297381762811071,0.39700880937576294,92.46,99.65,2.0028431734436313e-05
236,1.319012819575897,0.3789872389793396,92.6,99.69,1.9733794420337214e-05
237,1.3154484004583615,0.37863551688194275,92.36,99.65,1.9443024443093942e-05
238,1.3001027717022524,0.38041898021698,92.52,99.67,1.915615368891117e-05
239,1.3089543048306709,0.3714818500518799,92.5,99.65,1.8873213616399855e-05
240,1.3102813445499093,0.3851101267337799,92.44,99.62,1.859423525312737e-05
241,1.301964477143428,0.3713305509090424,92.58,99.68,1.831924919221506e-05
242,1.3350637263586214,0.3765663414478302,92.54,99.62,1.804828558898332e-05
243,1.3053599306013763,0.3657635821342468,92.45,99.66,1.7781374157644715e-05
244,1.3101770397032422,0.3699154127597809,92.58,99.68,1.7518544168045528e-05
245,1.2732808863155056,0.37925775365829467,92.52,99.62,1.7259824442455923e-05
246,1.2870768198741078,0.3599393292427063,92.66,99.66,1.7005243352409324e-05
247,1.3130725876317286,0.38846626362800596,92.4,99.68,1.6754828815591133e-05
248,1.2879628095675675,0.3725622627258301,92.72,99.7,1.6508608292777204e-05
249,1.2889471001417474,0.3592522668361664,92.53,99.7,1.6266608784822544e-05
250,1.2925679138008976,0.37744725036621096,92.82,99.65,1.602885682970027e-05
251,1.2900834539940964,0.3838694489479065,92.73,99.7,1.5795378499591472e-05
252,1.281567152422613,0.37590295033454896,92.67,99.66,1.556619939802614e-05
253,1.3020596098197712,0.3692329563140869,92.71,99.68,1.5341344657075355e-05
254,1.274847998051271,0.36604123368263247,92.85,99.7,1.5120838934595337e-05
255,1.3010962787114093,0.3773792549610138,92.65,99.69,1.490470641152345e-05
256,1.2870217651777476,0.3698022486686707,92.38,99.62,1.469297078922643e-05
257,1.3050147456029924,0.3680666199207306,92.79,99.67,1.4485655286901294e-05
258,1.2917954978198003,0.37713300609588624,92.69,99.67,1.428278263902913e-05
259,1.2893753859969321,0.37436638464927674,92.79,99.57,1.4084375092881918e-05
260,1.302979687035618,0.3928130476951599,92.43,99.75,1.3890454406082966e-05
261,1.2923172797039437,0.37420034580230715,92.67,99.68,1.3701041844220859e-05
262,1.2919491293640968,0.36644223556518557,92.65,99.66,1.3516158178517472e-05
263,1.2906134707063779,0.378922834777832,92.72,99.69,1.3335823683550238e-05
264,1.295003492990926,0.37688892679214475,92.64,99.62,1.3160058135028691e-05
265,1.2810052452410992,0.36771961231231687,92.64,99.59,1.2988880807625922e-05
266,1.273211436601363,0.3798599768638611,92.57,99.63,1.2822310472864886e-05
267,1.2830821729042161,0.37855014295578004,92.5,99.7,1.2660365397059856e-05
268,1.2870672398584295,0.3770782645702362,92.45,99.67,1.2503063339313356e-05
269,1.272118308174778,0.37561306376457215,92.54,99.68,1.2350421549568651e-05
270,1.2973466401063525,0.36589075350761413,92.84,99.67,1.2202456766718093e-05
271,1.283939722481824,0.37250488085746764,92.55,99.61,1.2059185216767544e-05
272,1.3143267020220641,0.38069587988853454,92.81,99.69,1.1920622611056975e-05
273,1.2932379210651608,0.358950804901123,92.88,99.66,1.1786784144537563e-05
274,1.291366312247385,0.3632370823860168,92.76,99.71,1.1657684494105385e-05
275,1.3004398964889223,0.3836193983078003,92.75,99.68,1.1533337816991927e-05
276,1.2951872056486053,0.35996557364463805,92.73,99.66,1.1413757749211602e-05
277,1.307194278273784,0.37095017418861387,92.87,99.67,1.1298957404066382e-05
278,1.2767771847269447,0.3768941505432129,92.74,99.62,1.1188949370707787e-05
279,1.2917969008566628,0.35733710374832156,92.71,99.67,1.1083745712756372e-05
280,1.279268054894998,0.3645835753917694,92.72,99.62,1.098335796697875e-05
281,1.3039713483613828,0.37360950865745546,92.99,99.6,1.0887797142022522e-05
282,1.3012595868141184,0.37439889945983884,92.76,99.68,1.0797073717209014e-05
283,1.2794223067549828,0.3616714601993561,92.75,99.67,1.0711197641384117e-05
284,1.266193176811697,0.36148147530555724,92.8,99.61,1.0630178331827276e-05
285,1.2765101727083916,0.36970018944740296,92.75,99.64,1.0554024673218807e-05
286,1.2733865767984476,0.37307114667892455,92.72,99.71,1.0482745016665526e-05
287,1.2842808468851634,0.36494143776893617,92.8,99.72,1.0416347178785039e-05
288,1.2722097394103125,0.3771271381855011,92.43,99.71,1.0354838440848501e-05
289,1.2512943777476322,0.35221664824485777,92.86,99.64,1.029822554798216e-05
290,1.274219245214621,0.3628467343330383,92.87,99.72,1.0246514708427702e-05
291,1.2767371933683085,0.3743339976787567,92.59,99.67,1.01997115928614e-05
292,1.2763267062537649,0.378318749666214,92.85,99.7,1.0157821333772305e-05
293,1.2818428822882502,0.3677882016181946,92.8,99.66,1.0120848524899386e-05
294,1.2544912573775318,0.366200723361969,92.68,99.64,1.0088797220727781e-05
295,1.2715135283873116,0.36676341891288755,92.81,99.68,1.0061670936044179e-05
296,1.2817814623347927,0.3834615488052368,92.52,99.68,1.0039472645551374e-05
297,1.2944833870581263,0.36355984835624694,92.97,99.66,1.002220478354208e-05
298,1.320531419312603,0.36520622682571413,92.97,99.72,1.0009869243631953e-05
299,1.267464138176316,0.37788810124397276,92.69,99.62,1.0002467378551954e-05
