epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1560070768356323,21.27403846153846,"tensor(2.2012e-11, device='cuda:0')",1.8973585563659667,31.65,1.8923343996047974,32.45,1e-05,16,70.8752920627594,70.87528920173645,1034969088.0,16,4101.1650390625,484895.8125
1,2.0874783292770385,26.5625,"tensor(4.0137e-11, device='cuda:0')",1.7735023023605347,37.51,1.768568350982666,38.06,1.9e-05,16,131.9545192718506,60.22645330429077,2049884160.0,32,4101.10791015625,484869.84375
2,2.0593025890350343,31.971153846153847,"tensor(5.4640e-11, device='cuda:0')",1.712415139389038,40.39,1.7056115844726563,40.96,2.8000000000000003e-05,16,191.8795714378357,59.67570233345032,3064799232.0,48,4100.9521484375,484825.46875
3,2.0388634481430055,28.365384615384617,"tensor(6.6497e-11, device='cuda:0')",1.6496141618728637,42.66,1.6443568044662475,43.07,3.7e-05,16,251.91767978668213,59.72280406951904,4079714304.0,64,4100.78564453125,484774.9375
4,2.01924731464386,34.61538461538461,"tensor(7.7157e-11, device='cuda:0')",1.607458271598816,44.84,1.6031441938400268,45.27,4.6e-05,16,311.94473242759705,59.7816698551178,5094629376.0,80,4100.54931640625,484714.15625
5,1.9977650400161744,37.13942307692308,"tensor(8.5733e-11, device='cuda:0')",1.549845788383484,47.33,1.5473734195709228,47.28,5.5e-05,16,371.98836040496826,59.787790060043335,6109544448.0,96,4100.3251953125,484649.71875
6,1.9804896661758422,33.77403846153846,"tensor(9.2639e-11, device='cuda:0')",1.5242780374526979,45.74,1.5206013366699218,46.5,6.4e-05,16,432.0562641620636,59.81933903694153,7124459520.0,112,4100.07421875,484578.375
7,1.9570603986740112,34.61538461538461,"tensor(1.0170e-10, device='cuda:0')",1.4950618892669678,49.46,1.4979413669586181,49.26,7.3e-05,16,492.0222625732422,59.74353647232056,8139374592.0,128,4099.84765625,484510.875
8,1.9492552251815796,38.82211538461539,"tensor(1.0772e-10, device='cuda:0')",1.4539432998657227,50.74,1.4541482276916504,51.22,8.2e-05,16,551.7727847099304,59.52830958366394,9154289664.0,144,4099.58935546875,484433.21875
9,1.9195016555786133,36.41826923076923,"tensor(1.1411e-10, device='cuda:0')",1.4142843643188476,53.28,1.4151476806640626,53.1,9.1e-05,16,611.4820754528046,59.48578643798828,10169204736.0,160,4099.4423828125,484373.1875
10,1.9104945245742797,35.9375,"tensor(1.1773e-10, device='cuda:0')",1.374751219367981,54.16,1.377425296974182,53.38,9.97534852915723e-05,16,671.2498595714569,59.46921968460083,11184119808.0,176,4099.23095703125,484298.25
11,1.9020357852935792,41.34615384615385,"tensor(1.1047e-10, device='cuda:0')",1.3578096506118775,56.44,1.3591546836853028,56.49,9.970177445201784e-05,16,730.9437475204468,59.47119402885437,12199034880.0,192,4098.99853515625,484223.78125
12,1.9086907489776612,42.1875,"tensor(1.0415e-10, device='cuda:0')",1.3317443378448486,57.94,1.3363124591827393,57.41,9.964516155915151e-05,16,790.6950232982635,59.528162479400635,13213949952.0,208,4098.7626953125,484146.5625
13,1.8949108222961426,41.82692307692308,"tensor(1.0051e-10, device='cuda:0')",1.2980402933120727,59.23,1.2980674137115478,58.77,9.958365282121497e-05,16,850.4734725952148,59.554824113845825,14228865024.0,224,4098.66650390625,484087.375
14,1.859737183189392,45.19230769230769,"tensor(9.8613e-11, device='cuda:0')",1.2203425192832946,59.22,1.2285212518692017,58.63,9.951725498333448e-05,16,910.2187881469727,59.52186322212219,15243780096.0,240,4098.5908203125,484038.90625
15,1.8667889501571655,42.54807692307692,"tensor(9.4289e-11, device='cuda:0')",1.2303596572875977,60.73,1.2398911325454711,60.5,9.94459753267812e-05,16,969.9714851379395,59.529461145401,16258695168.0,256,4098.3427734375,483966.5625
16,1.8614790939331054,44.83173076923077,"tensor(9.0464e-11, device='cuda:0')",1.2094150455474852,61.12,1.21295709400177,60.99,9.936982166817273e-05,16,1029.7050199508667,59.50824737548828,17273610240.0,272,4098.24755859375,483908.125
17,1.8375408176422119,44.47115384615385,"tensor(8.9819e-11, device='cuda:0')",1.1686835889816285,61.6,1.1710166219711304,61.81,9.928880235861588e-05,16,1089.4392964839935,59.511268615722656,18288525312.0,288,4098.2255859375,483862.84375
18,1.82187158203125,40.26442307692308,"tensor(8.7087e-11, device='cuda:0')",1.1773190178871156,63.1,1.1838878091812133,62.16,9.9202926282791e-05,16,1149.1637876033783,59.50067353248596,19303440384.0,304,4098.10693359375,483806.71875
19,1.800860095024109,46.875,"tensor(8.6238e-11, device='cuda:0')",1.1210804837226869,64.56,1.1275457107543945,64.33,9.911220285797748e-05,16,1208.8804786205292,59.4928719997406,20318355456.0,320,4098.1171875,483761.46875
