epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
258,2.022488207814668,0.7234004644393921,85.72,96.48,4.317285355572471e-05
259,1.9918775955434398,0.6912950113296509,85.8,96.6,4.1636061935082435e-05
260,2.0231195542775002,0.6943351433753967,86.04,96.7,4.0134023870861314e-05
261,1.9763681948516272,0.689749320268631,85.7,96.64,3.8666904078461406e-05
262,2.0140496006272186,0.7054602851867676,85.36,96.5,3.723486344410077e-05
263,1.99525499807698,0.7220503786563873,85.88,96.7,3.583805900717287e-05
264,2.003553520253718,0.7095385956764221,85.74,96.62,3.44766439430246e-05
265,1.9959204731835687,0.7173839157104492,85.76,96.46,3.31507675461595e-05
266,2.0033454363125633,0.7086210216522216,86.0,96.5,3.186057521386581e-05
267,1.9701810079791922,0.7047833281040191,86.18,96.52,3.060620843027185e-05
268,1.9830506022317413,0.7202610579252243,85.74,96.58,2.9387804750830937e-05
269,1.9525349897348019,0.714778610754013,86.08,96.56,2.8205497787236654e-05
270,1.9640365854967357,0.719586851644516,85.68,96.48,2.7059417192770882e-05
271,1.9433100420516691,0.7145430917263031,86.36,96.48,2.5949688648086057e-05
272,1.957242139606177,0.7006600730895997,86.06,96.66,2.4876433847422553e-05
273,1.9892458271474294,0.7195520645141602,86.12,96.56,2.3839770485263766e-05
274,1.9722137508698339,0.7177600870847702,86.02,96.36,2.2839812243429507e-05
275,1.9484696005136453,0.7171027058839798,86.04,96.48,2.1876668778609435e-05
276,1.9785775015184288,0.7278296813011169,86.1,96.34,2.09504457103382e-05
277,2.003843149703943,0.7017999419689178,86.28,96.26,2.0061244609412766e-05
278,1.9788352582357098,0.722642449760437,85.88,96.62,1.9209162986754185e-05
279,1.9603295864150523,0.720397215461731,85.86,96.44,1.8394294282714605e-05
280,1.9592855975686931,0.7001984652996063,86.34,96.44,1.7616727856830036e-05
281,1.948856696719892,0.7132745443820954,86.16,96.46,1.6876548978021512e-05
282,1.9635838274102793,0.712762641954422,85.76,96.54,1.6173838815244128e-05
283,1.9427154210554705,0.7111855947494506,86.2,96.42,1.550867442858606e-05
284,1.9406596210763092,0.709156981754303,85.86,96.48,1.4881128760818004e-05
285,1.9596056872814096,0.7163371476650238,86.04,96.38,1.4291270629394338e-05
286,1.9323020276847422,0.7026872381687165,86.12,96.56,1.3739164718906116e-05
287,1.9379740948626465,0.713664617061615,86.18,96.42,1.32248715739882e-05
288,1.957819685754058,0.7106700459957123,86.06,96.44,1.2748447592679462e-05
289,1.9577520936953412,0.7104266342878341,85.92,96.52,1.2309945020238199e-05
290,1.9366000282035565,0.7063771708011627,86.02,96.48,1.1909411943413064e-05
291,2.006696459348302,0.7009285467624664,86.0,96.5,1.1546892285169433e-05
292,2.021713834600415,0.7057610643148422,86.52,96.64,1.1222425799873091e-05
293,1.9968347172354013,0.7009094625473022,86.14,96.54,1.093604806893059e-05
294,2.008387970827998,0.7001852954864501,86.18,96.52,1.0687790496887268e-05
295,2.001289249008626,0.7034225554466248,86.12,96.52,1.0477680307983534e-05
296,2.051239666552059,0.6997759118318557,85.88,96.82,1.0305740543169277e-05
297,2.0340052624131886,0.6917008434057236,86.14,96.72,1.0171990057577357e-05
298,2.0475922632602925,0.675862447142601,86.32,96.7,1.0076443518455736e-05
299,2.0855265166676364,0.6924122975826263,86.0,96.78,1.0019111403559124e-05
