epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.209648777770996,16.70673076923077,"tensor(7.6401e-11, device='cuda:0')",2.046948350906372,24.97,2.0457188215255737,24.78,1e-05,1,34.360169887542725,34.360167264938354,83486208.0,1,4101.3681640625,484931.25
1,2.1467559617996215,22.35576923076923,"tensor(1.4530e-10, device='cuda:0')",1.9295108896255493,30.85,1.9265524181365967,30.85,1.9e-05,1,58.182373046875,22.946731090545654,146918400.0,2,4101.642578125,484953.09375
2,2.1031798027038575,26.5625,"tensor(2.1058e-10, device='cuda:0')",1.8455509037017823,34.01,1.8406744831085204,34.79,2.8000000000000003e-05,1,81.15872240066528,22.840471506118774,210350592.0,3,4101.88525390625,484975.40625
3,2.0824434730529786,26.442307692307693,"tensor(2.7251e-10, device='cuda:0')",1.8068789604187012,35.22,1.8016250747680664,36.38,3.7e-05,1,104.10469675064087,22.800716876983643,273782784.0,4,4102.06689453125,484993.59375
4,2.069581772041321,30.76923076923077,"tensor(3.3415e-10, device='cuda:0')",1.7796959182739258,37.64,1.773486731338501,38.19,4.6e-05,1,127.26973867416382,23.03752613067627,337214976.0,5,4102.26025390625,485013.4375
5,2.057238043785095,30.528846153846153,"tensor(3.8067e-10, device='cuda:0')",1.7466992509841919,39.08,1.7384248714447021,39.48,5.5e-05,1,150.44408583641052,23.04746985435486,400647168.0,6,4102.466796875,485034.96875
6,2.045365442085266,29.567307692307693,"tensor(4.2124e-10, device='cuda:0')",1.7436545154571532,38.31,1.738681421470642,39.19,6.4e-05,1,173.61154007911682,23.039542198181152,464079360.0,7,4102.6787109375,485057.6875
7,2.0274806898117066,31.25,"tensor(4.6859e-10, device='cuda:0')",1.701925175666809,41.0,1.6986544467926026,42.05,7.3e-05,1,196.76874446868896,23.02361226081848,527511552.0,8,4102.939453125,485085.6875
8,2.0230130681991576,34.375,"tensor(5.0808e-10, device='cuda:0')",1.6782553123474122,42.31,1.676045916557312,42.74,8.2e-05,1,219.95006704330444,23.05012345314026,590943744.0,9,4103.1845703125,485112.84375
9,2.000965767288208,31.370192307692307,"tensor(5.5399e-10, device='cuda:0')",1.6360813510894776,44.14,1.6323798471450806,44.37,9.1e-05,1,243.16131830215454,23.064712524414062,654375936.0,10,4103.439453125,485142.6875
10,1.995137854576111,31.610576923076923,"tensor(5.7730e-10, device='cuda:0')",1.6294238794326783,43.98,1.6240533853530883,44.46,9.97534852915723e-05,1,266.5571675300598,23.26831603050232,717808128.0,11,4103.66162109375,485169.625
11,1.9898420413970948,35.45673076923077,"tensor(5.5716e-10, device='cuda:0')",1.6094956079483032,45.24,1.6060822250366211,45.25,9.970177445201784e-05,1,290.1621217727661,23.47197914123535,781240320.0,12,4103.85791015625,485194.3125
12,1.9971266048431398,35.09615384615385,"tensor(5.3413e-10, device='cuda:0')",1.5962984340667725,46.88,1.5935771030426025,46.61,9.964516155915151e-05,1,313.66368103027344,23.364932775497437,844672512.0,13,4103.99609375,485211.6875
13,1.9926630290985108,35.09615384615385,"tensor(5.1737e-10, device='cuda:0')",1.5776503791809082,47.93,1.5754925888061524,47.85,9.958365282121497e-05,1,337.22426080703735,23.4308500289917,908104704.0,14,4104.1396484375,485230.84375
14,1.9658666763305663,35.57692307692308,"tensor(5.1656e-10, device='cuda:0')",1.5536381832122803,47.39,1.551955976486206,46.9,9.951725498333448e-05,1,360.68500995635986,23.330977201461792,971536896.0,15,4104.333984375,485255.78125
15,1.9741460363388061,36.77884615384615,"tensor(5.0131e-10, device='cuda:0')",1.5425520586013794,47.91,1.5403276187896728,47.84,9.94459753267812e-05,1,383.9004371166229,23.088058948516846,1034969088.0,16,4104.478515625,485272.625
16,1.9727786226272583,34.01442307692308,"tensor(4.8539e-10, device='cuda:0')",1.5517194917678834,47.51,1.5469956649780274,48.14,9.936982166817273e-05,1,406.8240909576416,22.796173810958862,1098401280.0,17,4104.6103515625,485289.40625
17,1.9576592390060426,37.74038461538461,"tensor(4.8290e-10, device='cuda:0')",1.5155731761932374,48.79,1.5126012098312378,48.93,9.928880235861588e-05,1,429.9967119693756,23.04528307914734,1161833472.0,18,4104.78759765625,485311.8125
18,1.9472096948623656,34.61538461538461,"tensor(4.7652e-10, device='cuda:0')",1.5083941537857055,49.64,1.5031505123138427,49.23,9.9202926282791e-05,1,453.1760563850403,23.05158305168152,1225265664.0,19,4104.92529296875,485329.8125
19,1.9346837947845459,38.82211538461539,"tensor(4.7380e-10, device='cuda:0')",1.500087063407898,49.59,1.49522083568573,49.74,9.911220285797748e-05,1,476.3693792819977,23.065569400787354,1288697856.0,20,4105.10546875,485351.4375
20,1.9383888795852662,37.74038461538461,"tensor(4.6722e-10, device='cuda:0')",1.4840481754302979,50.7,1.478959751701355,51.01,9.901664203302126e-05,1,499.50295877456665,23.005849361419678,1352130048.0,21,4105.2333984375,485368.25
21,1.9290475929260253,41.22596153846154,"tensor(4.5840e-10, device='cuda:0')",1.4652056531906128,51.69,1.4620381593704224,51.65,9.891625428724365e-05,1,522.6952850818634,23.024471759796143,1415562240.0,22,4105.3857421875,485387.625
22,1.9307791805267334,39.54326923076923,"tensor(4.5014e-10, device='cuda:0')",1.458332586669922,51.34,1.4533273160934448,51.37,9.881105062929222e-05,1,545.8985803127289,23.07621192932129,1478994432.0,23,4105.51513671875,485403.90625
23,1.918175737953186,39.78365384615385,"tensor(4.5133e-10, device='cuda:0')",1.4622815279006958,51.69,1.4613572105407715,51.62,9.870104259593363e-05,1,569.0334222316742,22.98214554786682,1542426624.0,24,4105.6484375,485420.15625
24,1.9163996932983398,41.22596153846154,"tensor(4.4129e-10, device='cuda:0')",1.444198988723755,52.72,1.4394588230133056,53.3,9.858624225078841e-05,1,592.0955195426941,22.850347995758057,1605858816.0,25,4105.78076171875,485435.34375
25,1.920327886390686,38.82211538461539,"tensor(4.4071e-10, device='cuda:0')",1.4372832454681397,52.89,1.43527032623291,53.07,9.846666218300807e-05,1,615.1425001621246,22.913252353668213,1669291008.0,26,4105.9072265625,485450.65625
26,1.9127139808654785,39.0625,"tensor(4.3405e-10, device='cuda:0')",1.4244074403762816,53.29,1.422009502029419,52.95,9.834231550589462e-05,1,638.0817821025848,22.810675382614136,1732723200.0,27,4106.041015625,485468.125
27,1.9050531709671021,43.62980769230769,"tensor(4.2593e-10, device='cuda:0')",1.4089449775695801,53.28,1.404138590812683,53.31,9.821321585546244e-05,1,661.1838524341583,22.966116666793823,1796155392.0,28,4106.18798828125,485485.40625
28,1.911904570388794,42.30769230769231,"tensor(4.2522e-10, device='cuda:0')",1.4272183450698852,52.35,1.4232399278640746,52.61,9.807937738894302e-05,1,684.4315466880798,23.120722770690918,1859587584.0,29,4106.27734375,485497.8125
29,1.8961836097717286,39.54326923076923,"tensor(4.2440e-10, device='cuda:0')",1.3998929552078248,52.72,1.3939186206817626,53.15,9.794081478323246e-05,1,707.6257841587067,23.06717324256897,1923019776.0,30,4106.431640625,485517.625
30,1.8958830583572388,41.10576923076923,"tensor(4.1683e-10, device='cuda:0')",1.3965638582229614,53.2,1.392027388191223,53.76,9.779754323328192e-05,1,730.8290364742279,23.073634386062622,1986451968.0,31,4106.57470703125,485535.4375
31,1.9141868970870972,41.70673076923077,"tensor(4.0786e-10, device='cuda:0')",1.396018611907959,54.81,1.389458185195923,54.88,9.764957845043137e-05,1,753.9358625411987,22.978007555007935,2049884160.0,32,4106.666015625,485547.09375
32,1.8922001358032225,43.50961538461539,"tensor(4.1871e-10, device='cuda:0')",1.4012230506896972,53.21,1.3953521932601929,53.59,9.749693666068666e-05,1,777.0017426013947,22.93787980079651,2113316352.0,33,4106.79736328125,485562.25
