epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.2118716232299804,2.0571565704345702,23.64,79.7,1e-05,1,22.080697059631348,22.080694675445557,83486208.0,1,282.4835205078125,34903.8671875
1,2.1512515884399415,1.9645907569885255,29.99,82.46,1.9e-05,1,41.7941529750824,19.686614751815796,146918400.0,2,282.75958251953125,34926.34765625
2,2.114977332496643,1.884645557975769,32.91,85.86,2.8000000000000003e-05,1,61.36107659339905,19.5409677028656,210350592.0,3,283.0606994628906,34953.765625
3,2.088181835746765,1.8284995443344116,35.88,86.87,3.7e-05,1,80.95748567581177,19.569361209869385,273782784.0,4,283.28948974609375,34977.3671875
4,2.0671530145645143,1.7802595907211303,37.22,87.01,4.6e-05,1,100.60237860679626,19.618988752365112,337214976.0,5,283.4888916015625,34998.359375
5,2.052217830848694,1.7519747869491578,38.96,88.25,5.5e-05,1,120.25273513793945,19.62420678138733,400647168.0,6,283.69659423828125,35020.07421875
6,2.042997722053528,1.7335643850326539,38.28,88.74,6.4e-05,1,139.9293622970581,19.650840520858765,464079360.0,7,283.9119567871094,35043.3828125
7,2.035317966270447,1.7052381801605225,41.25,89.6,7.3e-05,1,159.65210247039795,19.678669929504395,527511552.0,8,284.128173828125,35067.2734375
8,2.029767953109741,1.6682867706298827,42.34,89.62,8.2e-05,1,179.30569696426392,19.627254009246826,590943744.0,9,284.34393310546875,35091.41796875
9,2.011430280303955,1.6458998609542848,43.75,90.53,9.1e-05,1,198.9800546169281,19.64826202392578,654375936.0,10,284.5617980957031,35116.6328125
10,2.0038162086486815,1.6451978275299073,44.45,90.07,9.97534852915723e-05,1,218.6766951084137,19.67045831680298,717808128.0,11,284.77703857421875,35143.046875
11,1.9953411752700805,1.611415919494629,44.53,90.96,9.970177445201784e-05,1,238.3318464756012,19.62815570831299,781240320.0,12,285.0006408691406,35168.64453125
12,1.982938101387024,1.5796404722213746,46.75,91.4,9.964516155915151e-05,1,258.0252859592438,19.668639183044434,844672512.0,13,285.1845397949219,35192.203125
13,1.979608518409729,1.5940642625808716,46.67,91.91,9.958365282121497e-05,1,277.6243100166321,19.57401752471924,908104704.0,14,285.33251953125,35211.296875
14,1.9753405067443848,1.5445816360473632,48.19,92.26,9.951725498333448e-05,1,297.19193935394287,19.54298162460327,971536896.0,15,285.5020446777344,35232.64453125
15,1.9683833414077758,1.5418375141143799,48.05,92.02,9.94459753267812e-05,1,316.88365745544434,19.666909217834473,1034969088.0,16,285.6608581542969,35253.05859375
16,1.960969772720337,1.5335606901168823,49.25,93.1,9.936982166817273e-05,1,336.5624656677246,19.65350866317749,1098401280.0,17,285.7852783203125,35269.13671875
17,1.959778464126587,1.504235452270508,49.74,92.73,9.928880235861588e-05,1,356.20614862442017,19.61841130256653,1161833472.0,18,285.9322509765625,35288.25
18,1.9457783893585205,1.4884042093276977,49.49,92.53,9.9202926282791e-05,1,375.8911497592926,19.660503387451172,1225265664.0,19,286.0922546386719,35307.0390625
19,1.9415529741287232,1.4921351467132569,50.02,92.4,9.911220285797748e-05,1,395.55624198913574,19.63982653617859,1288697856.0,20,286.22222900390625,35324.1171875
20,1.9378114751815796,1.4925629577636719,49.84,91.9,9.901664203302126e-05,1,415.2096996307373,19.62837314605713,1352130048.0,21,286.3373107910156,35339.22265625
21,1.9334321100234986,1.4770394466400147,51.05,92.89,9.891625428724365e-05,1,434.9077727794647,19.667877197265625,1415562240.0,22,286.4715270996094,35355.50390625
22,1.9301119539260865,1.468610851097107,50.81,93.34,9.881105062929222e-05,1,454.56837582588196,19.630568504333496,1478994432.0,23,286.5862731933594,35370.9375
23,1.9344991418838502,1.4494323575973511,52.03,93.55,9.870104259593363e-05,1,474.2319767475128,19.639439821243286,1542426624.0,24,286.6993408203125,35385.35546875
24,1.9053581163406372,1.4359545991897582,51.96,93.39,9.858624225078841e-05,1,493.9103021621704,19.643189191818237,1605858816.0,25,286.8489074707031,35403.4375
25,1.926954673576355,1.465948420906067,51.14,93.17,9.846666218300807e-05,1,513.5579566955566,19.6228609085083,1669291008.0,26,286.9391174316406,35414.16796875
26,1.9113201728820801,1.4309535480499267,52.48,93.51,9.834231550589462e-05,1,533.2636752128601,19.675316095352173,1732723200.0,27,287.0821533203125,35430.859375
27,1.9136996160507203,1.4369344858169555,52.43,93.56,9.821321585546244e-05,1,552.9517352581024,19.657116413116455,1796155392.0,28,287.1983642578125,35446.08984375
28,1.911526406288147,1.4253062059402466,53.85,93.71,9.807937738894302e-05,1,572.5993688106537,19.622597217559814,1859587584.0,29,287.3045959472656,35458.98046875
29,1.9070427959442138,1.4118760457992554,53.25,93.47,9.794081478323246e-05,1,592.2214362621307,19.589168548583984,1923019776.0,30,287.4614562988281,35477.93359375
30,1.9079962545394897,1.4055654727935791,54.01,93.93,9.779754323328192e-05,1,611.8139717578888,19.563838720321655,1986451968.0,31,287.56805419921875,35491.70703125
31,1.9062463779449463,1.4063027421951293,53.83,93.56,9.764957845043137e-05,1,631.4642124176025,19.62482523918152,2049884160.0,32,287.6851806640625,35506.23046875
32,1.898559578895569,1.3865145015716553,54.11,94.16,9.749693666068666e-05,1,651.0064549446106,19.51834511756897,2113316352.0,33,287.8086242675781,35520.55859375
33,1.8944942432403564,1.3802268184661866,54.56,94.32,9.733963460294015e-05,1,670.5948920249939,19.556528329849243,2176748544.0,34,287.9331970214844,35536.53125
34,1.8845457120895386,1.376854990386963,55.72,94.3,9.717768952713513e-05,1,690.2479283809662,19.628623008728027,2240180736.0,35,288.0591125488281,35551.9140625
35,1.8984527206420898,1.3756213539123534,55.03,93.98,9.701111919237408e-05,1,709.9061713218689,19.63343834877014,2303612928.0,36,288.1632995605469,35564.0625
36,1.888973408126831,1.3743981464385986,55.13,94.26,9.683994186497131e-05,1,729.6069555282593,19.670934200286865,2367045120.0,37,288.28619384765625,35578.95703125
37,1.883055375099182,1.3591547090530396,55.61,94.44,9.666417631644977e-05,1,749.2646968364716,19.634101629257202,2430477312.0,38,288.43499755859375,35596.7421875
38,1.8879032485961913,1.3822556144714355,54.4,94.29,9.648384182148252e-05,1,768.9246726036072,19.631237983703613,2493909504.0,39,288.53607177734375,35610.4609375
39,1.8896116832733154,1.3611585012435914,55.14,94.54,9.629895815577916e-05,1,788.606472492218,19.652061939239502,2557341696.0,40,288.6490173339844,35623.21484375
40,1.8761807661056518,1.3510474576950073,55.8,94.13,9.610954559391703e-05,1,808.3033986091614,19.667354822158813,2620773888.0,41,288.7583923339844,35636.78515625
41,1.8716294721603393,1.346740036201477,56.25,94.83,9.59156249071181e-05,1,827.9843602180481,19.655929803848267,2684206080.0,42,288.88946533203125,35651.79296875
42,1.8798166547775268,1.3583378131866455,56.6,94.57,9.571721736097089e-05,1,847.6519811153412,19.641865253448486,2747638272.0,43,288.9907531738281,35664.328125
43,1.8724465353012085,1.34024100856781,56.06,94.42,9.551434471309872e-05,1,867.3295447826385,19.630352020263672,2811070464.0,44,289.11016845703125,35677.45703125
44,1.8668737014770507,1.3416930030822753,56.85,94.36,9.530702921077358e-05,1,887.0356667041779,19.67081046104431,2874502656.0,45,289.2188720703125,35691.3515625
45,1.8653705787658692,1.333005030822754,57.07,94.72,9.509529358847655e-05,1,906.7539937496185,19.686562299728394,2937934848.0,46,289.32611083984375,35704.37109375
46,1.868918377494812,1.3375719552993774,57.05,94.87,9.487916106540466e-05,1,926.4468140602112,19.661285161972046,3001367040.0,47,289.4519348144531,35719.33203125
47,1.8798618661880493,1.325134661102295,56.73,94.62,9.465865534292465e-05,1,946.1350405216217,19.65842580795288,3064799232.0,48,289.5446472167969,35730.08984375
48,1.872563094520569,1.3160630577087402,57.16,94.76,9.443380060197386e-05,1,965.79283452034,19.63025450706482,3128231424.0,49,289.65911865234375,35743.9453125
49,1.866729076385498,1.3187765672683716,57.58,94.79,9.420462150040853e-05,1,985.4846575260162,19.66214895248413,3191663616.0,50,289.7674865722656,35755.70703125
50,1.8543504455566406,1.3184958152770996,57.44,94.44,9.397114317029974e-05,1,1005.1678199768066,19.655532360076904,3255095808.0,51,289.900634765625,35771.30859375
51,1.870292827796936,1.3078672437667846,57.74,94.81,9.373339121517747e-05,1,1024.8548090457916,19.657092332839966,3318528000.0,52,289.9879150390625,35781.01953125
52,1.8595594392776489,1.3093727367401122,58.5,95.16,9.34913917072228e-05,1,1044.4485266208649,19.566754579544067,3381960192.0,53,290.07537841796875,35790.66796875
53,1.8556461277008056,1.2995980808258056,57.94,94.79,9.324517118440888e-05,1,1064.0383787155151,19.558498859405518,3445392384.0,54,290.2021484375,35804.296875
54,1.874608366394043,1.3125548385620118,57.44,94.88,9.299475664759068e-05,1,1083.60719871521,19.538434267044067,3508824576.0,55,290.2815246582031,35814.12890625
55,1.8499238147735595,1.3051650722503663,57.35,94.68,9.274017555754408e-05,1,1103.3857171535492,19.75157928466797,3572256768.0,56,290.40863037109375,35828.66796875
56,1.84347313747406,1.2834593366622924,58.55,94.98,9.248145583195448e-05,1,1123.3404927253723,19.925343990325928,3635688960.0,57,290.5314025878906,35842.24609375
57,1.85096243724823,1.2935412769317627,58.76,95.03,9.221862584235528e-05,1,1143.0621054172516,19.69438338279724,3699121152.0,58,290.63006591796875,35853.25390625
58,1.854195118713379,1.3043278985977174,58.14,95.15,9.195171441101669e-05,1,1162.7600405216217,19.670883893966675,3762553344.0,59,290.7285461425781,35864.21484375
59,1.8486910583496095,1.291484407234192,58.23,94.86,9.168075080778494e-05,1,1182.4486520290375,19.664071559906006,3825985536.0,60,290.8283996582031,35875.97265625
60,1.8545042419433593,1.2809168973922729,58.44,94.87,9.140576474687264e-05,1,1202.1201453208923,19.6457622051239,3889417728.0,61,290.9222412109375,35886.859375
61,1.852306718635559,1.282755200958252,59.33,95.14,9.112678638360016e-05,1,1221.8213503360748,19.677087545394897,3952849920.0,62,291.02581787109375,35897.5078125
62,1.8410099420547485,1.2749796516418457,59.5,95.17,9.084384631108883e-05,1,1241.5554659366608,19.694438219070435,4016282112.0,63,291.13623046875,35909.66796875
63,1.8346437196731566,1.274380179977417,59.84,95.11,9.055697555690607e-05,1,1261.2342326641083,19.65360951423645,4079714304.0,64,291.23358154296875,35920.04296875
64,1.845325374031067,1.268886453819275,59.02,94.93,9.02662055796628e-05,1,1281.043100118637,19.77898645401001,4143146496.0,65,291.3576965332031,35934.94921875
65,1.835363657951355,1.2616991130828858,59.8,95.19,8.99715682655637e-05,1,1300.8345403671265,19.765321493148804,4206578688.0,66,291.4725036621094,35946.78125
66,1.8319556259155274,1.2492840576171875,60.32,95.44,8.967309592491052e-05,1,1320.5233263969421,19.627824783325195,4270010880.0,67,291.5924987792969,35960.1953125
67,1.8399911651611327,1.2563886756896974,60.27,95.25,8.937082128855891e-05,1,1340.2321965694427,19.678755044937134,4333443072.0,68,291.6746826171875,35969.4921875
68,1.8324392053604126,1.2525121908187866,59.97,95.53,8.906477750432904e-05,1,1359.8882949352264,19.628847360610962,4396875264.0,69,291.794921875,35983.2734375
