epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,2.1485904014064774,1.8764945178985595,33.25,85.34,1e-05
1,2.0807845537549556,1.7598269500732422,37.26,87.28,1.9e-05
2,2.0473442239431656,1.6774684312820434,42.17,90.06,2.8000000000000003e-05
3,2.0292274269648614,1.632637304496765,43.38,90.7,3.7e-05
4,2.002208049410284,1.5608286180496216,46.7,92.44,4.6e-05
5,1.982534129244112,1.519734289741516,47.67,92.75,5.5e-05
6,1.9560596930690672,1.4927490753173829,50.45,92.77,6.4e-05
7,1.9533173431965514,1.4142210195541383,51.29,93.79,7.3e-05
8,1.930247045051731,1.3923830955505372,54.01,94.42,8.2e-05
9,1.9174916029892262,1.3803773691177368,53.48,94.18,9.1e-05
10,1.9074010044603433,1.3128917404174805,56.28,94.48,9.97534852915723e-05
11,1.887224657282176,1.2672758863449096,57.96,95.34,9.970177445201784e-05
12,1.8672003602554184,1.2352517995834351,59.75,95.81,9.964516155915151e-05
13,1.8617771396868972,1.2246334589004517,59.79,96.23,9.958365282121497e-05
14,1.842392248472392,1.19750350856781,61.88,96.01,9.951725498333448e-05
15,1.8390017847092905,1.1665939781188965,63.04,96.14,9.94459753267812e-05
16,1.8036771861600205,1.1185560091018676,63.34,96.75,9.936982166817273e-05
17,1.8084434753190846,1.104440173149109,64.87,96.44,9.928880235861588e-05
18,1.7824738291253202,1.0772082895278932,65.83,96.86,9.9202926282791e-05
19,1.7971393587341993,1.0679020236968995,66.36,97.11,9.911220285797748e-05
20,1.771870355447337,1.0360694604873657,68.36,97.26,9.901664203302126e-05
21,1.7484452345917685,1.013475803565979,68.9,97.42,9.891625428724365e-05
22,1.7501397447305207,0.9960893246650696,69.11,97.24,9.881105062929222e-05
23,1.7413277329922332,0.9636603974342346,71.06,97.44,9.870104259593363e-05
24,1.7370875783827484,0.9647851330757141,70.4,97.27,9.858624225078841e-05
25,1.73007292662021,0.9533308739662171,72.14,97.65,9.846666218300807e-05
26,1.7215130124598856,0.9114781774520874,72.21,97.39,9.834231550589462e-05
27,1.71979146730274,0.9180490490913391,72.77,97.79,9.821321585546244e-05
28,1.6879195409913985,0.9059229796409607,73.17,97.71,9.807937738894302e-05
29,1.6920984180574992,0.8682022506713867,73.89,98.11,9.794081478323246e-05
30,1.6975456195359957,0.8828180238723755,74.08,97.93,9.779754323328192e-05
31,1.6852818330637778,0.829592312335968,74.72,98.08,9.764957845043137e-05
32,1.6808911155952229,0.8608726348876953,74.87,98.16,9.749693666068666e-05
33,1.6747193537967306,0.8418176612854004,75.35,98.09,9.733963460294015e-05
34,1.6702145583803614,0.8214323232650756,73.8,98.3,9.717768952713513e-05
35,1.65458633194507,0.8057885562896728,76.37,98.51,9.701111919237408e-05
36,1.6564068989625509,0.8191983439445496,76.4,98.27,9.683994186497131e-05
37,1.637429445104318,0.7881417408943177,77.71,98.32,9.666417631644977e-05
38,1.6446880345613184,0.8013458473205567,76.69,98.18,9.648384182148252e-05
39,1.6341546554113624,0.7866920724868774,77.9,98.46,9.629895815577916e-05
