epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
104,2.691381207254573,0.9346068011283875,77.6,94.54,0.0005200367944827221
105,2.661530377769663,0.8837938575744629,78.4,94.18,0.0005167933185746276
106,2.6916356731870668,0.9352101103782654,79.64,94.84,0.0005135324898752281
107,2.6424093577764203,0.9228387816905975,79.54,94.56,0.0005102546659711367
108,2.675386492865082,0.9108613487243652,78.82,94.6,0.000506960206312682
109,2.657803709426271,0.9986961688995362,78.94,94.44,0.0005036494721744909
110,2.662439428416691,0.8700178859710693,79.78,94.44,0.0005003228266158701
111,2.6549443646233875,0.923768790102005,79.32,94.36,0.0004969806344409932
112,2.6543456106971406,0.953395150232315,79.56,94.28,0.0004936232621588952
113,2.6223030178880617,0.9020066940307617,79.74,94.44,0.0004902510779432809
114,2.631895309388487,0.8857352834701538,80.76,95.06,0.00048686445159215066
115,2.5995051657810184,0.9283906965732575,80.44,94.66,0.0004834637544872474
116,2.6064809354162386,0.9244024435997009,79.6,94.86,0.00048004935955333163
117,2.5846563656562624,0.9161921764850617,78.86,94.7,0.0004766216412172842
118,2.593610741322302,0.8333113206863403,80.48,95.48,0.0004731809753670474
119,2.626073257618326,0.9063293241500855,80.16,94.84,0.00046972773931040486
120,2.6067957996177578,0.8989608345508575,81.22,94.66,0.0004662623117336044
121,2.5818450258138386,0.8647769389986992,80.44,95.02,0.00046278507265983166
122,2.6551763071081385,0.8248923906326294,80.36,95.2,0.00045929640340753604
123,2.6774520505974544,0.8546334630012512,81.4,95.26,0.0004557966865486148
124,2.64784277539593,0.9416802719116211,79.88,94.98,0.00045228630586645964
125,2.6337262895626514,0.91037076587677,80.32,95.24,0.00044876564631387097
126,2.623402136031156,0.9412419521093368,79.8,94.94,0.0004452350939708426
127,2.611337937508767,0.8811395029544831,80.64,94.92,0.00044169503600222505
128,2.6183216198337624,0.8651408329486847,80.62,95.04,0.0004381458606152672
129,2.5975571581063215,0.8336010964870453,81.88,95.4,0.0004345879570170458
130,2.5884307466292995,0.8463914541721343,81.16,94.84,0.0004310217153717843
131,2.6044896172417,0.9237220211029052,80.82,95.24,0.000427447526758067
132,2.57530014487214,0.8103352168083191,80.32,95.24,0.0004238657831259531
133,2.5751305213174533,0.7951551285147667,81.3,95.6,0.00042027687725399403
134,2.5886900073172407,0.8258512781143188,80.74,95.64,0.0004166812027061622
135,2.5898787982539737,0.8175973724365234,81.82,95.64,0.00041307915378869126
136,2.561238003837273,0.8056836484909058,81.64,95.4,0.0004094711255068365
137,2.5646061839450183,0.8323082146883011,81.54,95.4,0.00040585751352155766
138,2.5709304010223537,0.8365185590744019,81.56,95.64,0.0004022387141061308
139,2.5468589392739633,0.8883937566757202,81.62,95.52,0.0003986151241026919
140,2.553836172852268,0.8221434334754943,82.54,95.5,0.00039498714087871903
141,2.542617697014599,0.8313634236812592,83.02,96.1,0.00039135516228345623
142,2.545468147985257,0.8264382930278779,82.28,95.7,0.0003877195866042852
143,2.5231180719319712,0.7679347385883332,82.54,95.9,0.00038408081252304843
144,2.532850046059048,0.775021634054184,83.12,95.54,0.0003804392390723292
145,2.543588564575411,0.829574657702446,82.38,95.6,0.00037679526559169314
146,2.519373218419276,0.78823816447258,82.52,95.84,0.00037314929168389625
