epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1660239023208616,19.471153846153847,"tensor(1.6917e-11, device='cuda:0')",1.9244324851989747,30.87,1.92021480884552,31.02,1e-05,16,66.22659993171692,66.22659730911255,1034969088.0,16,3327.53564453125,258663.171875
1,2.1003926225662233,24.639423076923077,"tensor(3.1199e-11, device='cuda:0')",1.8074559015274048,36.22,1.8026301034927368,36.8,1.9e-05,16,128.5006456375122,61.92035102844238,2049884160.0,32,3327.437255859375,258639.15625
2,2.0726194511413576,29.08653846153846,"tensor(4.3402e-11, device='cuda:0')",1.7523860712051391,39.14,1.746245892715454,39.16,2.8000000000000003e-05,16,190.52177095413208,61.786924600601196,3064799232.0,48,3327.23095703125,258603.875
3,2.0542336599349977,29.447115384615383,"tensor(5.3076e-11, device='cuda:0')",1.7036925300598145,40.43,1.6955656341552734,40.85,3.7e-05,16,252.5835793018341,61.75813889503479,4079714304.0,64,3326.993408203125,258564.453125
4,2.0372277448654175,32.09134615384615,"tensor(6.2762e-11, device='cuda:0')",1.6641529888153077,42.27,1.6559518621444702,42.75,4.6e-05,16,314.6090850830078,61.79241609573364,5094629376.0,80,3326.683349609375,258513.71875
5,2.017613584899902,33.65384615384615,"tensor(7.0292e-11, device='cuda:0')",1.6063409801483155,44.64,1.5980668449401856,45.53,5.5e-05,16,376.67753291130066,61.83578157424927,6109544448.0,96,3326.370361328125,258460.640625
6,2.003311497116089,32.69230769230769,"tensor(7.6881e-11, device='cuda:0')",1.6075884141921997,41.46,1.6030254804611206,42.2,6.4e-05,16,438.78695344924927,61.861539363861084,7124459520.0,112,3325.97314453125,258398.296875
7,1.9814887241363526,32.69230769230769,"tensor(8.4579e-11, device='cuda:0')",1.5422340702056885,46.99,1.5398624015808104,47.56,7.3e-05,16,500.74843668937683,61.737708568573,8139374592.0,128,3325.671630859375,258338.640625
8,1.9717118030548095,38.10096153846154,"tensor(8.9058e-11, device='cuda:0')",1.5138336818695068,48.1,1.5089014278411865,48.69,8.2e-05,16,562.59375,61.59304189682007,9154289664.0,144,3325.30859375,258276.078125
9,1.9429270421981812,34.97596153846154,"tensor(9.4947e-11, device='cuda:0')",1.482030066871643,50.04,1.479916898727417,50.2,9.1e-05,16,624.3658347129822,61.55000591278076,10169204736.0,160,3325.07373046875,258224.46875
10,1.933549889755249,35.33653846153846,"tensor(9.8308e-11, device='cuda:0')",1.4345578367233276,51.3,1.4336376317977906,50.55,9.97534852915723e-05,16,686.5336546897888,61.84784436225891,11184119808.0,176,3324.78466796875,258159.90625
