epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
100,1.0313678903457446,0.6101758846282959,81.1,98.67,5e-05
101,1.0254959066708882,0.6065182698249817,81.4,98.62,4.921463413440898e-05
102,1.0204499409748957,0.604375563621521,81.47,98.72,4.8429462046093585e-05
103,1.013861376964129,0.6152908421516419,81.13,98.44,4.7644677464517874e-05
104,1.0168162804383498,0.6053911870956421,81.17,98.73,4.6860474023534335e-05
105,1.0112648390806638,0.6027885065078735,81.54,98.69,4.607704521360776e-05
106,1.0064327256801802,0.5983565908432007,81.61,98.45,4.529458433407429e-05
107,1.0051434617776138,0.6012077523231506,81.47,98.67,4.451328444544774e-05
108,1.003902065448272,0.6066142336845398,81.57,98.52,4.3733338321784795e-05
109,1.0036082156193562,0.5978391859054566,81.78,98.67,4.2954938403120884e-05
110,0.9957946486962147,0.608994873714447,81.44,98.54,4.217827674798846e-05
111,0.9983240303320763,0.6072909509658814,81.57,98.5,4.140354498602952e-05
112,0.9934183706075718,0.6077409044265747,81.52,98.47,4.0630934270713774e-05
113,0.9869083156952492,0.6018156350135804,81.77,98.42,3.986063523217438e-05
114,0.9902314578875517,0.5978760240554809,81.91,98.61,3.9092837930172884e-05
115,0.9833257375619351,0.6001677453994751,82.07,98.49,3.832773180720473e-05
116,0.9820916331731356,0.6052134135246277,81.75,98.53,3.756550564175726e-05
117,0.9763460981540191,0.6043249243736267,81.77,98.44,3.6806347501731356e-05
118,0.978146429398121,0.6055448997497559,81.77,98.46,3.605044469803854e-05
119,0.9692523890580886,0.5927720422744751,82.11,98.48,3.529798373838481e-05
120,0.9654522669621003,0.5997814513206482,81.8,98.5,3.454915028125264e-05
121,0.9677885124316582,0.5972890826225281,82.12,98.53,3.380412909009253e-05
122,0.9614507303788111,0.5982200372695923,82.14,98.59,3.3063103987735433e-05
123,0.9598398237656325,0.5961175120353699,82.05,98.48,3.2326257811037155e-05
124,0.9624866516162187,0.590549423122406,82.48,98.53,3.159377236576612e-05
125,0.951924481911537,0.5931421070098877,82.07,98.4,3.086582838174553e-05
126,0.9518318981696398,0.5954124161720276,81.99,98.5,3.0142605468260964e-05
127,0.9526178534214313,0.5922273805618287,82.41,98.39,2.9424282069744564e-05
128,0.9413926251423664,0.5958935929298401,82.17,98.42,2.8711035421746367e-05
129,0.9456718053573218,0.5957064297676087,82.01,98.47,2.8003041507204242e-05
130,0.9395559983375745,0.5941312200546265,82.09,98.49,2.7300475013022663e-05
131,0.9375993290008643,0.5920680313110351,82.08,98.55,2.660350928697134e-05
132,0.9377125604030413,0.5948278065681457,82.09,98.4,2.591231629491423e-05
133,0.9326287324611957,0.5943437353134156,82.04,98.42,2.522706657837962e-05
134,0.9306036628209627,0.5912351697921753,82.19,98.47,2.4547929212481435e-05
135,0.9316020502493931,0.5960331625938415,82.11,98.38,2.3875071764202563e-05
136,0.9257946416353569,0.5974327951431274,82.04,98.3,2.3208660251050158e-05
137,0.9243224921898964,0.5989356776237488,82.22,98.42,2.2548859100093407e-05
138,0.9225807089072008,0.5965435248374938,82.42,98.37,2.1895831107393467e-05
139,0.9235713186936501,0.5923425106048584,82.08,98.29,2.1249737397836073e-05
140,0.9175491760938596,0.5938642201423645,82.39,98.34,2.061073738537635e-05
141,0.9138233025868734,0.5883364862442017,82.53,98.43,1.9978988733705807e-05
142,0.9174782453439174,0.5932206396102905,82.27,98.31,1.935464731735117e-05
143,0.9115288037520188,0.5903510692596435,82.49,98.4,1.873786718321474e-05
144,0.9111080787120721,0.5853493141174316,82.53,98.41,1.8128800512565513e-05
145,0.9127153680874751,0.5908404091835022,82.51,98.35,1.7527597583490822e-05
146,0.903881117166617,0.5922120721817017,82.53,98.37,1.6934406733817414e-05
147,0.9029795429645441,0.5897496916770935,82.61,98.4,1.634937432451133e-05
148,0.8997516026863686,0.5937054365158081,82.49,98.35,1.5772644703565565e-05
149,0.9018361346843915,0.5887676953315735,82.74,98.37,1.5204360170384286e-05
150,0.8963988721370697,0.5892962080001831,82.73,98.27,1.4644660940672627e-05
151,0.8946312775978675,0.5904364528656005,82.57,98.31,1.4093685111840566e-05
152,0.8955207976011129,0.5869107154846191,82.73,98.37,1.3551568628929434e-05
153,0.895764033916669,0.5853800592422486,82.85,98.36,1.301844525106951e-05
154,0.8974503353620187,0.5885432513237,82.79,98.22,1.2494446518477022e-05
155,0.8866849048015398,0.5926766021728516,82.59,98.1,1.1979701719998453e-05
156,0.8952848770679571,0.5878164457321167,82.59,98.27,1.1474337861210543e-05
157,0.8899109060947712,0.592118497467041,82.8,98.31,1.0978479633083522e-05
158,0.8901213474762746,0.5931896130561829,82.7,98.17,1.049224938121548e-05
159,0.8913377543290456,0.592011208820343,82.74,98.25,1.0015767075645471e-05
160,0.8855812227114653,0.5948962900161743,82.62,98.29,9.549150281252633e-06
161,0.8803048250002738,0.5876572221755981,82.92,98.49,9.092514128748837e-06
162,0.8806403251794669,0.5953759014129638,82.95,98.12,8.645971286271914e-06
163,0.8798187746451451,0.5937039198875427,82.63,98.41,8.209631931586498e-06
164,0.8710882912843655,0.5946247277259826,82.59,98.3,7.783603724899257e-06
165,0.8774073004722596,0.5949998626708984,82.59,98.32,7.367991782295402e-06
166,0.8829457292189965,0.5940387559890747,82.69,98.24,6.962898649802812e-06
167,0.8722405595657153,0.5944614673614502,82.64,98.29,6.568424278090435e-06
168,0.8787797041428395,0.5940073854446412,82.78,98.25,6.184665997806821e-06
169,0.8675150606876765,0.5943777564048767,82.91,98.26,5.811718495565327e-06
170,0.870874782708975,0.5940984926223755,82.58,98.19,5.449673790581611e-06
171,0.8735484222571055,0.5946639022827148,82.61,98.27,5.098621211969223e-06
172,0.866892500107105,0.5956324531555176,82.73,98.24,4.758647376699032e-06
173,0.8682276010513306,0.5948453251838685,82.91,98.17,4.429836168227747e-06
174,0.8763371259738237,0.5961466400146485,82.69,98.17,4.112268715800954e-06
175,0.8690777358336327,0.5946583298683167,82.81,98.3,3.8060233744356743e-06
176,0.8696835961097326,0.5963154901504517,83.03,98.09,3.511175705587433e-06
177,0.8680986476250184,0.5933285935401916,82.87,98.16,3.227798458506631e-06
178,0.8619567137498122,0.5949319847106933,82.86,98.2,2.9559615522887273e-06
179,0.8660165397020486,0.5928139288902283,83.09,98.26,2.695732058622735e-06
180,0.8619820527541332,0.5961907712936402,82.87,98.23,2.4471741852423237e-06
181,0.8665478137823251,0.5947464577674866,82.89,98.19,2.210349260083494e-06
182,0.8643875114428692,0.5952052661895751,82.76,98.15,1.9853157161528523e-06
183,0.921047591093259,0.595108676815033,82.71,98.24,1.7721290771101019e-06
184,0.9255309931742839,0.594572700881958,82.9,98.18,1.570841943568452e-06
185,0.9133515973885854,0.5931169471740723,82.89,98.28,1.3815039801161721e-06
186,0.9229681360415923,0.5927963494300842,82.83,98.31,1.2041619030626339e-06
187,0.9167331744463015,0.5923575942993164,82.89,98.31,1.0388594689117071e-06
188,0.9168102021400745,0.589583224773407,82.99,98.35,8.85637463565564e-07
189,0.9112002834295615,0.5919526008605958,82.88,98.33,7.445336922613067e-07
190,0.9148255299299192,0.5916585936546326,82.83,98.3,6.15582970243117e-07
191,0.9111664298253181,0.5911696204185486,82.74,98.34,4.988171141721232e-07
192,0.9175608526437711,0.590585635471344,82.96,98.29,3.9426493427611177e-07
193,0.9153164525826772,0.5915291494369507,82.77,98.29,3.019522272410202e-07
194,0.917674754980283,0.5902006982803345,83.05,98.27,2.219017698460002e-07
195,0.9187466891912314,0.591709051990509,82.76,98.33,1.5413331334360182e-07
196,0.9128811918772184,0.5918252409934998,82.99,98.29,9.866357858642205e-08
197,0.9142544732644008,0.591385098361969,82.87,98.29,5.550625190150483e-08
198,0.9179516245157291,0.5914371019363404,82.9,98.37,2.467198171342e-08
199,0.9157766259633577,0.5898441624641418,82.91,98.27,6.1683759169706146e-09
