epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
183,2.325565363374125,0.7435921556472779,83.66,96.3,0.00024048513996926353
184,2.2931548816016853,0.7246534456253052,83.84,96.3,0.0002370574216332161
185,2.324878411801431,0.7472142416477203,84.8,96.36,0.0002336430266993002
186,2.274545207235655,0.7530719368934632,84.8,96.18,0.00023024232959439713
187,2.311032665083058,0.7334825010299683,84.8,96.22,0.0002268557032432667
188,2.290447054034595,0.7794751721382142,84.64,96.44,0.00022348351902765241
189,2.2963185831414985,0.7078263561248779,84.7,96.3,0.00022012614674555428
190,2.28701943987364,0.7452981149196625,84.34,96.26,0.0002167839545706774
191,2.2914864298308237,0.7421134849071502,84.1,96.34,0.00021345730901205676
192,2.254779603157217,0.7227594951629639,84.82,96.2,0.0002101465748738656
193,2.2668232925014102,0.7230160650253296,84.4,96.42,0.00020685211521541101
194,2.2373081157760466,0.7453871014118194,84.98,96.46,0.00020357429131131956
195,2.2446858169696378,0.7438936285018921,84.14,96.3,0.00020031346261192
196,2.2210757280612845,0.7499646674156188,84.26,96.3,0.00019706998670382563
197,2.2318563163129896,0.6888843903064727,84.58,96.38,0.00019384421927072016
198,2.2635847129503723,0.7313007459402084,84.8,96.26,0.00019063651405435385
199,2.2450272470125348,0.7224018239974975,84.8,96.48,0.00018744722281575137
200,2.218112465285966,0.7387484960794449,84.46,96.22,0.00018427669529663682
201,2.2514564285018097,0.702059659743309,84.96,96.62,0.00018112527918108154
202,2.2752176612359576,0.6987874941587449,85.06,96.32,0.0001779933200573757
203,2.247111523193564,0.747814862203598,85.22,96.46,0.00017488116138013101
204,2.226925472227716,0.7300759490966797,84.42,96.36,0.0001717891444326176
205,2.2215523695692743,0.7047286992549896,84.82,96.3,0.00016871760828933744
206,2.2094649222235656,0.7448797543048858,85.02,96.34,0.0001656668897788416
207,2.2233672514294303,0.7390191032886505,84.56,96.7,0.0001626373234467935
208,2.1991874196422168,0.7074722546577453,84.58,96.58,0.0001596292415192813
209,2.1909088092720106,0.7202837569475173,84.62,96.64,0.00015664297386638645
210,2.207489085835962,0.7700467467308044,84.62,96.42,0.00015367884796600945
211,2.178645034580896,0.7159527239799499,84.52,96.62,0.00015073718886795764
212,2.1827646745100595,0.7218909568309784,84.74,96.54,0.00014781831915830086
213,2.198451282190156,0.7037113802194596,85.16,96.62,0.00014492255892399535
214,2.198260190271259,0.7301214260101319,84.78,96.5,0.0001420502257177829
215,2.1728081041179923,0.6814258041143417,85.66,96.8,0.00013920163452336805
216,2.174647678203689,0.7024864389419556,85.04,96.18,0.0001363770977208758
217,2.1861790645718875,0.7438136854171753,85.02,96.6,0.00013357692505259637
218,2.15941037304658,0.7474273134231567,84.92,96.64,0.0001308014235890178
