epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1699501363754274,20.072115384615383,"tensor(3.1296e-11, device='cuda:0')",1.9272911945343019,30.89,1.9230226127624512,30.98,1e-05,8,44.22208619117737,44.22208333015442,527511552.0,8,4101.26611328125,484911.125
1,2.0964520681381225,24.759615384615383,"tensor(5.7668e-11, device='cuda:0')",1.7994031423568726,36.89,1.7948822235107422,37.35,1.9e-05,8,85.2112877368927,40.035837173461914,1034969088.0,16,4101.35009765625,484908.375
2,2.0667237554550173,29.807692307692307,"tensor(7.9259e-11, device='cuda:0')",1.7430645198822021,39.51,1.7360812118530273,39.49,2.8000000000000003e-05,8,125.51988124847412,40.13442540168762,1542426624.0,24,4101.400390625,484897.78125
3,2.0462997812271118,28.125,"tensor(9.7524e-11, device='cuda:0')",1.6805193281173707,41.28,1.6729258195877075,41.77,3.7e-05,8,165.8039481639862,40.11057782173157,2049884160.0,32,4101.46240234375,484888.0
4,2.0251939765930174,34.25480769230769,"tensor(1.1424e-10, device='cuda:0')",1.6345904525756836,43.9,1.6281590826034547,43.91,4.6e-05,8,206.0427930355072,40.064253091812134,2557341696.0,40,4101.5068359375,484874.21875
5,2.0034970109939576,35.9375,"tensor(1.2804e-10, device='cuda:0')",1.5718628311157226,45.96,1.5676409036636352,46.31,5.5e-05,8,246.45715618133545,40.24048686027527,3064799232.0,48,4101.56689453125,484860.875
6,1.9866301565170288,35.9375,"tensor(1.3981e-10, device='cuda:0')",1.553783616065979,44.83,1.5484711936950684,45.32,6.4e-05,8,286.87645506858826,40.24655246734619,3572256768.0,56,4101.5927734375,484841.71875
7,1.9634329332351685,34.375,"tensor(1.5495e-10, device='cuda:0')",1.5169333124160767,48.19,1.5154057529449463,47.68,7.3e-05,8,327.35879278182983,40.30984807014465,4079714304.0,64,4101.654296875,484827.78125
8,1.9550054559707641,37.37980769230769,"tensor(1.6414e-10, device='cuda:0')",1.475005309486389,49.81,1.4733218633651732,50.33,8.2e-05,8,367.86979031562805,40.336960554122925,4587171840.0,72,4101.71044921875,484812.125
9,1.9253021240234376,36.05769230769231,"tensor(1.7553e-10, device='cuda:0')",1.4444416303634644,52.17,1.4451667959213257,52.11,9.1e-05,8,408.3398509025574,40.298911333084106,5094629376.0,80,4101.7958984375,484800.375
10,1.9156953746795655,35.33653846153846,"tensor(1.8271e-10, device='cuda:0')",1.4000281227111817,53.18,1.3976477224349975,52.62,9.97534852915723e-05,8,448.82058668136597,40.281728982925415,5602086912.0,88,4101.87060546875,484786.84375
11,1.9087602962493897,40.14423076923077,"tensor(1.7388e-10, device='cuda:0')",1.381899033164978,55.87,1.3800842067718506,55.89,9.970177445201784e-05,8,489.2013280391693,40.20505738258362,6109544448.0,96,4101.90087890625,484768.28125
12,1.9165988580703734,40.26442307692308,"tensor(1.6442e-10, device='cuda:0')",1.3426734056472778,56.62,1.345940584564209,55.64,9.964516155915151e-05,8,529.4913194179535,40.11808133125305,6617001984.0,104,4101.90966796875,484751.03125
13,1.9050070398330687,41.22596153846154,"tensor(1.5982e-10, device='cuda:0')",1.3277596483230591,58.1,1.3280075466156005,58.07,9.958365282121497e-05,8,569.8895831108093,40.201416969299316,7124459520.0,112,4101.94677734375,484735.96875
14,1.8696638090133666,42.90865384615385,"tensor(1.5794e-10, device='cuda:0')",1.2632512296676637,57.63,1.2710763050079346,57.15,9.951725498333448e-05,8,610.1961255073547,40.108009338378906,7631917056.0,120,4102.0419921875,484729.28125
15,1.8777507680892944,43.14903846153846,"tensor(1.5129e-10, device='cuda:0')",1.2567600505828858,59.23,1.261611283493042,59.27,9.94459753267812e-05,8,650.1656332015991,39.768277645111084,8139374592.0,128,4102.04541015625,484710.28125
16,1.8721931560516358,43.38942307692308,"tensor(1.4592e-10, device='cuda:0')",1.2476919034957885,59.51,1.2503078931808471,59.3,9.936982166817273e-05,8,690.1083688735962,39.771564245224,8646832128.0,136,4102.10107421875,484698.15625
17,1.850473530769348,43.50961538461539,"tensor(1.4571e-10, device='cuda:0')",1.2111943578720092,59.54,1.2125892009735106,60.13,9.928880235861588e-05,8,730.0572626590729,39.77507781982422,9154289664.0,144,4102.20751953125,484690.0
18,1.8360440628051757,40.50480769230769,"tensor(1.4145e-10, device='cuda:0')",1.2228901964187622,60.16,1.227063671875,59.8,9.9202926282791e-05,8,770.0733227729797,39.778342962265015,9661747200.0,152,4102.2080078125,484676.09375
19,1.816805380821228,47.59615384615385,"tensor(1.4048e-10, device='cuda:0')",1.1699560285568238,62.06,1.1712182825088502,62.21,9.911220285797748e-05,8,810.3524506092072,40.10850381851196,10169204736.0,160,4102.3017578125,484667.96875
20,1.8229714546203613,43.38942307692308,"tensor(1.3719e-10, device='cuda:0')",1.1707919273376466,62.88,1.1670801370620727,63.44,9.901664203302126e-05,8,850.6250422000885,40.094865798950195,10676662272.0,168,4102.298828125,484653.90625
21,1.8068384746551513,49.63942307692308,"tensor(1.3378e-10, device='cuda:0')",1.129227883720398,64.14,1.1303276056289673,64.04,9.891625428724365e-05,8,890.518837928772,39.72123908996582,11184119808.0,176,4102.38623046875,484643.8125
22,1.8112030071258545,45.79326923076923,"tensor(1.3261e-10, device='cuda:0')",1.1125351572036744,64.14,1.118466284942627,63.93,9.881105062929222e-05,8,930.6991274356842,40.007763385772705,11691577344.0,184,4102.44384765625,484633.375
23,1.7866125129699708,47.35576923076923,"tensor(1.3087e-10, device='cuda:0')",1.102771408367157,64.78,1.1080172513961792,64.63,9.870104259593363e-05,8,970.9840824604034,40.11157703399658,12199034880.0,192,4102.52734375,484625.1875
24,1.7808787651062012,50.24038461538461,"tensor(1.2818e-10, device='cuda:0')",1.082683444404602,66.11,1.0892748267173766,65.92,9.858624225078841e-05,8,1011.1020636558533,39.94469094276428,12706492416.0,200,4102.59619140625,484618.0
25,1.7820504974365234,45.91346153846154,"tensor(1.2796e-10, device='cuda:0')",1.0675108339309691,66.72,1.077531198310852,66.56,9.846666218300807e-05,8,1051.278682231903,40.004011392593384,13213949952.0,208,4102.6533203125,484607.1875
26,1.7767014102935792,47.83653846153846,"tensor(1.2579e-10, device='cuda:0')",1.0523283153533936,67.6,1.0534165462493896,67.65,9.834231550589462e-05,8,1091.4975640773773,40.043370485305786,13721407488.0,216,4102.7392578125,484603.09375
27,1.7635477403640747,51.80288461538461,"tensor(1.2333e-10, device='cuda:0')",1.0282646069526673,67.82,1.0347623378753663,67.43,9.821321585546244e-05,8,1131.6858370304108,40.016563415527344,14228865024.0,224,4102.82470703125,484601.03125
28,1.768748568725586,54.32692307692308,"tensor(1.2186e-10, device='cuda:0')",1.044798413658142,67.55,1.0437772142410278,67.36,9.807937738894302e-05,8,1171.8326148986816,39.96465182304382,14736322560.0,232,4102.89990234375,484596.84375
29,1.7430080257415772,51.80288461538461,"tensor(1.2189e-10, device='cuda:0')",0.9880504848480225,68.72,0.997078500843048,68.32,9.794081478323246e-05,8,1211.9594552516937,39.947144746780396,15243780096.0,240,4103.03564453125,484600.375
30,1.7418838626861572,50.96153846153846,"tensor(1.2014e-10, device='cuda:0')",0.9823753371238708,68.67,0.9868539729118347,68.54,9.779754323328192e-05,8,1251.996633052826,39.858304023742676,15751237632.0,248,4103.1259765625,484598.34375
31,1.7623647165298462,48.79807692307692,"tensor(1.1643e-10, device='cuda:0')",0.9957464602470398,69.65,0.9989625792503357,69.5,9.764957845043137e-05,8,1292.2597815990448,40.0807785987854,16258695168.0,256,4103.16845703125,484591.25
32,1.7350067815780639,53.84615384615385,"tensor(1.1988e-10, device='cuda:0')",1.0112022521972657,68.73,1.015959352207184,68.64,9.749693666068666e-05,8,1332.4410946369171,40.00975942611694,16766152704.0,264,4103.2802734375,484594.03125
33,1.7362961845397948,45.07211538461539,"tensor(1.1635e-10, device='cuda:0')",0.9946767090797425,69.33,1.000175417995453,69.61,9.733963460294015e-05,8,1372.6269404888153,40.01371431350708,17273610240.0,272,4103.4013671875,484590.9375
34,1.7226930988311768,55.52884615384615,"tensor(1.1575e-10, device='cuda:0')",0.9499200330734253,71.33,0.9530291128158569,71.05,9.717768952713513e-05,8,1412.7923514842987,39.99292492866516,17781067776.0,280,4103.4716796875,484589.1875
35,1.7109366033554076,56.37019230769231,"tensor(1.1480e-10, device='cuda:0')",0.9408059591293335,70.7,0.9451867395401001,70.53,9.701111919237408e-05,8,1452.9594583511353,39.97154879570007,18288525312.0,288,4103.556640625,484583.78125
36,1.724985390853882,50.60096153846154,"tensor(1.1434e-10, device='cuda:0')",0.9349347540855407,72.13,0.9372173642158508,71.93,9.683994186497131e-05,8,1493.1670200824738,40.03689789772034,18795982848.0,296,4103.6171875,484582.15625
37,1.7007189365386963,49.15865384615385,"tensor(1.1232e-10, device='cuda:0')",0.9483015086174011,70.37,0.9523039758682251,70.75,9.666417631644977e-05,8,1533.3328156471252,39.99326467514038,19303440384.0,304,4103.68896484375,484577.96875
38,1.702742882537842,58.41346153846154,"tensor(1.1243e-10, device='cuda:0')",0.8824999556541443,72.84,0.8860868764877319,72.64,9.648384182148252e-05,8,1573.4831266403198,39.97882318496704,19810897920.0,312,4103.8173828125,484577.5625
39,1.698781021308899,59.49519230769231,"tensor(1.1063e-10, device='cuda:0')",0.8981229083061218,72.15,0.8932000841140747,72.84,9.629895815577916e-05,8,1613.464356660843,39.80959129333496,20318355456.0,320,4103.89990234375,484574.75
40,1.7003358415603638,48.79807692307692,"tensor(1.0928e-10, device='cuda:0')",0.8820915879249572,73.55,0.887351736831665,72.87,9.610954559391703e-05,8,1653.318112373352,39.682913064956665,20825812992.0,328,4103.9599609375,484567.75
41,1.6781262718200685,48.91826923076923,"tensor(1.1012e-10, device='cuda:0')",0.9141131145477295,72.95,0.9162217761039734,72.66,9.59156249071181e-05,8,1693.2659854888916,39.772544384002686,21333270528.0,336,4104.041015625,484566.4375
42,1.676297748374939,52.16346153846154,"tensor(1.0893e-10, device='cuda:0')",0.8882191233634948,74.5,0.8874008160591126,74.35,9.571721736097089e-05,8,1733.1610686779022,39.7239785194397,21840728064.0,344,4104.14892578125,484567.125
43,1.6770100461959838,49.15865384615385,"tensor(1.0869e-10, device='cuda:0')",0.8648688138008118,74.09,0.8655925453186035,73.89,9.551434471309872e-05,8,1773.0569198131561,39.712340116500854,22348185600.0,352,4104.23974609375,484564.40625
44,1.7078969228744507,56.00961538461539,"tensor(1.0526e-10, device='cuda:0')",0.864772627067566,73.56,0.8657586799621582,73.76,9.530702921077358e-05,8,1812.9413130283356,39.71147871017456,22855643136.0,360,4104.20556640625,484548.3125
45,1.6689842332839966,52.40384615384615,"tensor(1.0663e-10, device='cuda:0')",0.8511275437355041,74.84,0.8526382023811341,74.5,9.509529358847655e-05,8,1852.7891736030579,39.67852520942688,23363100672.0,368,4104.279296875,484544.59375
46,1.6808786861419678,61.53846153846154,"tensor(1.0656e-10, device='cuda:0')",0.8260650562286377,75.76,0.827067733001709,75.5,9.487916106540466e-05,8,1892.6701912879944,39.652007818222046,23870558208.0,376,4104.345703125,484534.78125
47,1.669973649597168,54.20673076923077,"tensor(1.0510e-10, device='cuda:0')",0.8428217123031616,75.37,0.8434446520805359,75.53,9.465865534292465e-05,8,1932.6710081100464,39.829991579055786,24378015744.0,384,4104.36669921875,484523.40625
48,1.6769097339630128,50.72115384615385,"tensor(1.0285e-10, device='cuda:0')",0.8415534251213074,75.67,0.8389048791885376,75.85,9.443380060197386e-05,8,1972.7721810340881,39.932127952575684,24885473280.0,392,4104.3896484375,484514.3125
49,1.663019592475891,53.36538461538461,"tensor(1.0387e-10, device='cuda:0')",0.8297484463691711,75.39,0.8344730828285217,75.44,9.420462150040853e-05,8,2012.8877499103546,39.94419264793396,25392930816.0,400,4104.4609375,484507.21875
50,1.6602679388046264,64.42307692307692,"tensor(1.0341e-10, device='cuda:0')",0.823153378868103,75.18,0.8234427869796753,75.22,9.397114317029974e-05,8,2052.9118881225586,39.827500343322754,25900388352.0,408,4104.484375,484496.75
51,1.649467653465271,57.57211538461539,"tensor(1.0393e-10, device='cuda:0')",0.8262726026535034,75.88,0.828455337524414,75.63,9.373339121517747e-05,8,2093.0090889930725,39.86018633842468,26407845888.0,416,4104.541015625,484489.1875
