epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1484693517758204,1.8765622659683228,33.53,85.39,1e-05,1,68.45266246795654,68.45265936851501,83486208.0,1,4102.0830078125,484987.03125
1,2.080612667849366,1.7586756965637207,37.56,87.47,1.9e-05,1,134.573340177536,65.92012548446655,146918400.0,2,4102.00927734375,484954.34375
2,2.047169065200718,1.6779436016082763,41.92,89.84,2.8000000000000003e-05,1,200.84795117378235,66.07700514793396,210350592.0,3,4101.80224609375,484897.65625
3,2.0293874438379853,1.631946766281128,43.31,90.72,3.7e-05,1,266.92969703674316,65.88286018371582,273782784.0,4,4101.6064453125,484838.875
4,2.0028687874272597,1.5613502573013305,46.51,92.4,4.6e-05,1,333.2122211456299,66.08446383476257,337214976.0,5,4101.2822265625,484758.40625
5,1.983282322767602,1.5218817012786865,47.43,92.56,5.5e-05,1,399.4912259578705,66.08157444000244,400647168.0,6,4101.0341796875,484686.0
6,1.9564905317736343,1.4951761547088622,50.24,92.74,6.4e-05,1,465.54007291793823,65.84872770309448,464079360.0,7,4100.6201171875,484587.46875
7,1.9536510212931224,1.4162887939453126,51.82,93.55,7.3e-05,1,531.5269937515259,65.7811336517334,527511552.0,8,4100.26904296875,484495.96875
8,1.9310583839343238,1.3934861715316773,53.78,94.48,8.2e-05,1,597.4718363285065,65.74796843528748,590943744.0,9,4099.9462890625,484401.34375
9,1.9180730364539407,1.3785287910461426,53.73,94.37,9.1e-05,1,663.0303766727448,65.29353833198547,654375936.0,10,4099.7080078125,484314.6875
10,1.9069964693389385,1.3167318548202516,56.25,94.11,9.97534852915723e-05,1,728.1634483337402,64.9124538898468,717808128.0,11,4099.33251953125,484216.8125
11,1.8873705283933047,1.2689790090560913,57.43,95.53,9.970177445201784e-05,1,793.4093503952026,65.0500955581665,781240320.0,12,4099.14501953125,484136.90625
12,1.8674867545444132,1.2332732809066773,59.96,95.75,9.964516155915151e-05,1,858.6683058738708,65.06298398971558,844672512.0,13,4098.96240234375,484058.78125
13,1.8621515724020945,1.2217393177032472,59.71,96.33,9.958365282121497e-05,1,923.9391846656799,65.07621264457703,908104704.0,14,4098.76904296875,483983.9375
14,1.8424599279056897,1.1957209537506104,61.71,96.02,9.951725498333448e-05,1,989.2595763206482,65.12511563301086,971536896.0,15,4098.63671875,483909.875
15,1.8387706809404107,1.167198045539856,62.83,96.11,9.94459753267812e-05,1,1054.4837419986725,65.03118753433228,1034969088.0,16,4098.4912109375,483843.90625
16,1.8032046753374165,1.1200056398391725,63.64,96.74,9.936982166817273e-05,1,1119.776890039444,65.09891319274902,1098401280.0,17,4098.52392578125,483790.125
17,1.8084598234765203,1.1056377380371094,64.82,96.31,9.928880235861588e-05,1,1184.9436120986938,64.97153973579407,1161833472.0,18,4098.47412109375,483727.5
18,1.7820961725696558,1.0766381628036499,66.21,96.85,9.9202926282791e-05,1,1250.2116491794586,65.07113409042358,1225265664.0,19,4098.48974609375,483680.1875
19,1.7976720079722386,1.0689075359344482,66.34,97.05,9.911220285797748e-05,1,1315.5463335514069,65.11898827552795,1288697856.0,20,4098.33203125,483611.25
20,1.7719788217056118,1.0376078262329103,68.19,97.13,9.901664203302126e-05,1,1380.8132741451263,65.06961703300476,1352130048.0,21,4098.25,483552.0
21,1.7479766256220057,1.0057287154197694,69.21,97.56,9.891625428724365e-05,1,1445.955456495285,64.94202446937561,1415562240.0,22,4098.294921875,483504.84375
22,1.7493272422981019,0.9948963315963745,69.22,97.22,9.881105062929222e-05,1,1511.211897611618,65.05174374580383,1478994432.0,23,4098.1669921875,483444.96875
23,1.7407858304574455,0.9597191938400269,70.88,97.32,9.870104259593363e-05,1,1576.4503946304321,65.04737377166748,1542426624.0,24,4098.0205078125,483377.53125
24,1.7367098027704315,0.9699424510955811,70.45,97.2,9.858624225078841e-05,1,1641.7307615280151,65.05909180641174,1605858816.0,25,4097.8837890625,483313.28125
25,1.730750545802098,0.9553647038459778,72.43,97.7,9.846666218300807e-05,1,1707.0703642368317,65.0796434879303,1669291008.0,26,4097.73828125,483249.3125
26,1.7207038883363086,0.9055221086502075,72.78,97.65,9.834231550589462e-05,1,1772.3213427066803,65.05593991279602,1732723200.0,27,4097.7607421875,483209.875
27,1.7203505158271741,0.9228616316795349,72.82,97.87,9.821321585546244e-05,1,1837.5834293365479,65.06456065177917,1796155392.0,28,4097.73193359375,483169.90625
28,1.6880755609189961,0.9025904265403748,73.55,97.67,9.807937738894302e-05,1,1902.834604024887,65.05882930755615,1859587584.0,29,4097.6962890625,483128.15625
29,1.6915286761087278,0.8676642818450928,73.76,98.1,9.794081478323246e-05,1,1967.7974541187286,64.76842832565308,1923019776.0,30,4097.69580078125,483083.1875
30,1.6979545173205426,0.8824990876197815,74.12,98.1,9.779754323328192e-05,1,2033.0285947322845,65.02911138534546,1986451968.0,31,4097.59228515625,483027.46875
31,1.6841234651020944,0.8296563528060913,74.98,98.15,9.764957845043137e-05,1,2098.2473499774933,65.02770972251892,2049884160.0,32,4097.5810546875,482984.6875
32,1.6802378969216927,0.863666314792633,74.82,98.1,9.749693666068666e-05,1,2163.507336139679,64.99943137168884,2113316352.0,33,4097.5234375,482939.59375
33,1.675158608432921,0.8415396424293518,75.23,98.09,9.733963460294015e-05,1,2228.7555894851685,65.05547976493835,2176748544.0,34,4097.447265625,482890.75
34,1.670299639622472,0.8213044224739074,74.1,98.29,9.717768952713513e-05,1,2294.007312774658,65.03622245788574,2240180736.0,35,4097.36865234375,482836.875
35,1.6542364050575775,0.8013294435501098,76.58,98.39,9.701111919237408e-05,1,2359.268525838852,65.06766510009766,2303612928.0,36,4097.3037109375,482792.59375
36,1.6572805904090482,0.8110165529251099,76.4,98.3,9.683994186497131e-05,1,2424.580470561981,65.1185781955719,2367045120.0,37,4097.1298828125,482729.53125
37,1.6381629035353813,0.7883381042480468,77.09,98.35,9.666417631644977e-05,1,2489.841712474823,65.0617163181305,2430477312.0,38,4097.05712890625,482678.78125
38,1.6441046626863955,0.8038100184440613,76.58,98.24,9.648384182148252e-05,1,2555.1616818904877,65.12766623497009,2493909504.0,39,4096.93359375,482628.21875
39,1.6338909455359212,0.7907453600883484,78.04,98.49,9.629895815577916e-05,1,2620.396691083908,65.03989124298096,2557341696.0,40,4096.802734375,482570.3125
40,1.6390154280827385,0.761199505996704,77.64,98.57,9.610954559391703e-05,1,2685.70366024971,65.11417245864868,2620773888.0,41,4096.60498046875,482507.1875
41,1.633324285322817,0.7627710384368896,77.71,98.53,9.59156249071181e-05,1,2750.693181991577,64.7943925857544,2684206080.0,42,4096.48388671875,482451.59375
