epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.163350225830078,19.23076923076923,"tensor(2.4866e-11, device='cuda:0')",1.9068289718627929,30.97,1.9014042282104493,31.35,1e-05,12,62.28648805618286,62.286484718322754,781240320.0,12,3085.876953125,365120.78125
1,2.097982954597473,25.841346153846153,"tensor(4.6004e-11, device='cuda:0')",1.8142012172698974,36.62,1.8044578380584717,36.67,1.9e-05,12,113.97773027420044,50.65850758552551,1542426624.0,24,3085.890869140625,365104.4375
2,2.0696679550170898,28.125,"tensor(6.2658e-11, device='cuda:0')",1.7281420835494996,39.47,1.7199019205093384,40.0,2.8000000000000003e-05,12,164.7666404247284,50.588497161865234,2303612928.0,36,3085.807373046875,365073.0
3,2.0435297183990477,29.6875,"tensor(7.7172e-11, device='cuda:0')",1.6892325601577758,42.15,1.6786035053253174,42.53,3.7e-05,12,215.81091141700745,50.833526611328125,3064799232.0,48,3085.767333984375,365043.375
4,2.0210922901153565,32.57211538461539,"tensor(8.8489e-11, device='cuda:0')",1.6095703748703003,44.4,1.5953875999450684,45.1,4.6e-05,12,266.86970496177673,50.85681128501892,3825985536.0,60,3085.720703125,365006.21875
5,1.9992534852981567,35.45673076923077,"tensor(1.0104e-10, device='cuda:0')",1.5650141618728637,45.23,1.554255178642273,45.68,5.5e-05,12,317.95175075531006,50.90483021736145,4587171840.0,72,3085.688232421875,364972.1875
6,1.9898893005371094,34.49519230769231,"tensor(1.0966e-10, device='cuda:0')",1.551631872177124,46.89,1.5444088665008544,47.7,6.4e-05,12,368.9826352596283,50.85680794715881,5348358144.0,84,3085.522705078125,364921.125
7,1.971228004837036,31.971153846153847,"tensor(1.2120e-10, device='cuda:0')",1.5036425426483155,48.99,1.490948461341858,49.05,7.3e-05,12,419.9105758666992,50.753087282180786,6109544448.0,96,3085.4453125,364879.34375
8,1.961872970199585,38.70192307692308,"tensor(1.2616e-10, device='cuda:0')",1.5220520862579345,47.99,1.5146735042572022,48.23,8.2e-05,12,470.8791296482086,50.7938597202301,6870730752.0,108,3085.29638671875,364827.875
9,1.9497213481903075,33.53365384615385,"tensor(1.3184e-10, device='cuda:0')",1.440356640625,52.39,1.4369508726119995,52.51,9.1e-05,12,521.9122831821442,50.856035470962524,7631917056.0,120,3085.219482421875,364784.5625
