epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.204024404630771,2.031475370025635,25.04,80.58,1e-05,1,26.868067741394043,26.868065118789673,83486208.0,1,4102.3984375,485036.25
1,2.134775311632437,1.9037458406448364,32.78,84.15,1.9e-05,1,51.41320753097534,24.412833213806152,146918400.0,2,4102.7373046875,485066.125
2,2.0956208704375734,1.8270290386199952,35.85,86.87,2.8000000000000003e-05,1,75.90508151054382,24.370317697525024,210350592.0,3,4103.01611328125,485092.625
3,2.079785985006413,1.788619112586975,37.0,88.12,3.7e-05,1,111.21374940872192,25.243013381958008,273782784.0,4,4103.224609375,485113.84375
4,2.0621162047001524,1.7689732503890991,38.13,88.13,4.6e-05,1,135.6512439250946,24.330137014389038,337214976.0,5,4103.44775390625,485136.46875
5,2.0498066501031307,1.7304038511276245,40.29,89.19,5.5e-05,1,160.25259971618652,24.499803066253662,400647168.0,6,4103.68359375,485161.5625
6,2.0304482837950526,1.7100109384536744,40.7,89.6,6.4e-05,1,184.69515681266785,24.33212375640869,464079360.0,7,4103.95703125,485189.71875
7,2.0292944755505355,1.6653380449295043,42.47,90.09,7.3e-05,1,209.17992401123047,24.376285791397095,527511552.0,8,4104.22314453125,485218.28125
8,2.014823072851086,1.658689497947693,43.19,90.81,8.2e-05,1,233.6522490978241,24.354669094085693,590943744.0,9,4104.45556640625,485245.125
9,2.0068684040965863,1.637051254272461,44.33,91.05,9.1e-05,1,258.0770618915558,24.323873281478882,654375936.0,10,4104.71142578125,485275.28125
10,1.9965938992140082,1.5967405403137207,45.5,91.04,9.97534852915723e-05,1,282.6766607761383,24.497907161712646,717808128.0,11,4104.95751953125,485305.625
11,1.987388636482815,1.580271817779541,46.82,91.85,9.970177445201784e-05,1,307.3865211009979,24.602988958358765,781240320.0,12,4105.17138671875,485332.75
12,1.9735143460934355,1.5526971376419068,47.43,92.43,9.964516155915151e-05,1,332.0625579357147,24.573208570480347,844672512.0,13,4105.41259765625,485362.34375
13,1.9724013762651118,1.5336595714569092,47.67,92.31,9.958365282121497e-05,1,356.6087384223938,24.446030139923096,908104704.0,14,4105.599609375,485386.125
14,1.9608076230817202,1.527941208267212,48.97,92.77,9.951725498333448e-05,1,381.206289768219,24.4986674785614,971536896.0,15,4105.80810546875,485413.21875
15,1.962287552530726,1.5229298931121826,49.22,92.52,9.94459753267812e-05,1,405.74795866012573,24.443177223205566,1034969088.0,16,4105.97509765625,485434.15625
16,1.938748725550428,1.5026150423049927,49.21,92.69,9.936982166817273e-05,1,430.34697556495667,24.497615098953247,1098401280.0,17,4106.19921875,485463.1875
17,1.9481740915210544,1.48960172290802,49.12,92.64,9.928880235861588e-05,1,454.88805174827576,24.44352912902832,1161833472.0,18,4106.3515625,485482.90625
18,1.9301700349348607,1.4821349222183227,51.33,93.2,9.9202926282791e-05,1,479.37735986709595,24.380569458007812,1225265664.0,19,4106.54052734375,485507.875
19,1.943163859554198,1.4738031496047974,50.52,93.37,9.911220285797748e-05,1,503.8113033771515,24.33430552482605,1288697856.0,20,4106.6865234375,485525.875
20,1.9256480489589187,1.4609033721923828,50.89,93.26,9.901664203302126e-05,1,528.2124557495117,24.300267696380615,1352130048.0,21,4106.8720703125,485548.8125
21,1.916003242650197,1.4371441036224366,51.89,94.09,9.891625428724365e-05,1,552.6051139831543,24.29324197769165,1415562240.0,22,4107.05712890625,485570.34375
22,1.9198495476255037,1.4499269491195679,51.16,92.92,9.881105062929222e-05,1,577.0532195568085,24.349351167678833,1478994432.0,23,4107.193359375,485588.3125
23,1.9157015798033887,1.433905018043518,53.05,93.49,9.870104259593363e-05,1,601.4759514331818,24.324061632156372,1542426624.0,24,4107.31103515625,485602.59375
