epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
91,1.7945581611994745,1.197741795730591,61.6,96.07,8.106765275542055e-05
92,1.8041814353493508,1.1862600957870484,62.93,96.24,8.068211054579944e-05
93,1.8137001478412544,1.1945042888641357,62.43,96.2,8.029375200334589e-05
94,1.8014224288405591,1.185102370452881,62.9,96.27,7.99026197159505e-05
95,1.793459893036133,1.186928497505188,62.31,96.14,7.950875657567621e-05
96,1.8000258979663042,1.1761354434967042,62.36,96.18,7.911220577405484e-05
97,1.7935898029239474,1.1838480209350586,62.48,95.91,7.87130107973505e-05
98,1.793070378590485,1.1759009510040284,62.93,96.26,7.831121542179087e-05
99,1.7994516817769382,1.1816339281082153,62.85,96.22,7.790686370876671e-05
100,1.8027809455361166,1.1822465587615967,62.42,96.02,7.75e-05
101,1.80274739643981,1.1704666515350342,62.58,96.14,7.709066891268134e-05
102,1.8008703135345108,1.169315499305725,62.92,96.4,7.667891533457719e-05
103,1.7925157434045886,1.1739515043258666,62.61,96.47,7.626478441910744e-05
104,1.7865840594991373,1.167182265663147,63.38,96.38,7.584832158039378e-05
105,1.7930277686723521,1.162566316795349,63.68,96.4,7.542957248827961e-05
106,1.8008049807383675,1.1656712030410767,63.17,96.22,7.500858306332174e-05
107,1.785417966744964,1.1555497417449951,63.58,96.53,7.458539947175475e-05
108,1.7942003200973042,1.1630271848678588,63.67,96.33,7.416006812042828e-05
109,1.7907999776847536,1.1625735317230224,63.3,96.16,7.373263565171806e-05
110,1.8045399106571525,1.1637009641647338,63.06,96.09,7.330314893841101e-05
111,1.7970241196787464,1.1663471376419068,63.08,96.42,7.287165507856512e-05
112,1.7780761237944287,1.1522819162368774,63.6,96.57,7.243820139034464e-05
113,1.7993874330068824,1.167149369430542,63.57,96.21,7.200283540683103e-05
114,1.799240149395414,1.1610705173492433,63.21,96.16,7.156560487081051e-05
115,1.7885741691430612,1.1620729824066163,63.06,96.27,7.11265577295385e-05
116,1.8011946446153786,1.16637859210968,64.02,96.55,7.068574212948169e-05
117,1.795161219015622,1.1682875495910645,62.66,96.03,7.024320641103812e-05
118,1.7883353936992747,1.1602060102462768,63.29,96.1,6.979899910323626e-05
119,1.7877837324875112,1.1529709325790405,64.13,96.49,6.935316891841316e-05
120,1.770992398262024,1.1399240385055542,64.11,96.54,6.890576474687264e-05
121,1.7762509807276512,1.146762159538269,63.86,96.14,6.845683565152391e-05
122,1.7882428595106976,1.1526310594558715,63.52,96.22,6.800643086250122e-05
123,1.7834526825500665,1.148853565979004,63.86,96.45,6.755459977176533e-05
124,1.7733644901866643,1.1458733602523803,63.72,96.52,6.710139192768697e-05
125,1.7755840798498879,1.1433470119476319,64.23,96.47,6.664685702961345e-05
126,1.7997998044982304,1.1521999486923218,64.12,96.29,6.619104492241846e-05
127,1.78209907449925,1.1547686037063598,64.04,96.37,6.573400559103614e-05
128,1.7926766886143313,1.1472453676223755,63.69,96.41,6.527578915497952e-05
129,1.782754689416873,1.1397534488677978,64.38,96.29,6.481644586284443e-05
130,1.7680613007038717,1.1329491886138916,64.36,96.57,6.435602608679918e-05
131,1.8018056996805873,1.1431109895706177,64.6,96.56,6.389458031706068e-05
132,1.770098155652973,1.1446529932022094,63.64,96.18,6.343215915635762e-05
133,1.7791803992817252,1.1308138900756837,64.7,96.55,6.296881331438125e-05
134,1.7864657971678868,1.1362764417648314,64.71,96.3,6.250459360222461e-05
135,1.7822384762550285,1.1386479499816895,64.1,96.09,6.20395509268104e-05
136,1.7929021234548963,1.1416435871124269,64.29,96.31,6.157373628530854e-05
137,1.7756370640289463,1.1393526149749755,64.38,96.52,6.110720075954371e-05
138,1.7771849326989715,1.1311286640167237,64.29,96.53,6.06399955103937e-05
139,1.7670330720430147,1.1278806158065795,65.3,96.56,6.0172171772179006e-05
140,1.7785729958977499,1.1323154666900634,65.1,96.56,5.970378084704442e-05
141,1.7857558202194037,1.13550611038208,64.68,96.59,5.923487409933316e-05
142,1.786763796580433,1.1394312051773072,64.44,96.4,5.8765502949954203e-05
143,1.777268560228824,1.132728743171692,64.7,96.49,5.8295718870743426e-05
144,1.7846814010878989,1.1256007938385009,65.0,96.54,5.782557337881911e-05
145,1.7886087776909412,1.130917807006836,64.92,96.65,5.735511803093248e-05
146,1.781456129651674,1.1375333759307862,64.77,96.34,5.6884404417813995e-05
147,1.7903306427746821,1.123418871498108,64.99,96.53,5.6413484158515766e-05
148,1.7704477313233398,1.1303343994140624,64.98,96.7,5.594240889475107e-05
149,1.771899301325008,1.1305523071289063,64.93,96.49,5.547123028523106e-05
150,1.7660986969626666,1.1230966852188111,64.96,96.41,5.5e-05
151,1.773442617757067,1.124866553878784,65.37,96.66,5.452876971476894e-05
152,1.7833854079093885,1.1220272529602051,65.11,96.6,5.405759110524895e-05
153,1.7780888834622393,1.1233501108169555,64.92,96.76,5.358651584148423e-05
154,1.763852436014388,1.119152088546753,64.65,96.64,5.3115595582186016e-05
155,1.7937736100637653,1.125767547416687,64.16,96.44,5.264488196906753e-05
156,1.7660174331652827,1.1207304389953614,65.35,96.65,5.217442662118091e-05
157,1.7652341215924936,1.117294732284546,65.37,96.74,5.1704281129256584e-05
158,1.7863826727287107,1.1217974281311036,65.0,96.7,5.12344970500458e-05
159,1.7722633553528144,1.1198316835403443,65.43,96.82,5.076512590066686e-05
160,1.7802168216351204,1.1199986484527589,65.26,96.53,5.0296219152955604e-05
161,1.781531143127422,1.1216889074325562,65.34,96.83,4.982782822782101e-05
162,1.764089958921132,1.1245165433883666,65.33,96.77,4.9360004489606314e-05
163,1.7654758824581678,1.11167387714386,65.5,96.74,4.889279924045631e-05
164,1.7651909550081906,1.1187182294845581,65.52,96.7,4.8426263714691496e-05
165,1.7688649811909538,1.1172464559555053,65.44,96.74,4.7960449073189627e-05
166,1.7739474869568126,1.1128163814544678,65.53,96.8,4.7495406397775396e-05
167,1.7794569236215647,1.1144336973190307,65.41,96.66,4.703118668561876e-05
168,1.774261772861554,1.1168987434387208,65.13,96.54,4.65678408436424e-05
169,1.7715913525922045,1.1162804792404175,65.2,96.84,4.610541968293932e-05
170,1.7665864180358515,1.1142051700592042,64.92,96.6,4.564397391320083e-05
171,1.7725140135663724,1.1118891355514526,64.99,96.7,4.5183554137155586e-05
172,1.7587297416069139,1.1165488998413087,65.36,96.51,4.47242108450205e-05
173,1.7801412093654638,1.109690271949768,65.46,96.63,4.426599440896387e-05
174,1.7577314157034156,1.1112816349029542,64.82,96.67,4.380895507758154e-05
175,1.7691626654086436,1.1034727712631225,65.78,96.85,4.335314297038657e-05
176,1.7691699820505062,1.1070983753204346,65.72,96.61,4.289860807231306e-05
177,1.7801143054620252,1.111406933784485,65.51,96.53,4.244540022823468e-05
178,1.781230625971942,1.112596362876892,65.45,96.75,4.199356913749877e-05
179,1.7743729137733255,1.1179268217086793,65.35,96.64,4.1543164348476104e-05
180,1.764202431588411,1.1096074012756347,64.79,96.62,4.109423525312737e-05
181,1.7603840954630383,1.1027438024520875,65.79,96.68,4.0646831081586854e-05
182,1.7625431100171294,1.106985199356079,65.64,96.58,4.020100089676376e-05
183,1.7571172245638624,1.1024540000915528,65.35,96.82,3.975679358896189e-05
184,1.7668198040291838,1.1081277976989745,65.72,96.54,3.9314257870518325e-05
185,1.7555384935093292,1.1065434125900269,65.15,96.41,3.88734422704615e-05
186,1.7591372038429738,1.1008182987213135,65.52,96.91,3.8434395129189505e-05
187,1.7670934494875763,1.1056086061477661,65.52,96.66,3.799716459316898e-05
188,1.7795590925460893,1.1057824542999268,65.48,96.59,3.756179860965537e-05
189,1.7641422968362572,1.0987346471786499,66.02,96.67,3.7128344921434866e-05
190,1.7675099791088422,1.1077210365295411,65.55,96.65,3.669685106158899e-05
191,1.7772678329147846,1.100974813079834,65.79,96.73,3.6267364348281956e-05
192,1.75158914591683,1.0947229955673219,65.75,96.7,3.583993187957173e-05
193,1.7636143498780938,1.1064697645187378,65.24,96.75,3.541460052824527e-05
194,1.764470522748676,1.1017957439422608,65.8,96.59,3.4991416936678275e-05
195,1.7591751119391408,1.1002007663726807,65.92,96.63,3.45704275117204e-05
196,1.7695794969453702,1.0979544088363646,65.76,96.89,3.415167841960624e-05
197,1.766984419083931,1.099411555480957,65.07,96.69,3.3735215580892576e-05
198,1.763322416554645,1.0936810554504395,66.16,96.77,3.3321084665422807e-05
199,1.7772517738513238,1.1018879663467407,66.5,96.55,3.2909331087318666e-05
200,1.7460473220265935,1.093070022392273,66.07,96.63,3.249999999999999e-05
201,1.7585874234210515,1.0990907154083251,65.83,96.67,3.209313629123329e-05
202,1.7610649725233851,1.0997983909606934,65.58,96.8,3.168878457820915e-05
203,1.7451239891455208,1.0887595279693603,65.84,96.83,3.128698920264951e-05
204,1.7683155896874305,1.0966086042404175,66.11,96.87,3.088779422594516e-05
205,1.7606414573293336,1.096849748802185,66.21,96.38,3.04912434243238e-05
206,1.7618943274250103,1.0955222242355347,66.21,96.84,3.0097380284049524e-05
207,1.7666862168171646,1.0956711158752441,65.9,96.62,2.9706247996654133e-05
208,1.7583451416062026,1.094496389579773,65.77,96.63,2.9317889454200577e-05
209,1.7728619659450693,1.0965497047424317,66.31,96.65,2.893234724457945e-05
210,1.7655110290505365,1.0936556158065796,66.19,96.79,2.8549663646838717e-05
211,1.7778225711304767,1.100913522338867,65.84,96.55,2.8169880626547284e-05
212,1.764989283112344,1.0961806528091431,66.09,96.67,2.7793039831193136e-05
213,1.7704003782186861,1.1001406270980836,65.8,96.69,2.741918258561607e-05
214,1.7540199071283378,1.0902301805496215,65.88,96.79,2.7048349887476037e-05
215,1.7658287758405933,1.0915381935119628,65.92,96.74,2.6680582402757323e-05
216,1.7544853551439683,1.0974333707809447,65.86,96.53,2.631592046130896e-05
217,1.7614075569734073,1.0869231601715088,66.34,96.75,2.5954404052422233e-05
218,1.7577300976852144,1.0879460250854491,66.5,96.58,2.5596072820445268e-05
219,1.7607507348518519,1.0907347246170045,66.25,96.85,2.524096606043566e-05
220,1.763551847577553,1.0928469957351685,66.02,96.72,2.488912271385138e-05
221,1.751950937257686,1.084199496269226,66.39,96.87,2.4540581364280276e-05
222,1.7577413828821706,1.093883618927002,65.83,96.68,2.4195380233209008e-05
223,1.762171748200391,1.0934326576232911,66.46,96.75,2.38535571758317e-05
224,1.757569689756777,1.0885674180984497,65.78,96.69,2.3515149676898552e-05
225,1.7610023107174568,1.0871773132324218,66.29,96.69,2.3180194846605367e-05
226,1.7676141141471424,1.0904497346878053,66.7,96.65,2.284872941652386e-05
227,1.757959913810603,1.0921856855392456,66.45,96.68,2.2520789735573704e-05
228,1.75554909000934,1.0834693531036377,66.65,96.67,2.2196411766036492e-05
229,1.7549586146497542,1.0847927623748779,66.45,96.94,2.1875631079611972e-05
230,1.7537421172773335,1.0859127534866333,66.46,96.87,2.1558482853517253e-05
231,1.7620860861755059,1.0904908098220825,66.0,96.71,2.124500186662932e-05
232,1.7593803282125964,1.090099442100525,66.31,96.73,2.093522249567097e-05
233,1.7442117586025965,1.093945580482483,65.71,96.68,2.06291787114411e-05
234,1.7481316454737195,1.0905167583465576,66.19,96.88,2.0326904075089492e-05
235,1.7626283251216561,1.0827742387771606,66.53,96.65,2.0028431734436313e-05
236,1.7622757686085035,1.0907888088226319,66.12,96.69,1.9733794420337214e-05
237,1.758367943855315,1.0858744886398315,66.26,96.89,1.9443024443093942e-05
238,1.7528394318725937,1.0855508024215699,66.32,96.82,1.915615368891117e-05
239,1.7552848078987815,1.0860262161254883,66.45,96.74,1.8873213616399855e-05
240,1.763411210990593,1.0877784368515016,66.32,96.69,1.859423525312737e-05
241,1.7556398907025248,1.085984344291687,66.28,96.67,1.831924919221506e-05
242,1.748519183426294,1.0789365177154542,66.29,96.71,1.804828558898332e-05
243,1.7451513933921745,1.0797829168319701,66.49,96.66,1.7781374157644715e-05
244,1.743631717490173,1.0827254085540772,66.37,96.79,1.7518544168045528e-05
245,1.7583646807872073,1.0830757064819336,66.8,96.78,1.7259824442455923e-05
246,1.7597354242957355,1.0840325532913209,66.32,96.75,1.7005243352409324e-05
247,1.75857729200517,1.0886644666671752,66.16,96.81,1.6754828815591133e-05
248,1.7506376686535785,1.0849608297348023,66.55,96.85,1.6508608292777204e-05
249,1.7621904364316014,1.0882296268463134,66.02,96.79,1.6266608784822544e-05
250,1.7587760812036513,1.0858034545898438,66.54,96.66,1.602885682970027e-05
251,1.766803404127895,1.0876103214263917,66.33,96.63,1.5795378499591472e-05
252,1.7479678421411258,1.085707939529419,65.98,96.76,1.556619939802614e-05
253,1.746167374481465,1.0869416040420532,66.07,96.56,1.5341344657075355e-05
254,1.7499029431849833,1.0825264389038085,66.25,96.7,1.5120838934595337e-05
255,1.7388327263686782,1.0790076951980592,66.54,96.77,1.490470641152345e-05
256,1.7465493344772183,1.0779106231689453,66.47,96.73,1.469297078922643e-05
257,1.7494799652722368,1.082042402267456,66.29,96.73,1.4485655286901294e-05
258,1.748579185995036,1.0774940940856934,66.52,96.76,1.428278263902913e-05
259,1.7756112844476932,1.0869334756851197,66.48,96.63,1.4084375092881918e-05
260,1.7461046302517,1.0793885320663452,66.82,96.91,1.3890454406082966e-05
261,1.7679455516890894,1.0792149896621703,66.48,96.8,1.3701041844220859e-05
262,1.755651072564412,1.08428406829834,66.26,96.93,1.3516158178517472e-05
263,1.739198041481184,1.0767829402923583,66.96,96.94,1.3335823683550238e-05
264,1.7614717550680672,1.0851514930725097,66.47,96.89,1.3160058135028691e-05
265,1.7364152981285554,1.0766162117004394,66.73,96.78,1.2988880807625922e-05
266,1.7482659601524149,1.081277717590332,66.31,96.82,1.2822310472864886e-05
267,1.7515221245004944,1.0792270931243897,66.14,96.78,1.2660365397059856e-05
268,1.7545055628738697,1.0783997659683227,66.84,96.76,1.2503063339313356e-05
269,1.7563969786738005,1.0786749963760376,66.52,96.76,1.2350421549568651e-05
270,1.7696987944589535,1.0830930082321166,66.31,96.8,1.2202456766718093e-05
271,1.765038139841468,1.0820851831436158,66.26,96.83,1.2059185216767544e-05
272,1.755866070715627,1.0777363161087037,66.82,96.9,1.1920622611056975e-05
273,1.7557207672605135,1.0808324531555176,66.48,96.7,1.1786784144537563e-05
274,1.7675042077612786,1.08351805267334,66.29,96.62,1.1657684494105385e-05
275,1.750386469342797,1.0807117479324342,66.53,96.69,1.1533337816991927e-05
276,1.7530415215351822,1.0823134046554566,66.73,96.89,1.1413757749211602e-05
277,1.7621265658953735,1.0822178245544434,66.4,97.01,1.1298957404066382e-05
278,1.7683751844108182,1.0797755172729493,66.81,96.66,1.1188949370707787e-05
279,1.7637355996155097,1.0811471784591675,66.25,96.69,1.1083745712756372e-05
280,1.7485592385107669,1.076790110206604,66.9,96.81,1.098335796697875e-05
281,1.7521536160980693,1.078656183052063,66.78,96.86,1.0887797142022522e-05
282,1.7508116055389678,1.0769454959869385,66.61,96.91,1.0797073717209014e-05
283,1.75613991994406,1.0773397163391114,66.86,96.83,1.0711197641384117e-05
284,1.7501353541348563,1.0805550859451294,66.52,96.75,1.0630178331827276e-05
285,1.7489159427745393,1.0791307495117188,66.59,96.79,1.0554024673218807e-05
286,1.7507102304780986,1.0840379812240601,65.98,96.59,1.0482745016665526e-05
287,1.7479662808199699,1.075326574897766,66.79,96.81,1.0416347178785039e-05
288,1.7347490756978756,1.0724122236251832,66.64,96.87,1.0354838440848501e-05
289,1.7385273544492246,1.0759852113723756,66.38,96.84,1.029822554798216e-05
290,1.739555923032089,1.0745214519500732,66.72,96.8,1.0246514708427702e-05
291,1.7438187667868659,1.0779726900100708,66.49,96.61,1.01997115928614e-05
292,1.7651400457728992,1.0800623420715332,66.5,96.67,1.0157821333772305e-05
293,1.7477228685774662,1.075641501235962,66.68,96.85,1.0120848524899386e-05
294,1.7473954546924741,1.0775830448150634,66.56,96.71,1.0088797220727781e-05
295,1.7393223808913774,1.0762138650894164,66.56,96.79,1.0061670936044179e-05
296,1.7705526498459976,1.07932908744812,66.93,96.86,1.0039472645551374e-05
297,1.7584845036764303,1.0783173650741578,66.78,96.75,1.002220478354208e-05
298,1.754034728155246,1.077939358329773,66.57,96.89,1.0009869243631953e-05
299,1.7526372707760136,1.075503208732605,66.52,96.81,1.0002467378551954e-05
