epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1087511850327254,27.375,"tensor(1.1235e-10, device='cuda:0')",1.7748973918914794,37.85,1.764966425740719,37.89,1e-05,12,1025.5226693153381,1025.522667169571,781240320.0,12,3081.90966796875,364426.65625
1,2.0547903245925903,32.625,"tensor(1.7171e-10, device='cuda:0')",1.6769168211221694,41.52,1.668745014178753,41.94,1.9e-05,12,2049.297399520874,1023.5487356185913,1542426624.0,24,3075.517822265625,363321.09375
2,2.0206436595112085,31.25,"tensor(2.0969e-10, device='cuda:0')",1.5794838678240777,44.02,1.5660078734755516,44.96,2.8000000000000003e-05,12,3069.2760286331177,1019.8045263290405,2303612928.0,36,3065.57421875,361614.78125
3,1.9912439747929573,37.125,"tensor(2.3487e-10, device='cuda:0')",1.5138419531106948,49.94,1.5084228336155414,50.03,3.7e-05,12,4089.7406063079834,1020.2422444820404,3064799232.0,48,3055.17578125,359824.0
4,1.9612898406744004,37.375,"tensor(2.5664e-10, device='cuda:0')",1.4123085594803095,52.16,1.4164442892998457,51.65,4.6e-05,12,5109.355841398239,1019.4314036369324,3825985536.0,60,3041.7109375,357549.6875
5,1.938743421521783,39.75,"tensor(2.7156e-10, device='cuda:0')",1.3700003239825367,53.24,1.3762829710066318,53.51,5.5e-05,12,6128.5746948719025,1019.0423421859741,4587171840.0,72,3027.741455078125,355245.03125
6,1.913897735515237,42.125,"tensor(2.9020e-10, device='cuda:0')",1.3266388386234642,55.84,1.3301647867411375,55.48,6.4e-05,12,7146.661326408386,1017.8442149162292,5348358144.0,84,3011.411865234375,352601.46875
7,1.8897750569969416,43.375,"tensor(3.0585e-10, device='cuda:0')",1.2845981586456299,56.02,1.2904843600437046,56.25,7.3e-05,12,8164.747940063477,1017.9117603302002,6109544448.0,96,2995.84619140625,350152.75
8,1.8654467824667693,44.125,"tensor(3.2530e-10, device='cuda:0')",1.2061243058271707,60.07,1.2144208429142833,59.43,8.2e-05,12,9183.177462339401,1018.2551577091217,6870730752.0,108,2978.3779296875,347497.21875
9,1.8487514926493167,44.25,"tensor(3.4308e-10, device='cuda:0')",1.2301638141915203,58.81,1.2379533808495848,58.29,9.1e-05,12,10203.604632616043,1020.2524905204773,7631917056.0,120,2961.945068359375,345136.625
10,1.8280021525740624,45.125,"tensor(3.6047e-10, device='cuda:0')",1.1243848983541131,64.86,1.1278471760347486,64.72,9.97534852915723e-05,12,11222.163682222366,1018.3812010288239,8393103360.0,132,2944.20556640625,342687.875
11,1.806153528663516,45.625,"tensor(3.4474e-10, device='cuda:0')",1.0711547758653759,66.72,1.07045906900689,66.66,9.970177445201784e-05,12,12240.118929624557,1017.7697653770447,9154289664.0,144,2927.22119140625,340376.96875
12,1.7865813326239586,48.625,"tensor(3.2929e-10, device='cuda:0')",1.0364765660881996,66.45,1.0361291777059436,65.6,9.964516155915151e-05,12,13249.645135641098,1009.3505866527557,9915475968.0,156,2911.56640625,338225.15625
13,1.7706781057417393,51.625,"tensor(3.2166e-10, device='cuda:0')",0.9868793351076544,69.38,0.9922044830165804,69.35,9.958365282121497e-05,12,14257.672451734543,1007.8508076667786,10676662272.0,168,2896.069091796875,336137.5
14,1.756890130791068,47.25,"tensor(3.1231e-10, device='cuda:0')",0.926109099311009,71.15,0.9319818836228922,70.81,9.951725498333448e-05,12,15264.899519443512,1007.0473208427429,11437848576.0,180,2881.804931640625,334188.0625
15,1.7383277225732803,52.75,"tensor(3.0818e-10, device='cuda:0')",0.9319847254376858,71.84,0.9377485393814743,71.77,9.94459753267812e-05,12,16272.318389177322,1007.1760048866272,12199034880.0,192,2867.806640625,332315.875
16,1.7342191104382276,50.875,"tensor(2.9936e-10, device='cuda:0')",0.9354694775387645,72.2,0.9402370066881179,71.94,9.936982166817273e-05,12,17280.82582592964,1008.3282675743103,12960221184.0,204,2854.65087890625,330520.1875
17,1.7224717008680106,52.375,"tensor(2.9526e-10, device='cuda:0')",0.887985607989505,72.92,0.8946794220924378,72.53,9.928880235861588e-05,12,18290.874397993088,1009.8715612888336,13721407488.0,216,2842.286376953125,328832.40625
18,1.713183160430193,55.0,"tensor(2.8933e-10, device='cuda:0')",0.8725536843091249,74.74,0.8721822155121713,74.75,9.9202926282791e-05,12,19298.803368330002,1007.7508654594421,14482593792.0,228,2830.521728515625,327239.1875
19,1.7006308341085912,53.625,"tensor(2.8701e-10, device='cuda:0')",0.9081649120472371,73.61,0.9114435094047337,73.42,9.911220285797748e-05,12,20305.731442689896,1006.7441604137421,15243780096.0,240,2819.063720703125,325652.09375
20,1.6979269893914462,54.625,"tensor(2.8313e-10, device='cuda:0')",0.8415043897010386,75.08,0.839878390482068,75.19,9.901664203302126e-05,12,21314.214567899704,1008.3082146644592,16004966400.0,252,2808.009521484375,324145.5
