epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1561612480163572,21.27403846153846,"tensor(2.1980e-11, device='cuda:0')",1.8976000732421876,31.99,1.8922466464996337,32.71,1e-05,16,70.82504987716675,70.82504749298096,1034969088.0,16,4101.16748046875,484895.8125
1,2.0874721229553224,26.08173076923077,"tensor(4.0045e-11, device='cuda:0')",1.772361336326599,37.53,1.766429971885681,38.36,1.9e-05,16,131.567631483078,59.835886001586914,2049884160.0,32,4101.11328125,484870.125
2,2.059623667526245,32.09134615384615,"tensor(5.4582e-11, device='cuda:0')",1.71216431350708,40.41,1.7051489255905152,40.96,2.8000000000000003e-05,16,191.5456564426422,59.71959590911865,3064799232.0,48,4100.96728515625,484826.71875
3,2.038861117744446,28.72596153846154,"tensor(6.6355e-11, device='cuda:0')",1.6490199321746826,42.8,1.6432269855499269,43.24,3.7e-05,16,251.77344632148743,59.925567626953125,4079714304.0,64,4100.80419921875,484777.15625
4,2.0191811784744265,34.25480769230769,"tensor(7.7080e-11, device='cuda:0')",1.6084164976119995,44.82,1.6036193719863892,44.92,4.6e-05,16,312.00284481048584,59.99939012527466,5094629376.0,80,4100.56689453125,484715.875
5,1.9980385992050171,35.9375,"tensor(8.5738e-11, device='cuda:0')",1.553781183242798,47.52,1.5504382368087768,47.54,5.5e-05,16,372.3303470611572,60.06400728225708,6109544448.0,96,4100.341796875,484651.53125
6,1.980618079185486,34.73557692307692,"tensor(9.2647e-11, device='cuda:0')",1.5257991954803467,45.78,1.5228383207321168,46.68,6.4e-05,16,432.67319416999817,60.082921743392944,7124459520.0,112,4100.09130859375,484580.0
7,1.9576576793670655,34.25480769230769,"tensor(1.0184e-10, device='cuda:0')",1.494080000114441,49.74,1.4958289384841919,49.49,7.3e-05,16,492.9339771270752,60.03047204017639,8139374592.0,128,4099.8681640625,484513.46875
8,1.949907793045044,39.54326923076923,"tensor(1.0772e-10, device='cuda:0')",1.4530642288208009,50.66,1.4537865600585937,51.16,8.2e-05,16,553.187926530838,60.02360200881958,9154289664.0,144,4099.61767578125,484435.46875
9,1.9200909414291383,35.81730769230769,"tensor(1.1418e-10, device='cuda:0')",1.4133952327728272,53.35,1.4155421445846557,52.86,9.1e-05,16,613.3066325187683,59.88722038269043,10169204736.0,160,4099.46142578125,484375.03125
10,1.9108984806060791,35.21634615384615,"tensor(1.1784e-10, device='cuda:0')",1.3781775051116942,53.43,1.3818411266326904,53.38,9.97534852915723e-05,16,673.2570695877075,59.72043585777283,11184119808.0,176,4099.2568359375,484301.9375
11,1.901433801651001,40.98557692307692,"tensor(1.1058e-10, device='cuda:0')",1.3589504993438721,56.46,1.3628755485534667,56.31,9.970177445201784e-05,16,733.2719967365265,59.7806077003479,12199034880.0,192,4099.033203125,484225.875
12,1.9083882268905639,41.10576923076923,"tensor(1.0420e-10, device='cuda:0')",1.334340160560608,57.94,1.3386911598205566,57.35,9.964516155915151e-05,16,793.3216545581818,59.817748069763184,13213949952.0,208,4098.7763671875,484145.6875
13,1.895684422492981,42.06730769230769,"tensor(1.0055e-10, device='cuda:0')",1.2964055757522583,59.0,1.295197169303894,59.22,9.958365282121497e-05,16,853.3863914012909,59.8181631565094,14228865024.0,224,4098.666015625,484088.0625
14,1.859642597579956,45.19230769230769,"tensor(9.8851e-11, device='cuda:0')",1.2192940188407897,59.18,1.2269851106643677,58.64,9.951725498333448e-05,16,913.4389078617096,59.81911587715149,15243780096.0,240,4098.578125,484038.09375
15,1.866888143157959,43.87019230769231,"tensor(9.4380e-11, device='cuda:0')",1.2326794506072998,60.81,1.242275478744507,60.39,9.94459753267812e-05,16,973.7213287353516,60.04783010482788,16258695168.0,256,4098.33642578125,483965.1875
16,1.8625125574111938,43.62980769230769,"tensor(9.0449e-11, device='cuda:0')",1.2155437670707703,60.76,1.2173464242935181,60.44,9.936982166817273e-05,16,1033.9794974327087,60.024988412857056,17273610240.0,272,4098.25390625,483908.65625
17,1.8376937494277954,43.99038461538461,"tensor(8.9716e-11, device='cuda:0')",1.171589387702942,61.39,1.1738835311889648,61.57,9.928880235861588e-05,16,1094.3121671676636,60.103606939315796,18288525312.0,288,4098.2578125,483865.46875
18,1.822231314277649,40.26442307692308,"tensor(8.6965e-11, device='cuda:0')",1.174604093170166,63.15,1.1816430292129516,62.36,9.9202926282791e-05,16,1154.6011214256287,60.060375928878784,19303440384.0,304,4098.13525390625,483808.96875
19,1.8014259660720826,46.15384615384615,"tensor(8.6150e-11, device='cuda:0')",1.122852776813507,64.53,1.1276990686416626,63.98,9.911220285797748e-05,16,1214.8189985752106,59.985615730285645,20318355456.0,320,4098.16552734375,483766.65625
20,1.8059576177597045,43.87019230769231,"tensor(8.4463e-11, device='cuda:0')",1.1110567575454713,65.7,1.118156803703308,65.01,9.901664203302126e-05,16,1275.007656097412,59.88329029083252,21333270528.0,336,4098.0263671875,483710.4375
21,1.7876994268417359,48.31730769230769,"tensor(8.2201e-11, device='cuda:0')",1.0639092637062073,66.41,1.0740313611984253,65.93,9.891625428724365e-05,16,1335.0372786521912,59.791104793548584,22348185600.0,352,4097.96533203125,483663.125
22,1.7896384178161622,47.47596153846154,"tensor(8.1022e-11, device='cuda:0')",1.0585236889839171,66.23,1.071297760295868,65.71,9.881105062929222e-05,16,1395.0806019306183,59.8090033531189,23363100672.0,368,4097.9609375,483616.75
23,1.7642794551849366,49.75961538461539,"tensor(7.9736e-11, device='cuda:0')",1.033438981628418,67.45,1.0408940353393554,67.6,9.870104259593363e-05,16,1455.1179254055023,59.807337284088135,24378015744.0,384,4097.97119140625,483576.625
24,1.7576230520248413,50.84134615384615,"tensor(7.7935e-11, device='cuda:0')",1.0194534255027772,68.69,1.0296691693305968,68.03,9.858624225078841e-05,16,1515.419534444809,60.070499897003174,25392930816.0,400,4097.92138671875,483525.0
25,1.7593034286499023,48.91826923076923,"tensor(7.7587e-11, device='cuda:0')",1.0064061705589293,69.64,1.0192044807434082,68.98,9.846666218300807e-05,16,1575.6886394023895,60.040305376052856,26407845888.0,416,4097.8056640625,483471.21875
26,1.752452833557129,49.03846153846154,"tensor(7.6677e-11, device='cuda:0')",0.9839356123924256,70.78,0.9912963883399963,70.73,9.834231550589462e-05,16,1635.9146192073822,59.99093198776245,27422760960.0,432,4097.84326171875,483438.28125
27,1.7360369306564332,54.32692307692308,"tensor(7.4755e-11, device='cuda:0')",0.952803587436676,70.55,0.9633039347648621,70.31,9.821321585546244e-05,16,1696.2220146656036,60.05604267120361,28437676032.0,448,4097.90478515625,483411.9375
28,1.7430293291091918,56.25,"tensor(7.3455e-11, device='cuda:0')",0.9683976075172425,70.41,0.970984883594513,70.27,9.807937738894302e-05,16,1756.4454641342163,59.9947247505188,29452591104.0,464,4097.83544921875,483369.1875
29,1.713016341972351,52.40384615384615,"tensor(7.3564e-11, device='cuda:0')",0.9180197191238403,71.48,0.9274082342147827,71.24,9.794081478323246e-05,16,1816.7256739139557,60.04410457611084,30467506176.0,480,4097.8916015625,483340.3125
30,1.7124899959564208,51.44230769230769,"tensor(7.2417e-11, device='cuda:0')",0.9014282759666443,71.79,0.9090217330932617,72.24,9.779754323328192e-05,16,1877.0252351760864,60.07445001602173,31482421248.0,496,4097.89306640625,483305.6875
31,1.734939075088501,51.20192307692308,"tensor(7.0506e-11, device='cuda:0')",0.920034065914154,72.54,0.9257850903511048,72.16,9.764957845043137e-05,16,1937.2917721271515,60.03443264961243,32497336320.0,512,4097.83447265625,483265.4375
32,1.7041322254180908,55.04807692307692,"tensor(7.2217e-11, device='cuda:0')",0.9512842476844787,70.82,0.9614734756469726,70.78,9.749693666068666e-05,16,1997.6082699298859,60.09032917022705,33512251392.0,528,4097.80224609375,483223.53125
33,1.7055033041000367,45.43269230769231,"tensor(6.9820e-11, device='cuda:0')",0.9497703074455262,71.69,0.9610847032546997,71.61,9.733963460294015e-05,16,2057.9042444229126,60.063722133636475,34527166464.0,544,4097.70068359375,483174.34375
34,1.6922859775543213,55.52884615384615,"tensor(6.9952e-11, device='cuda:0')",0.8759464630126953,74.49,0.8840895500183106,73.72,9.717768952713513e-05,16,2118.1582078933716,60.0141966342926,35542081536.0,560,4097.68115234375,483138.0
