epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.2118576152801515,2.049673587036133,24.71,79.78,1e-05,1,22.21041250228882,22.21040964126587,83486208.0,1,282.47857666015625,34903.36328125
1,2.152652184677124,1.954775847053528,28.34,83.08,1.9e-05,1,41.895593881607056,19.655945777893066,146918400.0,2,282.756591796875,34925.98046875
2,2.114415678215027,1.8717799812316895,32.87,85.47,2.8000000000000003e-05,1,61.52260112762451,19.60307788848877,210350592.0,3,283.0665283203125,34954.32421875
3,2.0901610956192016,1.8092878034591675,35.62,86.64,3.7e-05,1,81.15719389915466,19.60896062850952,273782784.0,4,283.29718017578125,34978.49609375
4,2.0685938568115234,1.7810704254150391,36.8,87.24,4.6e-05,1,100.81260681152344,19.607438564300537,337214976.0,5,283.4862976074219,34998.58203125
5,2.0560216335296633,1.7560759006500244,38.83,87.7,5.5e-05,1,120.42502689361572,19.580886602401733,400647168.0,6,283.7031555175781,35021.14453125
6,2.046050041007996,1.7317359506607055,39.41,88.59,6.4e-05,1,140.0170214176178,19.557613611221313,464079360.0,7,283.9219970703125,35044.5234375
7,2.0358927841186523,1.6930423824310303,42.28,89.78,7.3e-05,1,159.6476650238037,19.6015305519104,527511552.0,8,284.1410217285156,35069.12109375
8,2.0297161760330202,1.6715839849472045,42.53,90.0,8.2e-05,1,179.28534293174744,19.58177900314331,590943744.0,9,284.37335205078125,35095.66796875
9,2.015009760475159,1.6580844923019409,43.08,89.99,9.1e-05,1,198.7566957473755,19.443182229995728,654375936.0,10,284.6151428222656,35123.984375
10,2.005637752532959,1.6381806592941284,43.61,90.5,9.97534852915723e-05,1,218.34259295463562,19.562414407730103,717808128.0,11,284.86798095703125,35153.86328125
11,1.9935737213134765,1.6053597982406616,45.3,90.69,9.970177445201784e-05,1,237.91536450386047,19.547557830810547,781240320.0,12,285.05279541015625,35177.45703125
12,1.9868315132141112,1.5913249200820923,45.45,90.91,9.964516155915151e-05,1,257.54475593566895,19.605344533920288,844672512.0,13,285.2538146972656,35201.5625
13,1.9828307697296144,1.589060341644287,45.9,91.62,9.958365282121497e-05,1,277.1310248374939,19.55332326889038,908104704.0,14,285.4190673828125,35222.53515625
14,1.972416830444336,1.5545392225265502,47.61,91.26,9.951725498333448e-05,1,296.7019040584564,19.547775268554688,971536896.0,15,285.58612060546875,35244.203125
15,1.9712015447616578,1.5527304267883302,47.68,91.53,9.94459753267812e-05,1,316.1915283203125,19.46189308166504,1034969088.0,16,285.74334716796875,35262.97265625
16,1.9595486207962036,1.5335927906036377,47.42,91.6,9.936982166817273e-05,1,335.7010889053345,19.460333585739136,1098401280.0,17,285.8998718261719,35282.484375
17,1.9613040807723998,1.5182049732208251,48.97,92.17,9.928880235861588e-05,1,355.14550495147705,19.412968635559082,1161833472.0,18,286.0324401855469,35297.953125
18,1.946717494392395,1.5004444345474244,48.33,92.07,9.9202926282791e-05,1,374.6328020095825,19.46079683303833,1225265664.0,19,286.2032165527344,35319.62890625
