epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
116,1.8167704872131347,1.214252352142334,62.44,96.23,7.068574212948169e-05,1,23.311604499816895,23.311601877212524,83486208.0,1,4107.34912109375,484995.84375
117,1.8047137069702148,1.1883175512313844,62.97,96.32,7.024320641103812e-05,1,43.39092707633972,19.92060160636902,146918400.0,2,4107.5703125,485017.5
118,1.7861569707870484,1.1705435106277466,63.17,96.16,6.979899910323626e-05,1,63.50991940498352,19.967512607574463,210350592.0,3,4107.73681640625,485034.34375
119,1.7930096487045288,1.16960862865448,63.55,96.44,6.935316891841316e-05,1,83.61100006103516,19.951103448867798,273782784.0,4,4107.861328125,485045.90625
120,1.8029692262649537,1.1594188945770263,64.27,96.38,6.890576474687264e-05,1,103.68514513969421,19.922543048858643,337214976.0,5,4107.97412109375,485055.625
121,1.8098081769943237,1.1639624982833863,64.17,96.39,6.845683565152391e-05,1,123.69556713104248,19.86172842979431,400647168.0,6,4108.0693359375,485065.25
122,1.7835512535095215,1.1653385452270508,63.21,96.48,6.800643086250122e-05,1,143.7543911933899,19.909726858139038,464079360.0,7,4108.2119140625,485080.03125
123,1.7807976551055908,1.1388392820358277,64.97,96.51,6.755459977176533e-05,1,163.85733485221863,19.949139833450317,527511552.0,8,4108.3447265625,485093.21875
124,1.802249390411377,1.1517003820419311,64.41,96.67,6.710139192768697e-05,1,183.9919502735138,19.98492693901062,590943744.0,9,4108.4150390625,485098.53125
125,1.7967928314208985,1.1526034236907958,64.07,96.23,6.664685702961345e-05,1,204.13136196136475,19.98867678642273,654375936.0,10,4108.5166015625,485107.0
126,1.7915719329833983,1.152715330505371,63.95,96.3,6.619104492241846e-05,1,224.2678942680359,19.98593831062317,717808128.0,11,4108.62109375,485117.59375
127,1.7978267824172973,1.1560471086502075,64.4,96.28,6.573400559103614e-05,1,244.37345242500305,19.950092554092407,781240320.0,12,4108.69482421875,485123.0
128,1.780774528312683,1.1066533695220948,65.49,96.64,6.527578915497952e-05,2,266.80919671058655,22.2754385471344,908104704.0,14,4108.6484375,485112.28125
129,1.783382992362976,1.110808281326294,65.79,96.73,6.481644586284443e-05,2,289.1564157009125,22.196255922317505,1034969088.0,16,4108.72216796875,485112.9375
130,1.7693646068573,1.1066306314468384,65.88,96.74,6.435602608679918e-05,2,311.5610771179199,22.169055938720703,1161833472.0,18,4108.82470703125,485116.46875
131,1.7696511619567872,1.1011701417922974,66.26,96.79,6.389458031706068e-05,2,333.828910112381,22.11810064315796,1288697856.0,20,4108.93798828125,485122.65625
132,1.7755887231826781,1.0910023950576782,66.54,96.78,6.343215915635762e-05,2,356.0875594615936,22.108195781707764,1415562240.0,22,4109.03466796875,485126.65625
133,1.7741484365463256,1.0802561199188232,65.97,96.82,6.296881331438125e-05,2,378.33425784111023,22.097728967666626,1542426624.0,24,4109.1484375,485131.875
134,1.7643202281951904,1.07942067527771,66.64,96.81,6.250459360222461e-05,2,400.63777446746826,22.154634475708008,1669291008.0,26,4109.283203125,485140.25
135,1.7754933691024781,1.089125889968872,66.46,96.76,6.20395509268104e-05,2,422.9047508239746,22.11551594734192,1796155392.0,28,4109.39453125,485147.0
136,1.748691343307495,1.07687876663208,66.09,96.83,6.157373628530854e-05,2,445.19778847694397,22.14611577987671,1923019776.0,30,4109.52001953125,485153.8125
137,1.7622228313446044,1.0837820594787597,66.66,96.86,6.110720075954371e-05,2,467.46148657798767,22.112874031066895,2049884160.0,32,4109.6123046875,485158.65625
138,1.7530731004714966,1.0667924629211425,66.74,96.78,6.06399955103937e-05,2,489.74252676963806,22.132672548294067,2176748544.0,34,4109.740234375,485165.625
139,1.7606822437286378,1.0812185642242431,65.95,96.99,6.0172171772179006e-05,2,512.0101745128632,22.112316608428955,2303612928.0,36,4109.83349609375,485169.90625
140,1.7688400091171264,1.0645922719955445,66.86,96.94,5.970378084704442e-05,2,534.3255548477173,22.15254783630371,2430477312.0,38,4109.91259765625,485171.84375
141,1.7569103288650512,1.0637954832077026,67.01,96.88,5.923487409933316e-05,2,556.6938810348511,22.210068702697754,2557341696.0,40,4110.0185546875,485176.40625
142,1.7485285062789917,1.0610316957473755,67.22,96.91,5.8765502949954203e-05,2,579.0686376094818,22.220458984375,2684206080.0,42,4110.10205078125,485178.8125
