epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.2096189823150634,17.067307692307693,"tensor(7.6390e-11, device='cuda:0')",2.046853369140625,24.92,2.045560926628113,24.73,1e-05,1,26.76185703277588,26.76185417175293,83486208.0,1,4101.3681640625,484931.21875
1,2.1467778944015503,22.47596153846154,"tensor(1.4527e-10, device='cuda:0')",1.9297829074859618,30.6,1.926580202293396,30.6,1.9e-05,1,51.82635712623596,23.114055633544922,146918400.0,2,4101.6416015625,484953.03125
2,2.1032217929840087,26.442307692307693,"tensor(2.1042e-10, device='cuda:0')",1.8451778371810914,34.08,1.8404422122955322,34.89,2.8000000000000003e-05,1,74.84734153747559,22.88822340965271,210350592.0,3,4101.88525390625,484975.34375
3,2.082415677833557,26.682692307692307,"tensor(2.7251e-10, device='cuda:0')",1.8065362138748169,35.5,1.8014902355194091,36.43,3.7e-05,1,97.88854384422302,22.88626265525818,273782784.0,4,4102.0673828125,484993.625
4,2.0696318616867067,30.28846153846154,"tensor(3.3417e-10, device='cuda:0')",1.7797691379547118,37.51,1.7738339776992798,38.15,4.6e-05,1,120.8847439289093,22.865007877349854,337214976.0,5,4102.25927734375,485013.375
5,2.0569991201400755,30.76923076923077,"tensor(3.8069e-10, device='cuda:0')",1.7461014324188233,38.8,1.737939278793335,39.56,5.5e-05,1,143.89760279655457,22.8825740814209,400647168.0,6,4102.46533203125,485034.90625
6,2.0453550756454466,29.927884615384617,"tensor(4.2133e-10, device='cuda:0')",1.7451142404556275,38.31,1.7391155086517334,38.96,6.4e-05,1,166.92233800888062,22.871119737625122,464079360.0,7,4102.67626953125,485057.5
7,2.0274500064849854,31.370192307692307,"tensor(4.6848e-10, device='cuda:0')",1.702072142791748,40.99,1.6987501201629638,41.99,7.3e-05,1,189.92093014717102,22.866592168807983,527511552.0,8,4102.94140625,485086.0
8,2.0229140630722044,34.13461538461539,"tensor(5.0793e-10, device='cuda:0')",1.6796863298416138,42.47,1.6774345155715942,42.57,8.2e-05,1,212.97386622428894,22.918757677078247,590943744.0,9,4103.1865234375,485113.15625
9,2.0011523235321045,31.129807692307693,"tensor(5.5386e-10, device='cuda:0')",1.6359782594680785,44.18,1.632641113471985,44.35,9.1e-05,1,235.97617030143738,22.87024998664856,654375936.0,10,4103.4384765625,485142.75
10,1.9953673543930053,31.73076923076923,"tensor(5.7711e-10, device='cuda:0')",1.6325242750167848,43.95,1.626233131790161,44.49,9.97534852915723e-05,1,259.00258708000183,22.890265703201294,717808128.0,11,4103.66357421875,485170.0625
11,1.989755922317505,35.81730769230769,"tensor(5.5677e-10, device='cuda:0')",1.610313451576233,45.02,1.6073619144439697,44.92,9.970177445201784e-05,1,282.03383803367615,22.89874815940857,781240320.0,12,4103.8583984375,485194.46875
12,1.9972671175003052,35.57692307692308,"tensor(5.3409e-10, device='cuda:0')",1.596718568611145,46.76,1.5939892547607422,46.62,9.964516155915151e-05,1,305.0416359901428,22.8763747215271,844672512.0,13,4103.998046875,485211.75
13,1.9925716577529908,34.97596153846154,"tensor(5.1717e-10, device='cuda:0')",1.5788235895156861,47.89,1.5761662286758422,47.95,9.958365282121497e-05,1,328.0482099056244,22.875197887420654,908104704.0,14,4104.14111328125,485230.90625
14,1.9658526027679444,34.97596153846154,"tensor(5.1691e-10, device='cuda:0')",1.5522976528167725,47.38,1.5493058723449706,47.47,9.951725498333448e-05,1,351.10360860824585,22.92368173599243,971536896.0,15,4104.33203125,485255.3125
15,1.974086768722534,36.65865384615385,"tensor(5.0104e-10, device='cuda:0')",1.5412246572494508,48.22,1.5400463275909424,47.72,9.94459753267812e-05,1,374.11674785614014,22.881917476654053,1034969088.0,16,4104.474609375,485271.9375
16,1.9728626216888427,34.01442307692308,"tensor(4.8543e-10, device='cuda:0')",1.5533664875030517,47.9,1.5488216611862182,47.74,9.936982166817273e-05,1,397.09424090385437,22.845487356185913,1098401280.0,17,4104.60498046875,485288.90625
17,1.957475417137146,36.77884615384615,"tensor(4.8307e-10, device='cuda:0')",1.5152133308410645,48.81,1.5126735578536987,48.96,9.928880235861588e-05,1,420.19117879867554,22.95372247695923,1161833472.0,18,4104.78564453125,485312.0625
