epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.163462178993225,19.23076923076923,"tensor(2.4899e-11, device='cuda:0')",1.9069811588287353,31.01,1.9018520298004151,31.17,1e-05,12,54.258678674697876,54.25867533683777,781240320.0,12,3085.880859375,365121.03125
1,2.0981989353179933,25.96153846153846,"tensor(4.6008e-11, device='cuda:0')",1.814273613357544,36.69,1.8044890584945679,36.73,1.9e-05,12,104.73474788665771,50.24955344200134,1542426624.0,24,3085.895751953125,365104.875
2,2.069592646789551,27.764423076923077,"tensor(6.2596e-11, device='cuda:0')",1.7274081295013428,39.9,1.719360394859314,40.06,2.8000000000000003e-05,12,155.21408081054688,50.30529189109802,2303612928.0,36,3085.813232421875,365073.25
3,2.0436008337020874,29.20673076923077,"tensor(7.7043e-11, device='cuda:0')",1.689278821372986,42.14,1.6771288106918334,42.58,3.7e-05,12,205.6918876171112,50.30440855026245,3064799232.0,48,3085.776123046875,365043.3125
4,2.021071325302124,32.69230769230769,"tensor(8.8403e-11, device='cuda:0')",1.6109354928970336,43.88,1.5964331632614135,45.07,4.6e-05,12,256.1856279373169,50.31990313529968,3825985536.0,60,3085.728271484375,365006.3125
5,1.9993534940719604,34.85576923076923,"tensor(1.0104e-10, device='cuda:0')",1.5650007413864135,44.98,1.5530915407180785,46.12,5.5e-05,12,306.89997959136963,50.540356397628784,4587171840.0,72,3085.69091796875,364972.78125
6,1.9903773775100708,34.73557692307692,"tensor(1.0966e-10, device='cuda:0')",1.5532006240844727,46.98,1.5466235080718995,47.7,6.4e-05,12,357.6326448917389,50.55911111831665,5348358144.0,84,3085.53173828125,364923.25
7,1.9708421424865723,32.33173076923077,"tensor(1.2069e-10, device='cuda:0')",1.4995248443603515,48.29,1.4872722408294679,48.87,7.3e-05,12,408.35991191864014,50.55251932144165,6109544448.0,96,3085.468994140625,364883.1875
8,1.9618473913192749,39.18269230769231,"tensor(1.2574e-10, device='cuda:0')",1.5198131809234618,47.8,1.511218525314331,47.97,8.2e-05,12,459.0029366016388,50.46850323677063,6870730752.0,108,3085.328125,364832.3125
9,1.9496749872207642,33.41346153846154,"tensor(1.3169e-10, device='cuda:0')",1.4412314626693725,52.21,1.4359703804016113,52.72,9.1e-05,12,509.68958616256714,50.51403045654297,7631917056.0,120,3085.231201171875,364786.90625
10,1.9238823444366455,37.13942307692308,"tensor(1.4092e-10, device='cuda:0')",1.3831469314575195,53.25,1.3832220684051513,53.64,9.989038226169209e-05,12,560.045910358429,50.18202543258667,8393103360.0,132,3085.1982421875,364748.15625
11,1.9036725637435914,36.65865384615385,"tensor(1.3285e-10, device='cuda:0')",1.3739286708831786,55.59,1.3701819339752197,55.74,9.986737385021142e-05,12,610.3544118404388,50.135106801986694,9154289664.0,144,3085.14208984375,364709.03125
12,1.89186222820282,39.0625,"tensor(1.2649e-10, device='cuda:0')",1.3309553035736084,56.51,1.331618611907959,55.9,9.98421786662277e-05,12,660.9686188697815,50.44138979911804,9915475968.0,156,3085.108154296875,364666.28125
13,1.8922139617919922,43.38942307692308,"tensor(1.2093e-10, device='cuda:0')",1.2833774967193603,57.77,1.2886011177062988,57.47,9.981479793771867e-05,12,711.5544626712799,50.41378903388977,10676662272.0,168,3084.996337890625,364620.84375
14,1.867440068435669,38.70192307692308,"tensor(1.1788e-10, device='cuda:0')",1.258894303894043,58.05,1.2593736278533936,58.16,9.97852329991824e-05,12,762.1152625083923,50.38806653022766,11437848576.0,180,3085.0263671875,364588.90625
15,1.8541014148712158,42.42788461538461,"tensor(1.1585e-10, device='cuda:0')",1.2494468353271484,59.9,1.2550764715194702,59.6,9.97534852915723e-05,12,812.5419952869415,50.253392934799194,12199034880.0,192,3084.9609375,364553.65625
16,1.850229762840271,41.10576923076923,"tensor(1.1178e-10, device='cuda:0')",1.243993553161621,60.37,1.2478245759963988,60.08,9.971955636222684e-05,12,863.11146068573,50.3981409072876,12960221184.0,204,3084.89013671875,364511.1875
17,1.8220376096725464,45.3125,"tensor(1.0984e-10, device='cuda:0')",1.1667548337936402,62.51,1.1725198287963867,62.47,9.968344786479416e-05,12,913.7044966220856,50.42001247406006,13721407488.0,216,3084.961181640625,364485.75
18,1.836892154121399,41.70673076923077,"tensor(1.0595e-10, device='cuda:0')",1.1857284412384033,62.5,1.196324666404724,61.93,9.964516155915151e-05,12,964.2986907958984,50.41731595993042,14482593792.0,228,3084.8740234375,364446.4375
19,1.824030682182312,49.51923076923077,"tensor(1.0354e-10, device='cuda:0')",1.1635384231567383,63.7,1.1736785794258118,63.07,9.960469931131939e-05,12,1014.8168241977692,50.3454475402832,15243780096.0,240,3084.785400390625,364403.53125
20,1.7870681163787843,46.99519230769231,"tensor(1.0400e-10, device='cuda:0')",1.1237586004257203,64.23,1.1302977252960205,64.24,9.956206309337068e-05,12,1065.2874250411987,50.298582792282104,16004966400.0,252,3084.888916015625,364384.3125
21,1.8062532382965089,45.07211538461539,"tensor(1.0051e-10, device='cuda:0')",1.089902659702301,65.38,1.0995451436042785,64.95,9.951725498333448e-05,12,1115.701566696167,50.242491722106934,16766152704.0,264,3084.802978515625,364345.6875
22,1.8064287813186646,43.38942307692308,"tensor(9.8010e-11, device='cuda:0')",1.0800209712982178,65.62,1.0939709215164184,65.02,9.947027716509488e-05,12,1166.0540523529053,50.18043041229248,17527339008.0,276,3084.742919921875,364307.8125
23,1.7806343421936035,50.72115384615385,"tensor(9.8955e-11, device='cuda:0')",1.0627118064880372,67.16,1.076903017807007,66.28,9.942113192828447e-05,12,1216.5403473377228,50.314148902893066,18288525312.0,288,3084.75732421875,364278.28125
24,1.7737566614151001,45.55288461538461,"tensor(9.6009e-11, device='cuda:0')",1.0659404196739197,67.33,1.075495519733429,67.01,9.936982166817273e-05,12,1266.8117747306824,50.09723615646362,19049711616.0,300,3084.67236328125,364241.625
25,1.7491750862121582,49.27884615384615,"tensor(9.5393e-11, device='cuda:0')",1.0148685145378114,68.26,1.0239300506591797,67.31,9.931634888554937e-05,12,1316.989331483841,50.00639057159424,19810897920.0,312,3084.7978515625,364225.875
26,1.7693978469848632,44.59134615384615,"tensor(9.2455e-11, device='cuda:0')",0.9987666536331177,68.6,0.99846687374115,68.39,9.926071618660238e-05,12,1367.106607913971,49.94456100463867,20572084224.0,324,3084.720458984375,364190.1875
