epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1631743114471433,18.870192307692307,"tensor(2.4911e-11, device='cuda:0')",1.906817977333069,30.96,1.9012913202285766,31.33,1e-05,12,61.75173330307007,61.7517306804657,781240320.0,12,3085.875244140625,365120.4375
1,2.0980228353500365,26.442307692307693,"tensor(4.6055e-11, device='cuda:0')",1.813731072998047,36.32,1.8044852907180786,36.62,1.9e-05,12,112.80786347389221,50.00329303741455,1542426624.0,24,3085.88623046875,365103.1875
2,2.069574004173279,27.884615384615383,"tensor(6.2729e-11, device='cuda:0')",1.7267501424789429,39.66,1.7192727767944336,40.14,2.8000000000000003e-05,12,162.92077255249023,49.934406995773315,2303612928.0,36,3085.807373046875,365072.21875
3,2.0433164056777953,29.6875,"tensor(7.7079e-11, device='cuda:0')",1.6872593433380128,42.12,1.6768969451904296,42.69,3.7e-05,12,213.30273413658142,50.20440626144409,3064799232.0,48,3085.770751953125,365042.84375
4,2.02093002948761,32.57211538461539,"tensor(8.8325e-11, device='cuda:0')",1.6092761646270752,43.82,1.5961131772994994,44.76,4.6e-05,12,263.72981238365173,50.224796772003174,3825985536.0,60,3085.72265625,365006.6875
5,1.9997992412567138,34.61538461538461,"tensor(1.0102e-10, device='cuda:0')",1.5627285995483398,45.28,1.553114877319336,45.84,5.5e-05,12,314.0457327365875,50.13729238510132,4587171840.0,72,3085.68701171875,364973.34375
6,1.99018699760437,34.49519230769231,"tensor(1.0967e-10, device='cuda:0')",1.5501822750091552,46.9,1.5441431325912476,47.6,6.4e-05,12,364.4001033306122,50.17594623565674,5348358144.0,84,3085.519287109375,364923.3125
7,1.9709067569732666,31.490384615384617,"tensor(1.2089e-10, device='cuda:0')",1.503078260231018,48.5,1.4910029285430908,49.07,7.3e-05,12,414.64197516441345,50.064345359802246,6109544448.0,96,3085.45947265625,364883.71875
8,1.96217119140625,37.5,"tensor(1.2598e-10, device='cuda:0')",1.5230317125320434,47.84,1.514241169166565,47.92,8.2e-05,12,465.0122697353363,50.17207145690918,6870730752.0,108,3085.299560546875,364831.5625
9,1.94899218044281,34.13461538461539,"tensor(1.3172e-10, device='cuda:0')",1.444922582435608,51.79,1.4409200542449951,52.18,9.1e-05,12,515.4637875556946,50.208518981933594,7631917056.0,120,3085.220458984375,364788.21875
10,1.923686019897461,36.77884615384615,"tensor(1.4097e-10, device='cuda:0')",1.390359386253357,52.72,1.3888049282073975,53.03,9.989038226169209e-05,12,565.98388504982,50.341721534729004,8393103360.0,132,3085.18896484375,364749.875
11,1.9048676076889037,35.81730769230769,"tensor(1.3336e-10, device='cuda:0')",1.3756211359024049,55.82,1.37112231426239,55.63,9.986737385021142e-05,12,616.2938456535339,50.13220143318176,9154289664.0,144,3085.163818359375,364712.0625
12,1.8921471794128417,39.78365384615385,"tensor(1.2683e-10, device='cuda:0')",1.3288069282531738,56.61,1.3319684259414672,55.77,9.98421786662277e-05,12,666.429692029953,49.95917820930481,9915475968.0,156,3085.152099609375,364670.1875
13,1.8921211893081664,44.59134615384615,"tensor(1.2077e-10, device='cuda:0')",1.2842717838287354,57.25,1.2909117805480956,57.11,9.981479793771867e-05,12,716.5972948074341,49.978060722351074,10676662272.0,168,3085.052001953125,364625.96875
14,1.867323403930664,38.58173076923077,"tensor(1.1783e-10, device='cuda:0')",1.260415062904358,57.96,1.262618198776245,57.81,9.97852329991824e-05,12,766.7642691135406,49.9890615940094,11437848576.0,180,3085.091796875,364597.09375
15,1.8542861377716064,42.54807692307692,"tensor(1.1538e-10, device='cuda:0')",1.2520284366607666,59.95,1.2592138891220093,59.25,9.97534852915723e-05,12,816.8302507400513,49.889432191848755,12199034880.0,192,3085.02880859375,364562.59375
16,1.8501237119674683,41.94711538461539,"tensor(1.1174e-10, device='cuda:0')",1.2376424507141113,60.82,1.241680506324768,60.52,9.971955636222684e-05,12,866.9921119213104,49.98584794998169,12960221184.0,204,3084.951904296875,364520.0625
17,1.8224677249908448,44.11057692307692,"tensor(1.0980e-10, device='cuda:0')",1.1659077776908875,62.96,1.174629024887085,62.63,9.968344786479416e-05,12,917.3679130077362,50.194878816604614,13721407488.0,216,3085.010986328125,364494.875
18,1.8385953098297119,42.90865384615385,"tensor(1.0600e-10, device='cuda:0')",1.1918885995864867,62.25,1.1999543571472169,61.95,9.964516155915151e-05,12,967.7294733524323,50.18400502204895,14482593792.0,228,3084.902587890625,364453.6875
19,1.8251922901153566,50.24038461538461,"tensor(1.0348e-10, device='cuda:0')",1.1639808647155763,63.79,1.17299702501297,63.33,9.960469931131939e-05,12,1018.1113305091858,50.204816579818726,15243780096.0,240,3084.819580078125,364412.25
