epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.163186545753479,19.71153846153846,"tensor(2.4901e-11, device='cuda:0')",1.9065089147567749,31.01,1.901009487915039,31.37,1e-05,12,54.53655815124512,54.53655385971069,781240320.0,12,3085.87646484375,365120.65625
1,2.098021978759766,25.721153846153847,"tensor(4.6000e-11, device='cuda:0')",1.813791716003418,36.68,1.8039616733551025,36.7,1.9e-05,12,105.17386984825134,50.15808057785034,1542426624.0,24,3085.891357421875,365104.1875
2,2.07007956199646,27.764423076923077,"tensor(6.2705e-11, device='cuda:0')",1.7277004299163818,39.67,1.720005682373047,40.15,2.8000000000000003e-05,12,155.50262141227722,50.147231101989746,2303612928.0,36,3085.80712890625,365072.40625
3,2.043919619369507,29.20673076923077,"tensor(7.7145e-11, device='cuda:0')",1.688380027961731,42.27,1.6765311645507812,42.74,3.7e-05,12,205.99154138565063,50.30961871147156,3064799232.0,48,3085.770263671875,365042.53125
4,2.0211490379333497,32.69230769230769,"tensor(8.8444e-11, device='cuda:0')",1.6097511850357056,44.32,1.595424735069275,45.03,4.6e-05,12,256.37611985206604,50.19849109649658,3825985536.0,60,3085.726318359375,365006.1875
5,1.9995930841445924,34.61538461538461,"tensor(1.0108e-10, device='cuda:0')",1.5658232934951781,45.6,1.5543616374969482,45.95,5.5e-05,12,306.69568276405334,50.13854432106018,4587171840.0,72,3085.692138671875,364972.90625
6,1.9906768173217773,32.69230769230769,"tensor(1.0984e-10, device='cuda:0')",1.5531056383132935,47.0,1.5477672512054443,47.12,6.4e-05,12,356.7510805130005,49.87511491775513,5348358144.0,84,3085.5146484375,364921.625
7,1.9712672998428344,31.490384615384617,"tensor(1.2088e-10, device='cuda:0')",1.4986364767074585,48.33,1.4882277227401732,49.13,7.3e-05,12,406.94061160087585,50.0105242729187,6109544448.0,96,3085.44970703125,364880.46875
8,1.9620780836105347,38.22115384615385,"tensor(1.2592e-10, device='cuda:0')",1.5233622816085814,47.76,1.5132986631393432,48.25,8.2e-05,12,457.23161005973816,50.10988807678223,6870730752.0,108,3085.295654296875,364829.65625
9,1.949939022064209,34.61538461538461,"tensor(1.3172e-10, device='cuda:0')",1.4414942184448243,52.37,1.4361247510910033,52.69,9.1e-05,12,507.60251784324646,50.19213557243347,7631917056.0,120,3085.2109375,364787.53125
10,1.92378461933136,37.62019230769231,"tensor(1.4067e-10, device='cuda:0')",1.3839336151123047,53.42,1.3844251214981078,53.61,9.97534852915723e-05,12,557.9045433998108,50.10425353050232,8393103360.0,132,3085.198486328125,364751.71875
11,1.9039324476242065,36.89903846153846,"tensor(1.3299e-10, device='cuda:0')",1.3732834642410279,55.8,1.3678202714920045,56.09,9.970177445201784e-05,12,608.1279711723328,50.04229974746704,9154289664.0,144,3085.16357421875,364715.375
12,1.8914727226257324,39.30288461538461,"tensor(1.2637e-10, device='cuda:0')",1.3290335784912108,56.71,1.3319892066955565,56.08,9.964516155915151e-05,12,658.2866668701172,49.98165798187256,9915475968.0,156,3085.163330078125,364676.5
13,1.891784827041626,43.62980769230769,"tensor(1.2054e-10, device='cuda:0')",1.2787774183273315,57.81,1.2861970392227173,57.36,9.958365282121497e-05,12,708.5226089954376,50.030205726623535,10676662272.0,168,3085.0498046875,364631.25
14,1.8668873012542724,38.46153846153846,"tensor(1.1757e-10, device='cuda:0')",1.2628173099517823,58.14,1.2658769325256347,57.93,9.951725498333448e-05,12,758.7732186317444,50.07526731491089,11437848576.0,180,3085.089111328125,364602.28125
15,1.855024718475342,41.46634615384615,"tensor(1.1543e-10, device='cuda:0')",1.2534033254623413,59.9,1.260920717048645,59.25,9.94459753267812e-05,12,808.9564800262451,50.005146741867065,12199034880.0,192,3085.0166015625,364567.65625
16,1.8504853046417236,40.74519230769231,"tensor(1.1151e-10, device='cuda:0')",1.2378090759277345,60.63,1.2419319059371947,60.51,9.936982166817273e-05,12,859.2014870643616,50.047828912734985,12960221184.0,204,3084.938232421875,364526.1875
17,1.8220027013778686,45.67307692307692,"tensor(1.0932e-10, device='cuda:0')",1.1664314451217652,62.46,1.1754100191116332,62.51,9.928880235861588e-05,12,909.4080390930176,50.02658438682556,13721407488.0,216,3085.00439453125,364501.4375
18,1.8375385076522828,41.58653846153846,"tensor(1.0549e-10, device='cuda:0')",1.1883502356529236,62.53,1.1970098388671875,62.24,9.9202926282791e-05,12,959.6257677078247,50.03581643104553,14482593792.0,228,3084.9072265625,364458.71875
19,1.8243829082489014,49.75961538461539,"tensor(1.0301e-10, device='cuda:0')",1.1644982355117799,63.58,1.1746069887161255,62.73,9.911220285797748e-05,12,1009.9251248836517,50.121551275253296,15243780096.0,240,3084.80322265625,364417.25
20,1.7875100128173829,48.07692307692308,"tensor(1.0344e-10, device='cuda:0')",1.1225946753501892,64.3,1.1298258123397826,64.66,9.901664203302126e-05,12,1060.2938237190247,50.19036149978638,16004966400.0,252,3084.93505859375,364402.0
21,1.806469850540161,46.875,"tensor(9.9870e-11, device='cuda:0')",1.0946558989524842,64.95,1.1029698612213135,64.87,9.891625428724365e-05,12,1110.461366891861,49.98938822746277,16766152704.0,264,3084.84912109375,364360.21875
22,1.8068373928070067,42.78846153846154,"tensor(9.7312e-11, device='cuda:0')",1.0841095858573913,65.2,1.096341939163208,64.75,9.881105062929222e-05,12,1160.3256077766418,49.68689584732056,17527339008.0,276,3084.76416015625,364320.5625
23,1.7804475675582885,52.52403846153846,"tensor(9.8332e-11, device='cuda:0')",1.0673692664146424,67.04,1.0830574315071106,66.48,9.870104259593363e-05,12,1210.215940952301,49.71454620361328,18288525312.0,288,3084.745849609375,364288.125
24,1.7734340318679809,45.91346153846154,"tensor(9.5189e-11, device='cuda:0')",1.0653831331253052,67.51,1.0758533569335937,67.04,9.858624225078841e-05,12,1260.0234003067017,49.6291081905365,19049711616.0,300,3084.6533203125,364248.375
25,1.7498918336868285,50.24038461538461,"tensor(9.4564e-11, device='cuda:0')",1.0207726683616638,67.81,1.0272584486961365,67.67,9.846666218300807e-05,12,1309.8910326957703,49.53136849403381,19810897920.0,312,3084.736083984375,364230.78125
26,1.769960005760193,45.55288461538461,"tensor(9.1524e-11, device='cuda:0')",1.0053149437904358,68.59,1.0055173681259155,68.46,9.834231550589462e-05,12,1359.7663836479187,49.67016792297363,20572084224.0,324,3084.715576171875,364203.96875
27,1.7544966512680054,52.64423076923077,"tensor(9.1188e-11, device='cuda:0')",0.99666258020401,68.95,1.0043933896064758,68.58,9.821321585546244e-05,12,1409.7625908851624,49.78947591781616,21333270528.0,336,3084.77001953125,364184.96875
28,1.7375592924118042,50.0,"tensor(9.1175e-11, device='cuda:0')",0.9789379157066346,69.4,0.9875407839775086,68.91,9.807937738894302e-05,12,1459.516483783722,49.57457447052002,22094456832.0,348,3084.835693359375,364168.3125
29,1.7384355190277099,54.20673076923077,"tensor(8.9078e-11, device='cuda:0')",0.9725617577552795,70.85,0.9779237466812134,70.16,9.794081478323246e-05,12,1509.2370102405548,49.54247283935547,22855643136.0,360,3084.899658203125,364147.75
30,1.7367370323181153,50.36057692307692,"tensor(8.8614e-11, device='cuda:0')",0.9564191951751709,70.58,0.9621782169342041,70.04,9.779754323328192e-05,12,1558.908344745636,49.49166297912598,23616829440.0,372,3084.8759765625,364124.21875
31,1.7487665962219239,52.28365384615385,"tensor(8.6127e-11, device='cuda:0')",0.9343827953338623,71.27,0.9393860184669495,71.15,9.764957845043137e-05,12,1608.4865844249725,49.39787721633911,24378015744.0,384,3084.88818359375,364100.25
