epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.160316908454895,1.90970938911438,31.2,83.97,1e-05,16,56.7657675743103,56.765764474868774,1034969088.0,16,4102.09716796875,484992.4375
1,2.094759076309204,1.7969496377944947,37.21,86.98,1.9e-05,16,111.08967709541321,54.083202838897705,2049884160.0,32,4102.05615234375,484966.8125
2,2.0546270376205444,1.7137273208618164,39.76,88.43,2.8000000000000003e-05,16,165.32586216926575,54.035919189453125,3064799232.0,48,4101.92236328125,484924.125
3,2.031587098312378,1.6582754417419434,43.68,90.16,3.7e-05,16,219.4408528804779,53.83951950073242,4079714304.0,64,4101.79931640625,484880.375
4,2.0179175201416015,1.6216572874069213,44.36,90.05,4.6e-05,16,273.4834146499634,53.84440350532532,5094629376.0,80,4101.515625,484813.5
5,1.9993497129440307,1.5832662368774415,45.51,90.72,5.5e-05,16,327.52395939826965,53.83668303489685,6109544448.0,96,4101.3203125,484755.4375
6,1.9682065355300904,1.5054555784225463,49.45,92.16,6.4e-05,16,381.5862889289856,53.86531043052673,7124459520.0,112,4101.09228515625,484691.53125
7,1.9525515798568727,1.4889553596496583,49.67,92.37,7.3e-05,16,435.7347536087036,53.953603744506836,8139374592.0,128,4100.86279296875,484628.375
8,1.9584711164474486,1.4800929534912108,50.63,92.64,8.2e-05,16,490.03317165374756,54.076842308044434,9154289664.0,144,4100.52392578125,484542.3125
9,1.9425239023208618,1.4302426105499269,52.74,93.25,9.1e-05,16,544.3567261695862,54.12372326850891,10169204736.0,160,4100.36083984375,484481.0
10,1.9290332372665406,1.4272030668258666,52.69,93.9,9.97534852915723e-05,16,598.6431140899658,54.091777324676514,11184119808.0,176,4100.0966796875,484407.34375
11,1.9113238540649413,1.3732205116271972,54.81,93.35,9.970177445201784e-05,16,652.9143335819244,54.07495045661926,12199034880.0,192,4099.89892578125,484336.65625
12,1.8955556676864624,1.3055456357955932,56.8,95.12,9.964516155915151e-05,16,707.1233656406403,54.01391625404358,13213949952.0,208,4099.73291015625,484271.375
13,1.8779596559524536,1.3008435249328614,58.05,94.5,9.958365282121497e-05,16,761.334600687027,54.01066827774048,14228865024.0,224,4099.59619140625,484209.75
14,1.865059436416626,1.2468950597763062,58.27,95.23,9.951725498333448e-05,16,815.5962839126587,54.064605951309204,15243780096.0,240,4099.46142578125,484152.8125
15,1.8526315687179566,1.2734063766479493,59.04,95.15,9.94459753267812e-05,16,869.9669208526611,54.109421730041504,16258695168.0,256,4099.35009765625,484095.5625
16,1.846751734161377,1.2020743593215943,61.2,96.09,9.936982166817273e-05,16,924.218300819397,54.045079946517944,17273610240.0,272,4099.20751953125,484032.15625
17,1.835956237411499,1.1866395956039428,61.34,95.78,9.928880235861588e-05,16,978.3460011482239,53.902400970458984,18288525312.0,288,4099.1611328125,483983.4375
18,1.8179667861938476,1.1949565380096436,63.07,96.49,9.9202926282791e-05,16,1032.4759016036987,53.932679891586304,19303440384.0,304,4099.0888671875,483937.375
19,1.8216139892578125,1.148495045852661,63.7,96.76,9.911220285797748e-05,16,1086.769170999527,54.09907078742981,20318355456.0,320,4098.9814453125,483879.71875
20,1.7891482810974122,1.085627309036255,65.49,97.09,9.901664203302126e-05,16,1141.0318899154663,54.064451456069946,21333270528.0,336,4098.9638671875,483839.125
21,1.7961369844436645,1.1014630172729492,65.2,96.52,9.891625428724365e-05,16,1195.178987979889,53.928539991378784,22348185600.0,352,4098.79638671875,483784.90625
22,1.7674183721542358,1.0618697301864624,65.7,96.93,9.881105062929222e-05,16,1249.2571499347687,53.878623247146606,23363100672.0,368,4098.8779296875,483749.8125
23,1.7786598880767823,1.0311795046806336,68.35,96.82,9.870104259593363e-05,16,1303.3205749988556,53.86901116371155,24378015744.0,384,4098.84814453125,483708.03125
24,1.7805868446350097,1.0235677877426148,68.69,97.15,9.858624225078841e-05,16,1357.4807479381561,53.95967125892639,25392930816.0,400,4098.71630859375,483654.53125
25,1.7635478199005128,1.0068524240493775,68.57,97.36,9.846666218300807e-05,16,1411.5867335796356,53.9004967212677,26407845888.0,416,4098.63134765625,483603.0625
26,1.743628026008606,1.0141684308052064,69.62,97.04,9.834231550589462e-05,16,1465.7994649410248,53.93647360801697,27422760960.0,432,4098.70556640625,483579.46875
27,1.7340063499450684,0.958967631149292,70.56,97.37,9.821321585546244e-05,16,1519.9428555965424,53.94527459144592,28437676032.0,448,4098.76513671875,483548.28125
28,1.73036243724823,0.9655259101867676,70.35,97.2,9.807937738894302e-05,16,1574.0449893474579,53.907047748565674,29452591104.0,464,4098.75439453125,483519.25
29,1.726198295021057,0.9483534544944763,71.43,97.68,9.794081478323246e-05,16,1628.1569669246674,53.897308111190796,30467506176.0,480,4098.755859375,483482.75
30,1.7284233654022216,0.960551629447937,71.67,97.44,9.779754323328192e-05,16,1682.2252840995789,53.87353205680847,31482421248.0,496,4098.69677734375,483444.78125
31,1.7233713529586792,0.9406659638404846,70.97,97.76,9.764957845043137e-05,16,1736.2385227680206,53.80161166191101,32497336320.0,512,4098.61474609375,483401.125
32,1.7108538234710693,0.9033149214744568,72.24,97.59,9.749693666068666e-05,16,1790.3908877372742,53.95762920379639,33512251392.0,528,4098.57861328125,483363.8125
33,1.721112153816223,0.9133964059829712,73.75,97.88,9.733963460294015e-05,16,1844.6870539188385,54.02689599990845,34527166464.0,544,4098.52880859375,483321.5625
34,1.7020369428634643,0.8840206370353699,73.34,97.77,9.717768952713513e-05,16,1898.8965311050415,54.012969732284546,35542081536.0,560,4098.53759765625,483287.4375
35,1.6781738508224486,0.8813837372779846,73.38,97.57,9.701111919237408e-05,16,1953.120522260666,54.02406549453735,36556996608.0,576,4098.572265625,483261.8125
36,1.6902484375,0.8680796091079712,73.65,97.96,9.683994186497131e-05,16,2007.3254725933075,54.0090217590332,37571911680.0,592,4098.57421875,483230.40625
37,1.6872018196105958,0.8947211229324341,74.05,97.96,9.666417631644977e-05,16,2061.576119661331,54.05195426940918,38586826752.0,608,4098.46240234375,483185.875
38,1.688013239479065,0.8630335404396057,73.88,97.89,9.648384182148252e-05,16,2115.85636138916,54.08575916290283,39601741824.0,624,4098.37841796875,483139.15625
39,1.6636187200546264,0.8133906989097596,75.78,98.09,9.629895815577916e-05,16,2170.225976705551,54.077502489089966,40616656896.0,640,4098.37353515625,483102.3125
40,1.6694083805084228,0.8412333485603333,75.46,98.26,9.610954559391703e-05,16,2224.3400526046753,53.91652512550354,41631571968.0,656,4098.34228515625,483064.34375
41,1.6722354564666748,0.8212325257301331,77.02,98.29,9.59156249071181e-05,16,2278.416288614273,53.88278937339783,42646487040.0,672,4098.24853515625,483025.21875
42,1.6732556211471559,0.8459837978363037,77.01,98.22,9.571721736097089e-05,16,2332.5730822086334,53.957202196121216,43661402112.0,688,4098.12646484375,482977.28125
43,1.648774235725403,0.8080503912925721,77.31,98.36,9.551434471309872e-05,16,2386.8332307338715,54.0669002532959,44676317184.0,704,4098.03173828125,482928.71875
44,1.645788917541504,0.800359044456482,77.37,98.61,9.530702921077358e-05,16,2441.192488193512,54.087157249450684,45691232256.0,720,4097.9443359375,482885.09375
45,1.645720756340027,0.7782099746704102,78.05,98.53,9.509529358847655e-05,16,2495.4955399036407,54.08411741256714,46706147328.0,736,4097.78076171875,482830.4375
46,1.6424904493331909,0.8044115604400635,76.52,98.02,9.487916106540466e-05,16,2549.746076107025,54.052610635757446,47721062400.0,752,4097.6630859375,482783.03125
47,1.6407289699554444,0.7813719521522522,78.31,98.4,9.465865534292465e-05,16,2603.918343067169,53.978015184402466,48735977472.0,768,4097.54248046875,482735.96875
48,1.6246205488204957,0.7860970390319825,77.71,98.52,9.443380060197386e-05,16,2658.0186648368835,53.90206599235535,49750892544.0,784,4097.4326171875,482688.4375
49,1.6202994997024536,0.7841644624710083,78.11,98.6,9.420462150040853e-05,16,2712.2951695919037,54.0609712600708,50765807616.0,800,4097.30859375,482637.90625
50,1.6289291046142578,0.7487608695030212,78.76,98.47,9.397114317029974e-05,16,2766.5714118480682,54.07758927345276,51780722688.0,816,4097.1533203125,482592.6875
