epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.2578639790818498,"tensor(14.1369, device='cuda:0')","tensor(2.8906e-11, device='cuda:0')",2.131685608520508,19.83800092590332,2.129828993988037,19.97000089416504,1e-05,2,39.74632740020752,39.74632501602173,146918400.0,2,537.2112426757812,64981.48046875
1,2.187903829523035,"tensor(21.1310, device='cuda:0')","tensor(4.4450e-11, device='cuda:0')",2.020566848144531,26.056001123657225,2.0166175146102905,26.15000140686035,1.9e-05,2,68.15104007720947,27.689460039138794,273782784.0,4,537.31787109375,64987.3671875
2,2.1431549282761306,"tensor(23.2887, device='cuda:0')","tensor(6.5042e-11, device='cuda:0')",1.9228540336608886,30.940001446533202,1.918290662574768,31.200001721191406,2.8000000000000003e-05,2,95.761465549469,27.56735610961914,400647168.0,6,537.4813232421875,64998.671875
3,2.109376410106281,"tensor(26.3393, device='cuda:0')","tensor(9.0868e-11, device='cuda:0')",1.85704034866333,34.39800178955078,1.8529185466766358,34.89000116577149,3.7e-05,2,123.32203483581543,27.517492294311523,527511552.0,8,537.6424560546875,65011.27734375
4,2.079673771385674,"tensor(24.1815, device='cuda:0')","tensor(1.1517e-10, device='cuda:0')",1.8173156624221802,36.00200155273438,1.811917744255066,36.36000177001953,4.6e-05,2,150.85869884490967,27.49466824531555,654375936.0,10,537.8089599609375,65026.18359375
5,2.075957909360662,"tensor(31.4732, device='cuda:0')","tensor(1.3179e-10, device='cuda:0')",1.7793013552856445,37.82400172119141,1.7751682397842408,38.17000166015625,5.5e-05,2,178.3728425502777,27.471208095550537,781240320.0,12,537.9599609375,65040.375
6,2.060801898036991,"tensor(33.7798, device='cuda:0')","tensor(1.5604e-10, device='cuda:0')",1.7575120446395873,38.22200169921875,1.7536628490447999,38.54000100708008,6.4e-05,2,205.99417448043823,27.553003549575806,908104704.0,14,538.1414794921875,65057.51953125
7,2.0291284054249257,"tensor(29.9851, device='cuda:0')","tensor(1.7674e-10, device='cuda:0')",1.7159410764694214,41.026001673583984,1.7119234140396118,41.1700015625,7.3e-05,2,233.57073402404785,27.535812377929688,1034969088.0,16,538.3655395507812,65080.015625
8,2.0376090863803484,"tensor(34.3006, device='cuda:0')","tensor(1.9493e-10, device='cuda:0')",1.672502863922119,42.07600178955078,1.6697701707839965,42.020001831054685,8.2e-05,2,261.1116659641266,27.495853185653687,1161833472.0,18,538.5823974609375,65101.515625
9,2.0332019941226855,"tensor(33.5565, device='cuda:0')","tensor(2.1257e-10, device='cuda:0')",1.6831231948852539,42.09400193481445,1.6807760675430299,42.060001739501956,9.1e-05,2,288.62269401550293,27.469213724136353,1288697856.0,20,538.7783203125,65123.14453125
