epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
129,1.5398455295764224,0.6366357511520385,82.72,99.14,6.481644586284443e-05
130,1.5449039419390327,0.6295176270484925,82.72,99.13,6.435602608679918e-05
131,1.5474106311492821,0.653054730796814,82.71,99.22,6.389458031706068e-05
132,1.5291174801302627,0.6199151618957519,82.63,99.13,6.343215915635762e-05
133,1.5263220983033907,0.6156872391700745,83.05,99.18,6.296881331438125e-05
134,1.533407056072152,0.6340875103950501,83.36,99.19,6.250459360222461e-05
135,1.552617440913612,0.6270724413871765,82.95,99.06,6.20395509268104e-05
136,1.5413477660446557,0.6350378080368042,83.38,99.01,6.157373628530854e-05
137,1.5491377480814612,0.6211597248077393,83.68,99.16,6.110720075954371e-05
138,1.5335206490930613,0.6162565756320953,83.31,99.06,6.06399955103937e-05
139,1.5174035240684978,0.6113541428089142,83.75,99.19,6.0172171772179006e-05
140,1.5406245443488205,0.6141095351696014,82.75,99.08,5.970378084704442e-05
141,1.534776416310275,0.6145606669425965,83.69,99.12,5.923487409933316e-05
142,1.522529695540781,0.6212238554000854,83.76,99.0,5.8765502949954203e-05
143,1.5138723754852286,0.6178660094261169,83.33,99.16,5.8295718870743426e-05
144,1.5079800340796554,0.6182849084854126,83.97,99.11,5.782557337881911e-05
145,1.5391859351901789,0.5900528601169586,83.75,99.09,5.735511803093248e-05
146,1.5308686070497148,0.6051615859985352,84.01,99.19,5.6884404417813995e-05
147,1.532881119645054,0.6201562540054322,83.96,99.0,5.6413484158515766e-05
148,1.5273655652236695,0.6146507298946381,83.99,99.25,5.594240889475107e-05
149,1.5322490572624108,0.6161632129192353,83.86,99.12,5.547123028523106e-05
150,1.5400405564320379,0.6118543822288514,83.68,99.09,5.5e-05
151,1.5248220506459285,0.6203445723056793,83.13,98.99,5.452876971476894e-05
152,1.5288284395782041,0.6247961244106293,83.4,99.14,5.405759110524895e-05
153,1.5274118507106844,0.6277919519424439,83.55,99.04,5.358651584148423e-05
154,1.5269213367668524,0.6096241541385651,84.04,99.07,5.3115595582186016e-05
155,1.5484909940315423,0.6187375452518463,83.94,99.16,5.264488196906753e-05
156,1.5102120196773514,0.6028241724967957,83.9,99.15,5.217442662118091e-05
157,1.5078905196562313,0.6057571504116058,84.06,99.21,5.1704281129256584e-05
158,1.5106592666782277,0.6061033316612243,84.31,99.27,5.12344970500458e-05
159,1.5319267506025511,0.58660141954422,84.22,99.14,5.076512590066686e-05
160,1.5196841743019875,0.5890727538585663,84.27,99.2,5.0296219152955604e-05
161,1.5341838830259178,0.6057546638965606,84.28,99.04,4.982782822782101e-05
162,1.5226490767756131,0.5950523843765259,84.57,99.21,4.9360004489606314e-05
163,1.526138239648675,0.590306915140152,83.98,99.18,4.889279924045631e-05
164,1.5206319994260957,0.5868373473644256,84.31,99.16,4.8426263714691496e-05
