epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1485074757003297,1.8768353416442871,33.11,85.46,1e-05,1,68.20415306091309,68.20414972305298,83486208.0,1,4102.080078125,484986.375
1,2.0809277476177632,1.7604722867965699,37.55,87.23,1.9e-05,1,133.65549540519714,65.2553288936615,146918400.0,2,4102.00390625,484953.3125
2,2.047274625408207,1.6767869571685792,42.13,89.89,2.8000000000000003e-05,1,199.03272151947021,65.16996836662292,210350592.0,3,4101.80029296875,484896.53125
3,2.0295234617899993,1.6323791820526123,43.4,90.81,3.7e-05,1,264.1003131866455,64.85990691184998,273782784.0,4,4101.60595703125,484837.96875
4,2.00249741446804,1.5622254417419434,46.67,92.12,4.6e-05,1,329.4130153656006,65.11731219291687,337214976.0,5,4101.28076171875,484757.375
5,1.9823760468889595,1.5215496606826782,47.35,92.45,5.5e-05,1,394.8284647464752,65.22066807746887,400647168.0,6,4101.03173828125,484683.59375
6,1.9560649634628686,1.4918402940750122,50.17,92.89,6.4e-05,1,460.22495436668396,65.20064926147461,464079360.0,7,4100.6396484375,484587.71875
7,1.9533413056374818,1.4147526460647584,51.81,93.65,7.3e-05,1,525.6079006195068,65.184237241745,527511552.0,8,4100.318359375,484497.8125
8,1.9302268863182215,1.3914090518951416,54.01,94.71,8.2e-05,1,590.7636675834656,64.96188068389893,590943744.0,9,4099.99658203125,484403.46875
9,1.9179708531815631,1.3788071395874024,53.52,94.26,9.1e-05,1,656.2736735343933,65.24800157546997,654375936.0,10,4099.74462890625,484317.21875
10,1.9071741108705078,1.314586378288269,56.02,94.26,9.97534852915723e-05,1,721.7026431560516,65.2317225933075,717808128.0,11,4099.345703125,484213.96875
11,1.8868305931933864,1.2680462419509888,57.58,95.67,9.970177445201784e-05,1,787.1282124519348,65.21894431114197,781240320.0,12,4099.14697265625,484133.53125
12,1.8671437025680737,1.2335699670791627,60.21,95.73,9.964516155915151e-05,1,852.5485489368439,65.22731733322144,844672512.0,13,4098.9501953125,484056.0
13,1.8613773694264293,1.2222486148834228,59.64,96.25,9.958365282121497e-05,1,917.9226441383362,65.17986941337585,908104704.0,14,4098.76611328125,483979.125
14,1.8422808076294375,1.1885229791641236,62.05,96.1,9.951725498333448e-05,1,983.3544714450836,65.23724389076233,971536896.0,15,4098.64404296875,483908.09375
15,1.8382576294958821,1.1638485136032104,63.07,96.23,9.94459753267812e-05,1,1048.7888243198395,65.24059557914734,1034969088.0,16,4098.46142578125,483834.40625
16,1.8031142878318718,1.1156246686935425,63.44,96.54,9.936982166817273e-05,1,1114.2108824253082,65.22792959213257,1098401280.0,17,4098.5048828125,483781.15625
17,1.8089205936341524,1.1047553647994994,64.62,96.4,9.928880235861588e-05,1,1179.6659498214722,65.26035380363464,1161833472.0,18,4098.41650390625,483716.53125
18,1.7826642666522428,1.0740232920646668,66.25,96.8,9.9202926282791e-05,1,1245.0825262069702,65.22158193588257,1225265664.0,19,4098.453125,483668.53125
19,1.7968288864582662,1.0692937675476075,66.64,96.99,9.911220285797748e-05,1,1310.4631645679474,65.18473505973816,1288697856.0,20,4098.328125,483606.125
20,1.7720815430224781,1.0361517751693725,68.41,97.21,9.901664203302126e-05,1,1375.9160408973694,65.1935043334961,1352130048.0,21,4098.2412109375,483543.40625
21,1.7483039396825735,1.0099579509735108,69.02,97.51,9.891625428724365e-05,1,1441.3213498592377,65.20798778533936,1415562240.0,22,4098.28173828125,483499.4375
22,1.750971022397089,0.9921470683097839,70.03,97.22,9.881105062929222e-05,1,1506.754387140274,65.23785352706909,1478994432.0,23,4098.1865234375,483440.21875
