epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
82,1.1532042920589447,0.7262496099472046,76.79,98.2,6.394955530196147e-05
83,1.1737729609012604,0.7354911767959594,76.08,98.07,6.319365249826864e-05
84,1.1795230209827423,0.7348336355209351,76.44,98.2,6.243449435824273e-05
85,1.1743388772010803,0.7263462547302246,76.91,98.17,6.167226819279528e-05
86,1.2056931853294373,0.7250371711730957,77.06,98.41,6.090716206982714e-05
87,1.1607282757759094,0.7179059098243713,77.24,98.41,6.013936476782563e-05
88,1.1507109999656677,0.7313819231033325,76.7,98.32,5.9369065729286245e-05
89,1.1865541636943817,0.7233226405143738,76.84,98.36,5.859645501397048e-05
90,1.190260648727417,0.7213126317024231,77.04,98.31,5.782172325201155e-05
91,1.13569176197052,0.7182843454360962,77.36,98.5,5.704506159687915e-05
92,1.2288301289081573,0.7158976678848267,76.92,98.33,5.626666167821523e-05
93,1.159502625465393,0.7149451570510864,77.05,98.38,5.5486715554552274e-05
94,1.13831427693367,0.7052798442840577,77.51,98.4,5.4705415665925717e-05
95,1.1774155497550964,0.7068594795227051,77.71,98.36,5.392295478639225e-05
96,1.1458870470523834,0.7044601688385009,77.74,98.34,5.313952597646568e-05
97,1.1273769736289978,0.7033072094917298,77.6,98.34,5.235532253548213e-05
98,1.0789406895637512,0.7084204423904419,77.5,98.51,5.157053795390642e-05
99,1.1362119019031525,0.7018699117660523,77.86,98.39,5.078536586559104e-05
100,1.1518802344799042,0.6963828333854676,77.69,98.46,5e-05
101,1.1402343213558197,0.699962868976593,78.06,98.51,4.921463413440898e-05
102,1.116496354341507,0.6987457661628723,77.94,98.47,4.8429462046093585e-05
103,1.0573523938655853,0.6999164421081543,77.75,98.5,4.7644677464517874e-05
104,1.1592689454555511,0.6938464797019959,78.02,98.42,4.6860474023534335e-05
105,1.1259137392044067,0.6918299794197083,77.88,98.38,4.607704521360776e-05
106,1.1732638776302338,0.690076252746582,78.05,98.5,4.529458433407429e-05
107,1.1040149331092834,0.6908589228630065,78.37,98.43,4.451328444544774e-05
108,1.137616515159607,0.6898191253662109,77.99,98.39,4.3733338321784795e-05
109,1.1106078326702118,0.679951532459259,78.23,98.57,4.2954938403120884e-05
110,1.1817616820335388,0.675113854598999,78.33,98.55,4.217827674798846e-05
111,1.117580533027649,0.6775332473278045,78.58,98.63,4.140354498602952e-05
112,1.1072731614112854,0.6789594867706299,78.62,98.45,4.0630934270713774e-05
113,1.0940620303153992,0.6731062124252319,78.78,98.52,3.986063523217438e-05
