epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1632529499053956,19.35096153846154,"tensor(2.4892e-11, device='cuda:0')",1.9062881917953491,30.91,1.9019767330169677,31.44,1e-05,12,60.29802060127258,60.298017501831055,781240320.0,12,3085.876708984375,365120.75
1,2.097932403945923,26.201923076923077,"tensor(4.6060e-11, device='cuda:0')",1.8140273622512817,36.31,1.8043300861358642,36.63,1.9e-05,12,111.12096333503723,49.90485501289368,1542426624.0,24,3085.886962890625,365103.875
2,2.0694778135299683,28.125,"tensor(6.2757e-11, device='cuda:0')",1.7282795398712159,39.7,1.7192669372558593,40.02,2.8000000000000003e-05,12,161.24216890335083,49.94615149497986,2303612928.0,36,3085.803955078125,365072.40625
3,2.0432279268264772,30.16826923076923,"tensor(7.7170e-11, device='cuda:0')",1.6876550472259522,42.15,1.6777196157455445,42.55,3.7e-05,12,211.32821989059448,49.910184383392334,3064799232.0,48,3085.770751953125,365043.28125
4,2.0206578229904175,32.45192307692308,"tensor(8.8579e-11, device='cuda:0')",1.6093410314559937,44.11,1.5957661823272704,44.86,4.6e-05,12,261.6156017780304,49.95829653739929,3825985536.0,60,3085.721923828125,365006.125
5,1.9996267227172853,35.09615384615385,"tensor(1.0116e-10, device='cuda:0')",1.56487456035614,45.32,1.554281640625,46.31,5.5e-05,12,311.77782702445984,49.98710227012634,4587171840.0,72,3085.68212890625,364972.25
6,1.9904119665145874,34.25480769230769,"tensor(1.0969e-10, device='cuda:0')",1.550535141181946,47.08,1.5449071376800536,47.57,6.4e-05,12,361.88851261138916,49.93544244766235,5348358144.0,84,3085.51904296875,364921.59375
7,1.9706669410705566,31.610576923076923,"tensor(1.2125e-10, device='cuda:0')",1.5013631202697755,48.79,1.4891878477096558,48.89,7.3e-05,12,412.04177045822144,49.97757172584534,6109544448.0,96,3085.452880859375,364880.78125
8,1.962071192550659,38.10096153846154,"tensor(1.2631e-10, device='cuda:0')",1.5224502698898315,47.82,1.514648016166687,48.08,8.2e-05,12,462.04340529441833,49.82773208618164,6870730752.0,108,3085.303955078125,364830.71875
9,1.949428631401062,34.61538461538461,"tensor(1.3192e-10, device='cuda:0')",1.4422312314987182,52.32,1.4372258405685425,52.58,9.1e-05,12,512.1634004116058,49.94581460952759,7631917056.0,120,3085.212158203125,364787.5625
10,1.923786922264099,37.13942307692308,"tensor(1.4092e-10, device='cuda:0')",1.3843802236557008,53.06,1.3832911207199097,53.24,9.989038226169209e-05,12,562.0808908939362,49.74194359779358,8393103360.0,132,3085.197021484375,364750.75
11,1.9042095973968507,36.77884615384615,"tensor(1.3301e-10, device='cuda:0')",1.3793543376922608,55.85,1.3755597248077394,55.57,9.986737385021142e-05,12,611.9359941482544,49.678622245788574,9154289664.0,144,3085.173583984375,364715.21875
12,1.8918487157821655,39.54326923076923,"tensor(1.2680e-10, device='cuda:0')",1.3298034145355224,56.49,1.3328208110809325,56.02,9.98421786662277e-05,12,661.8350720405579,49.72280955314636,9915475968.0,156,3085.174072265625,364673.71875
13,1.8914172904968263,46.03365384615385,"tensor(1.2080e-10, device='cuda:0')",1.2813065858840942,57.64,1.2874315298080445,57.41,9.981479793771867e-05,12,711.6912853717804,49.67946171760559,10676662272.0,168,3085.068115234375,364628.1875
14,1.8669125871658325,38.94230769230769,"tensor(1.1787e-10, device='cuda:0')",1.2596073289871217,58.38,1.2622289693832398,57.91,9.97852329991824e-05,12,761.6179637908936,49.7509491443634,11437848576.0,180,3085.10205078125,364596.25
15,1.8548473234176637,42.1875,"tensor(1.1571e-10, device='cuda:0')",1.251219219970703,59.71,1.259628395652771,59.18,9.97534852915723e-05,12,811.461709022522,49.669331550598145,12199034880.0,192,3085.04541015625,364562.09375
16,1.8502825044631959,41.22596153846154,"tensor(1.1170e-10, device='cuda:0')",1.240661517906189,60.41,1.244304640197754,60.07,9.971955636222684e-05,12,861.5792937278748,49.94277596473694,12960221184.0,204,3084.96923828125,364521.78125
