epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1486173250000546,1.8773219455718995,33.34,85.4,1e-05,1,68.49163341522217,68.49163055419922,83486208.0,1,4102.08251953125,484986.40625
1,2.0804065322448593,1.7576550262451172,37.54,87.33,1.9e-05,1,134.68417930603027,65.98793077468872,146918400.0,2,4102.00927734375,484953.6875
2,2.0470662088003415,1.6774478992462158,42.11,89.79,2.8000000000000003e-05,1,200.5817093849182,65.69396257400513,210350592.0,3,4101.806640625,484897.03125
3,2.028927277663911,1.6315550552368163,43.57,90.66,3.7e-05,1,266.49880814552307,65.70994901657104,273782784.0,4,4101.6181640625,484838.1875
4,2.0028659920381067,1.562688024330139,46.64,92.54,4.6e-05,1,332.4680497646332,65.76370978355408,337214976.0,5,4101.29443359375,484756.90625
5,1.9826529433571576,1.5230214689254762,47.44,92.4,5.5e-05,1,398.326872587204,65.65543222427368,400647168.0,6,4101.03955078125,484681.84375
6,1.955963775534636,1.493424053955078,50.44,92.9,6.4e-05,1,464.2191216945648,65.67549633979797,464079360.0,7,4100.64013671875,484584.125
7,1.9540339870123185,1.4169029279708862,51.98,93.47,7.3e-05,1,530.0701770782471,65.64641451835632,527511552.0,8,4100.30712890625,484495.8125
8,1.9299796804423217,1.396791870880127,54.04,94.68,8.2e-05,1,595.8612825870514,65.58291864395142,590943744.0,9,4099.9765625,484399.875
9,1.9179443024795277,1.3829268661499023,53.44,94.11,9.1e-05,1,661.7301983833313,65.5980908870697,654375936.0,10,4099.74658203125,484314.28125
10,1.9067003664378168,1.313520458984375,56.23,94.45,9.97534852915723e-05,1,727.5284299850464,65.5932993888855,717808128.0,11,4099.35498046875,484214.59375
11,1.8868654804559433,1.2699795429229737,57.62,95.57,9.970177445201784e-05,1,793.4551467895508,65.72200584411621,781240320.0,12,4099.166015625,484133.65625
12,1.8671267362318638,1.232448355293274,59.84,95.74,9.964516155915151e-05,1,859.4223754405975,65.76468777656555,844672512.0,13,4098.99365234375,484058.09375
13,1.862132015820502,1.2225256193161012,59.88,96.28,9.958365282121497e-05,1,925.3473448753357,65.72058033943176,908104704.0,14,4098.80810546875,483982.75
14,1.8415569306641015,1.195738949394226,62.01,96.14,9.951725498333448e-05,1,991.508887052536,65.95772075653076,971536896.0,15,4098.68408203125,483911.625
15,1.8381159239938714,1.1661896310806275,63.02,96.14,9.94459753267812e-05,1,1057.5286622047424,65.77694201469421,1034969088.0,16,4098.52392578125,483839.125
16,1.8027387219415585,1.1119668886184693,63.64,96.72,9.936982166817273e-05,1,1123.4374701976776,65.70752429962158,1098401280.0,17,4098.56640625,483786.78125
17,1.8077495368281034,1.1014882347106933,64.86,96.63,9.928880235861588e-05,1,1189.3725759983063,65.7327253818512,1161833472.0,18,4098.51171875,483723.8125
18,1.7818522895954636,1.083271915435791,65.68,96.84,9.9202926282791e-05,1,1255.3549671173096,65.78097105026245,1225265664.0,19,4098.53564453125,483677.1875
