epoch,train_loss,eval_loss,eval_top1,eval_top5,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.2039903406907593,2.0315333768844606,25.08,80.68,1e-05,1,27.200339555740356,27.200336456298828,83486208.0,1,4102.3984375,485036.25
1,2.1347307462851,1.903974139022827,32.69,84.21,1.9e-05,1,51.62531352043152,24.322101831436157,146918400.0,2,4102.7373046875,485066.0625
2,2.0955312448946066,1.827313459968567,35.7,86.69,2.8000000000000003e-05,1,76.0592610836029,24.33082866668701,210350592.0,3,4103.01611328125,485092.625
3,2.079628377656778,1.788334440422058,37.09,88.05,3.7e-05,1,100.41844773292542,24.256962299346924,273782784.0,4,4103.22314453125,485113.71875
4,2.0621412781838724,1.7686420543670653,38.02,88.26,4.6e-05,1,124.67907309532166,24.160414934158325,337214976.0,5,4103.4453125,485136.21875
5,2.0499517581832243,1.7292439741134644,40.56,89.17,5.5e-05,1,148.9129512310028,24.132935762405396,400647168.0,6,4103.6806640625,485161.125
6,2.0305363564118837,1.709303144454956,40.96,89.45,6.4e-05,1,173.22669577598572,24.213875770568848,464079360.0,7,4103.9521484375,485189.09375
7,2.0295704210918784,1.6654686586380005,42.39,90.11,7.3e-05,1,197.64913153648376,24.31671142578125,527511552.0,8,4104.216796875,485217.5625
8,2.0146170846936644,1.6588091543197632,43.06,90.86,8.2e-05,1,221.91480112075806,24.161144971847534,590943744.0,9,4104.44970703125,485244.53125
9,2.006942725364744,1.637387370300293,44.22,91.05,9.1e-05,1,246.2722783088684,24.24786877632141,654375936.0,10,4104.7041015625,485274.84375
10,1.9967630997815298,1.5959960861206055,45.87,91.08,9.97534852915723e-05,1,270.64006066322327,24.265873670578003,717808128.0,11,4104.947265625,485304.6875
11,1.9873348060857012,1.5801765266418457,46.97,91.99,9.970177445201784e-05,1,295.0314314365387,24.290258407592773,781240320.0,12,4105.1611328125,485331.875
12,1.9739006246403146,1.554331576156616,47.61,92.33,9.964516155915151e-05,1,319.4261894226074,24.281375408172607,844672512.0,13,4105.3994140625,485361.125
13,1.9724815242879674,1.5347359470367432,47.82,92.22,9.958365282121497e-05,1,343.8006179332733,24.274165391921997,908104704.0,14,4105.59228515625,485385.59375
14,1.9607312633499752,1.5291528802871703,49.2,92.57,9.951725498333448e-05,1,368.1467044353485,24.24889588356018,971536896.0,15,4105.79931640625,485412.78125
15,1.961980980275993,1.5226942287445069,49.04,92.54,9.94459753267812e-05,1,392.4963638782501,24.244616270065308,1034969088.0,16,4105.9638671875,485433.4375
16,1.9386308623642379,1.501655161857605,49.06,92.85,9.936982166817273e-05,1,416.8742699623108,24.2783100605011,1098401280.0,17,4106.189453125,485462.46875
17,1.948198165844711,1.4893401319503785,49.1,92.58,9.928880235861588e-05,1,441.2553656101227,24.283332347869873,1161833472.0,18,4106.33984375,485482.1875
18,1.930255276750816,1.4821253328323365,51.22,93.35,9.9202926282791e-05,1,465.6569001674652,24.295934200286865,1225265664.0,19,4106.52783203125,485506.5
19,1.942704523571322,1.4719878919601441,50.64,93.35,9.911220285797748e-05,1,490.00456142425537,24.244514226913452,1288697856.0,20,4106.677734375,485524.96875
20,1.9260784492907848,1.4611783462524415,51.07,93.35,9.901664203302126e-05,1,514.3799960613251,24.276959896087646,1352130048.0,21,4106.86083984375,485547.8125
21,1.91565776191814,1.4369990726470947,51.82,94.0,9.891625428724365e-05,1,538.7582280635834,24.261107206344604,1415562240.0,22,4107.04638671875,485569.59375
22,1.9202723031465283,1.4502649887084962,50.61,92.92,9.881105062929222e-05,1,563.1300737857819,24.27422857284546,1478994432.0,23,4107.18505859375,485587.90625
23,1.915882730148208,1.434831870651245,53.05,93.62,9.870104259593363e-05,1,587.4709391593933,24.241827487945557,1542426624.0,24,4107.30859375,485602.71875
24,1.9127360034385807,1.4259528163909911,52.3,93.16,9.858624225078841e-05,1,611.8217058181763,24.251542568206787,1605858816.0,25,4107.46728515625,485621.90625
25,1.9097264084712187,1.414924963569641,53.16,93.85,9.846666218300807e-05,1,636.2250440120697,24.301334381103516,1669291008.0,26,4107.615234375,485641.4375
26,1.9076352006494617,1.4105343418121339,53.48,94.44,9.834231550589462e-05,1,660.6139297485352,24.283520221710205,1732723200.0,27,4107.75634765625,485657.78125
27,1.9080730719389287,1.396621047782898,53.71,93.62,9.821321585546244e-05,1,684.9947364330292,24.282670974731445,1796155392.0,28,4107.89892578125,485675.8125
28,1.8906389319179306,1.385971866798401,54.03,94.07,9.807937738894302e-05,1,709.375319480896,24.277815103530884,1859587584.0,29,4108.05615234375,485695.3125
29,1.8939079269099022,1.3822421606063844,55.03,94.31,9.794081478323246e-05,1,733.7226321697235,24.249876737594604,1923019776.0,30,4108.21533203125,485714.5625
30,1.8973359084770407,1.3978646648406983,53.39,93.84,9.779754323328192e-05,1,758.0802619457245,24.2529194355011,1986451968.0,31,4108.33154296875,485729.1875
31,1.8873868776191975,1.360220510673523,55.44,94.45,9.764957845043137e-05,1,782.4625210762024,24.264881134033203,2049884160.0,32,4108.50634765625,485750.0625
32,1.888294940721363,1.3716751810073853,55.09,94.38,9.749693666068666e-05,1,806.8340935707092,24.246331930160522,2113316352.0,33,4108.6328125,485764.40625
33,1.8891392378434635,1.369113614654541,55.38,94.66,9.733963460294015e-05,1,831.1908001899719,24.25422191619873,2176748544.0,34,4108.75,485779.5
34,1.885408927170171,1.3452854593276977,54.97,94.73,9.717768952713513e-05,1,855.5398991107941,24.251682996749878,2240180736.0,35,4108.9130859375,485798.6875
35,1.8798789799442364,1.3550783073425292,55.31,94.49,9.701111919237408e-05,1,879.8852646350861,24.240083932876587,2303612928.0,36,4109.048828125,485815.84375
36,1.8792955634230688,1.3497764152526857,56.3,94.89,9.683994186497131e-05,1,904.165885925293,24.180935859680176,2367045120.0,37,4109.17724609375,485830.875
37,1.871546940675313,1.3431341737747193,55.85,94.29,9.666417631644977e-05,1,928.4019114971161,24.132808685302734,2430477312.0,38,4109.32568359375,485849.15625
38,1.8724264491077574,1.3328157615661622,56.59,95.1,9.648384182148252e-05,1,952.6068670749664,24.103129386901855,2493909504.0,39,4109.46142578125,485865.34375
39,1.8660683250305137,1.3240614282608032,57.25,95.13,9.629895815577916e-05,1,976.8305697441101,24.125868558883667,2557341696.0,40,4109.60009765625,485881.4375
40,1.8726004514743058,1.3290444496154785,56.5,95.12,9.610954559391703e-05,1,1001.0851759910583,24.083715438842773,2620773888.0,41,4109.70703125,485893.78125
41,1.8675907780052605,1.3118930530548096,56.88,95.13,9.59156249071181e-05,1,1025.302400112152,24.121765851974487,2684206080.0,42,4109.86376953125,485912.28125
42,1.8636693374448183,1.307661820411682,56.75,94.97,9.571721736097089e-05,1,1049.540808916092,24.115649461746216,2747638272.0,43,4109.994140625,485927.375
43,1.8621058917381395,1.3133521522521974,57.08,94.68,9.551434471309872e-05,1,1073.7262773513794,24.088663339614868,2811070464.0,44,4110.1376953125,485943.46875
44,1.8540905179806464,1.298990975189209,57.97,95.24,9.530702921077358e-05,1,1097.9522230625153,24.12649178504944,2874502656.0,45,4110.2568359375,485958.46875
45,1.8543160270026642,1.305247358894348,57.35,94.94,9.509529358847655e-05,1,1122.2424371242523,24.19026279449463,2937934848.0,46,4110.3916015625,485973.3125
46,1.8532095939951272,1.300315594291687,58.06,95.04,9.487916106540466e-05,1,1146.5752584934235,24.236528873443604,3001367040.0,47,4110.5009765625,485984.6875
47,1.8527777942896806,1.3013575700759887,58.07,95.28,9.465865534292465e-05,1,1170.924589395523,24.253280639648438,3064799232.0,48,4110.64697265625,486001.15625
48,1.8534771135308221,1.2865938995361328,59.02,95.4,9.443380060197386e-05,1,1195.3092346191406,24.287172317504883,3128231424.0,49,4110.77978515625,486015.625
49,1.8569977460536395,1.2925674375534058,58.41,95.4,9.420462150040853e-05,1,1219.6517260074615,24.24466300010681,3191663616.0,50,4110.91064453125,486031.03125
50,1.8456234264923272,1.2761707328796388,58.88,95.17,9.397114317029974e-05,1,1244.0112278461456,24.263250589370728,3255095808.0,51,4111.05419921875,486046.0625
51,1.8578557087425691,1.2938090566635132,57.52,95.16,9.373339121517747e-05,1,1268.4020433425903,24.29461908340454,3318528000.0,52,4111.1552734375,486056.59375
52,1.8440206772844556,1.2887692476272583,58.39,94.99,9.34913917072228e-05,1,1292.7438764572144,24.245550870895386,3381960192.0,53,4111.30615234375,486071.4375
53,1.8500170939710472,1.284998069190979,58.64,94.97,9.324517118440888e-05,1,1317.0395793914795,24.198083877563477,3445392384.0,54,4111.41015625,486083.0625
54,1.8446272059073063,1.2687999940872192,59.13,95.65,9.299475664759068e-05,1,1341.3471009731293,24.210801362991333,3508824576.0,55,4111.5732421875,486100.6875
55,1.846730271619047,1.273531495475769,59.12,95.43,9.274017555754408e-05,1,1365.6561298370361,24.213189125061035,3572256768.0,56,4111.6953125,486115.75
56,1.8446170490010905,1.2763658382415772,59.15,95.21,9.248145583195448e-05,1,1389.9361939430237,24.18299436569214,3635688960.0,57,4111.8271484375,486129.875
57,1.8355402268765066,1.2655532424926759,58.96,95.54,9.221862584235528e-05,1,1414.3011622428894,24.265337228775024,3699121152.0,58,4111.9853515625,486147.125
58,1.839146247441271,1.2781378591537476,58.78,95.12,9.195171441101669e-05,1,1438.6885375976562,24.287051677703857,3762553344.0,59,4112.11767578125,486160.96875
59,1.8471589193759288,1.268813168144226,58.86,95.27,9.168075080778494e-05,1,1463.0852272510529,24.301438570022583,3825985536.0,60,4112.240234375,486174.375
60,1.8478469986005874,1.2695743614196777,59.51,95.39,9.140576474687264e-05,1,1487.349573135376,24.16701579093933,3889417728.0,61,4112.3642578125,486187.28125
61,1.8386742945059313,1.2467482721328735,59.98,95.57,9.112678638360016e-05,1,1511.7649865150452,24.31850028038025,3952849920.0,62,4112.49658203125,486201.03125
