epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
166,1.4541658859094186,0.5089734456062317,87.66,99.4,4.7495406397775396e-05
167,1.4472013797405892,0.5077644601345063,87.43,99.37,4.703118668561876e-05
168,1.4599441628755283,0.5094190268516541,87.71,99.32,4.65678408436424e-05
169,1.466939810983045,0.5177935403823852,87.57,99.35,4.610541968293932e-05
170,1.4552845989238286,0.5064047674655914,87.34,99.44,4.564397391320083e-05
171,1.4450320488512134,0.5186622486591339,87.69,99.36,4.5183554137155586e-05
172,1.4570056006941996,0.506701233959198,87.79,99.38,4.47242108450205e-05
173,1.4474775166883969,0.5216473179340363,87.5,99.39,4.426599440896387e-05
174,1.447454981171978,0.4997253845691681,87.71,99.42,4.380895507758154e-05
175,1.4432706405502886,0.493875949716568,87.9,99.48,4.335314297038657e-05
176,1.4392673562491902,0.5144571308135987,87.42,99.31,4.289860807231306e-05
177,1.4317145904719295,0.5014785948753357,88.22,99.44,4.244540022823468e-05
178,1.4278894742991342,0.4953560658931732,87.92,99.44,4.199356913749877e-05
179,1.4480609029874911,0.49612576184272766,87.92,99.39,4.1543164348476104e-05
180,1.4359412834372625,0.5023289238452912,87.79,99.42,4.109423525312737e-05
181,1.4490650917442751,0.49693472356796264,87.86,99.43,4.0646831081586854e-05
182,1.4713530244351043,0.5006913172721863,87.81,99.39,4.020100089676376e-05
183,1.4529981410915507,0.4925021251678467,88.18,99.47,3.975679358896189e-05
184,1.4456803046176436,0.49839399933815004,88.04,99.39,3.9314257870518325e-05
185,1.4274304186336209,0.499727804851532,87.94,99.3,3.88734422704615e-05
186,1.4537198943456828,0.47726633491516113,88.08,99.43,3.8434395129189505e-05
187,1.4304649494063686,0.49268298258781434,87.98,99.44,3.799716459316898e-05
188,1.4206653910470832,0.5070326093673706,87.99,99.41,3.756179860965537e-05
189,1.4283675084346084,0.47572043352127075,88.17,99.37,3.7128344921434866e-05
190,1.4375720079058112,0.49352361450195315,87.98,99.48,3.669685106158899e-05
191,1.425398152326347,0.48969918460845946,88.22,99.47,3.6267364348281956e-05
192,1.4293636434667394,0.49485297741889955,88.09,99.4,3.583993187957173e-05
193,1.4320651779712086,0.49544066824913024,88.22,99.47,3.541460052824527e-05
194,1.4177852466072836,0.47414397468566893,88.27,99.43,3.4991416936678275e-05
195,1.4477296744815518,0.5015809256553649,88.41,99.4,3.45704275117204e-05
196,1.4261828573962028,0.48145988969802855,88.43,99.39,3.415167841960624e-05
197,1.413001690875553,0.4905501343250275,87.79,99.45,3.3735215580892576e-05
198,1.4527717555530857,0.5017254422664642,88.31,99.53,3.3321084665422807e-05
199,1.4260365112032383,0.48943406057357786,88.2,99.47,3.2909331087318666e-05
200,1.414851635122116,0.47577454891204835,88.58,99.48,3.249999999999999e-05
201,1.417902227324194,0.48020554695129397,88.36,99.44,3.209313629123329e-05
202,1.4306640734135265,0.4832222476482391,88.25,99.44,3.168878457820915e-05
203,1.4325511573066174,0.4831778829574585,88.22,99.46,3.128698920264951e-05
204,1.419945020147536,0.49308393678665163,88.17,99.44,3.088779422594516e-05
205,1.4297057293288686,0.4910282084465027,88.54,99.43,3.04912434243238e-05
206,1.418500700772343,0.48391964392662046,88.69,99.49,3.0097380284049524e-05
207,1.4072219952273155,0.497509530544281,88.56,99.44,2.9706247996654133e-05
208,1.4252414056189386,0.4923323484420776,88.36,99.42,2.9317889454200577e-05
209,1.4226948845554406,0.48261988272666934,88.27,99.52,2.893234724457945e-05
210,1.4324703211210448,0.49021592793464663,88.57,99.48,2.8549663646838717e-05
211,1.4368845253381473,0.4925872188091278,88.41,99.49,2.8169880626547284e-05
212,1.4228425016781738,0.483721981716156,88.48,99.41,2.7793039831193136e-05
213,1.4353344512962654,0.4760765027999878,88.73,99.41,2.741918258561607e-05
214,1.4250066042251686,0.4857692111968994,88.71,99.45,2.7048349887476037e-05
215,1.426264341601031,0.4886145596027374,88.71,99.49,2.6680582402757323e-05
216,1.4100551520511222,0.4864524130344391,88.91,99.45,2.631592046130896e-05
217,1.4228499029571056,0.49585290360450746,88.83,99.45,2.5954404052422233e-05
218,1.434063383238569,0.4877179892063141,88.5,99.37,2.5596072820445268e-05
219,1.4030973461007035,0.47482111039161684,88.63,99.47,2.524096606043566e-05
220,1.4233959540820151,0.4762308715343475,88.75,99.52,2.488912271385138e-05
221,1.4171552822165545,0.49954024963378907,88.67,99.4,2.4540581364280276e-05
222,1.4155561237115408,0.479415092086792,88.62,99.47,2.4195380233209008e-05
223,1.4214189409751745,0.4715839627742767,88.88,99.48,2.38535571758317e-05
224,1.3899542650401058,0.4815749897956848,88.62,99.48,2.3515149676898552e-05
225,1.4030803864041914,0.4681405643939972,88.84,99.47,2.3180194846605367e-05
226,1.4161010061732937,0.48710325756073,88.86,99.48,2.284872941652386e-05
227,1.4151969200212426,0.47928532671928403,89.0,99.39,2.2520789735573704e-05
228,1.4203377326380429,0.4934569499015808,88.55,99.44,2.2196411766036492e-05
229,1.4210786626372538,0.4854701379776001,88.76,99.47,2.1875631079611972e-05
230,1.3897637950015587,0.45895647377967835,88.99,99.51,2.1558482853517253e-05
231,1.3995968227807751,0.47268014812469483,89.1,99.5,2.124500186662932e-05
232,1.4027387695184286,0.47919039912223815,88.78,99.38,2.093522249567097e-05
233,1.4081527229765771,0.47718725733757017,88.7,99.43,2.06291787114411e-05
234,1.4024741067318545,0.49128818135261537,88.98,99.43,2.0326904075089492e-05
235,1.401503668704503,0.47316261801719667,88.8,99.48,2.0028431734436313e-05
236,1.3964062107204627,0.47820947670936587,89.07,99.43,1.9733794420337214e-05
237,1.4106366266514367,0.48742282667160036,89.07,99.46,1.9443024443093942e-05
238,1.4015283991371623,0.4707273999214172,88.95,99.5,1.915615368891117e-05
239,1.4131437356127057,0.4716240409851074,88.95,99.5,1.8873213616399855e-05
240,1.4252630368390249,0.4868105525493622,88.95,99.46,1.859423525312737e-05
241,1.4172414422187853,0.474450058555603,88.63,99.47,1.831924919221506e-05
242,1.4024213253306976,0.47556079568862913,88.96,99.4,1.804828558898332e-05
243,1.3820429728217376,0.47036298680305483,88.7,99.42,1.7781374157644715e-05
244,1.39731277897477,0.4674283124923706,89.13,99.41,1.7518544168045528e-05
245,1.4025076039316713,0.4734408200263977,88.97,99.39,1.7259824442455923e-05
246,1.418321672383405,0.4694563823699951,89.17,99.47,1.7005243352409324e-05
247,1.4135943415375587,0.4720689413070679,88.98,99.45,1.6754828815591133e-05
248,1.3966904574869232,0.4794994724273682,88.96,99.48,1.6508608292777204e-05
249,1.3911881672740747,0.46494710187911986,89.0,99.46,1.6266608784822544e-05
250,1.3858273261335228,0.46749455189704897,89.17,99.47,1.602885682970027e-05
