epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
262,1.6073770214745087,0.7513508509635926,78.96,98.52,1.3516158178517472e-05
263,1.603483642109225,0.7506898687362671,79.04,98.42,1.3335823683550238e-05
264,1.5912393983286566,0.7506201125144959,79.24,98.42,1.3160058135028691e-05
265,1.6014254631977838,0.7438258995056153,79.21,98.58,1.2988880807625922e-05
266,1.5906617708609139,0.74379211769104,79.16,98.56,1.2822310472864886e-05
267,1.5957613728568434,0.7490377151489258,78.98,98.54,1.2660365397059856e-05
268,1.605335622377188,0.7492631095886231,79.21,98.59,1.2503063339313356e-05
269,1.614075454035428,0.7488440001487732,79.26,98.43,1.2350421549568651e-05
270,1.6076375326945442,0.7509066019058227,79.41,98.47,1.2202456766718093e-05
271,1.6059887230625225,0.746980038356781,79.07,98.59,1.2059185216767544e-05
272,1.59074122896573,0.7449554336547851,79.21,98.49,1.1920622611056975e-05
273,1.593844898836866,0.7478048293113708,79.09,98.5,1.1786784144537563e-05
274,1.599242477349832,0.7492286499977112,79.32,98.51,1.1657684494105385e-05
275,1.6114645856748622,0.750432436466217,78.96,98.45,1.1533337816991927e-05
276,1.5897937018648458,0.745557719039917,79.35,98.61,1.1413757749211602e-05
277,1.5820352342766775,0.7407921935081482,79.32,98.6,1.1298957404066382e-05
278,1.5900610934146389,0.7438647462844848,79.32,98.58,1.1188949370707787e-05
279,1.5870616466531986,0.7417576226234436,79.41,98.6,1.1083745712756372e-05
280,1.5838177369742936,0.7475597887039185,79.13,98.52,1.098335796697875e-05
281,1.5974343703742522,0.7414872637748718,79.43,98.63,1.0887797142022522e-05
282,1.5859839965073004,0.7439741949081421,79.65,98.45,1.0797073717209014e-05
283,1.595965183651249,0.7442768067359924,79.22,98.55,1.0711197641384117e-05
284,1.6185158646824112,0.7501455310821533,79.0,98.58,1.0630178331827276e-05
285,1.602623759708087,0.7435200337409973,79.34,98.5,1.0554024673218807e-05
286,1.5911264259287092,0.7435392139434814,79.44,98.6,1.0482745016665526e-05
287,1.5610292022725836,0.7384791024208068,79.01,98.53,1.0416347178785039e-05
288,1.5924284855015909,0.7419260694503784,79.45,98.63,1.0354838440848501e-05
289,1.599531649322119,0.7454405269622802,79.1,98.5,1.029822554798216e-05
290,1.5934902762328769,0.7433151085853577,79.21,98.55,1.0246514708427702e-05
291,1.5938704872406093,0.743474760723114,79.12,98.58,1.01997115928614e-05
292,1.5858246770314157,0.7420943865776062,79.39,98.63,1.0157821333772305e-05
293,1.5859902460657527,0.7444136422157288,79.28,98.65,1.0120848524899386e-05
294,1.5901300692680398,0.743147936630249,79.23,98.59,1.0088797220727781e-05
295,1.606467362097375,0.746494988155365,79.34,98.6,1.0061670936044179e-05
296,1.5856091426673529,0.739910633468628,79.35,98.51,1.0039472645551374e-05
297,1.5836398113094432,0.7420734714508057,79.11,98.42,1.002220478354208e-05
298,1.5993422099631207,0.7406117552757263,79.81,98.6,1.0009869243631953e-05
299,1.5958549063581204,0.7460619850158692,79.42,98.53,1.0002467378551954e-05
