epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.2096288604736327,17.067307692307693,"tensor(7.6406e-11, device='cuda:0')",2.046895806884766,24.85,2.045671129798889,24.93,1e-05,1,26.64370608329773,26.64370369911194,83486208.0,1,4101.3681640625,484931.21875
1,2.1468470443725587,22.35576923076923,"tensor(1.4526e-10, device='cuda:0')",1.9297875410079957,30.68,1.9266405693054198,30.73,1.9e-05,1,49.86015224456787,23.03317403793335,146918400.0,2,4101.64111328125,484953.0
2,2.103288162612915,26.5625,"tensor(2.1050e-10, device='cuda:0')",1.8452777423858642,34.29,1.840970656967163,34.79,2.8000000000000003e-05,1,73.02278852462769,23.030981302261353,210350592.0,3,4101.88623046875,484975.5
3,2.08245889415741,26.5625,"tensor(2.7256e-10, device='cuda:0')",1.8069359428405762,35.26,1.8015252756118774,36.36,3.7e-05,1,96.19225478172302,23.042322635650635,273782784.0,4,4102.06787109375,484993.75
4,2.0696789463043213,31.370192307692307,"tensor(3.3409e-10, device='cuda:0')",1.7800393072128295,37.76,1.7739005533218384,38.1,4.6e-05,1,119.34009075164795,23.008195161819458,337214976.0,5,4102.259765625,485013.3125
5,2.0570538358688353,29.807692307692307,"tensor(3.8086e-10, device='cuda:0')",1.7468493595123291,38.85,1.7388057273864745,39.5,5.5e-05,1,142.46741342544556,22.997134923934937,400647168.0,6,4102.46630859375,485034.90625
6,2.0452726119995117,30.16826923076923,"tensor(4.2134e-10, device='cuda:0')",1.743978628921509,38.46,1.7387794387817384,38.95,6.4e-05,1,165.61926412582397,23.02082109451294,464079360.0,7,4102.677734375,485057.46875
7,2.0273799478530883,31.490384615384617,"tensor(4.6861e-10, device='cuda:0')",1.7020542379379273,41.11,1.6985593385696411,41.96,7.3e-05,1,188.75441431999207,23.007736444473267,527511552.0,8,4102.93994140625,485085.71875
8,2.023018082618713,33.89423076923077,"tensor(5.0810e-10, device='cuda:0')",1.6793626956939698,42.4,1.6775823957443237,42.59,8.2e-05,1,211.94847345352173,23.060089111328125,590943744.0,9,4103.18505859375,485112.78125
9,2.00116330947876,30.76923076923077,"tensor(5.5338e-10, device='cuda:0')",1.6369288364410401,43.96,1.6322847604751587,44.54,9.1e-05,1,235.1153929233551,23.038853645324707,654375936.0,10,4103.43896484375,485142.6875
10,1.9954406131744384,32.33173076923077,"tensor(5.7713e-10, device='cuda:0')",1.6313154348373413,44.05,1.6249198308944701,44.41,9.97534852915723e-05,1,258.2328751087189,22.98936629295349,717808128.0,11,4103.66064453125,485169.71875
11,1.9898345251083374,34.49519230769231,"tensor(5.5697e-10, device='cuda:0')",1.6092718381881714,45.15,1.6071561208724976,45.26,9.970177445201784e-05,1,281.39873814582825,23.030797243118286,781240320.0,12,4103.85595703125,485194.1875
12,1.9972764553070068,34.85576923076923,"tensor(5.3422e-10, device='cuda:0')",1.5971688680648803,46.91,1.5941384449005127,46.79,9.964516155915151e-05,1,304.5666275024414,23.037167072296143,844672512.0,13,4103.99169921875,485211.09375
13,1.9924125226974487,35.69711538461539,"tensor(5.1710e-10, device='cuda:0')",1.5785655834197998,47.71,1.5757179935455323,47.84,9.958365282121497e-05,1,327.72007274627686,23.022281646728516,908104704.0,14,4104.13671875,485230.4375
14,1.9657742218017578,35.69711538461539,"tensor(5.1653e-10, device='cuda:0')",1.553706538581848,47.59,1.5526380308151244,47.17,9.951725498333448e-05,1,350.82570457458496,22.97169256210327,971536896.0,15,4104.32861328125,485254.78125
15,1.9746099544525146,36.77884615384615,"tensor(5.0149e-10, device='cuda:0')",1.5429918642044067,47.93,1.540779689025879,47.74,9.94459753267812e-05,1,373.9793586730957,23.022206783294678,1034969088.0,16,4104.47216796875,485271.3125
16,1.9725982927322387,34.61538461538461,"tensor(4.8431e-10, device='cuda:0')",1.5533772565841675,47.83,1.5483132949829101,47.89,9.936982166817273e-05,1,397.10158586502075,22.989034414291382,1098401280.0,17,4104.603515625,485288.1875
17,1.9576354667663574,37.25961538461539,"tensor(4.8270e-10, device='cuda:0')",1.5145522411346435,48.89,1.511652591896057,49.2,9.928880235861588e-05,1,420.2959825992584,23.06133770942688,1161833472.0,18,4104.78369140625,485311.125
18,1.947745879173279,34.25480769230769,"tensor(4.7592e-10, device='cuda:0')",1.5086161817550658,49.75,1.5041101732254027,49.28,9.9202926282791e-05,1,443.4065456390381,22.976776123046875,1225265664.0,19,4104.92138671875,485329.03125
19,1.9351044401168824,38.82211538461539,"tensor(4.7379e-10, device='cuda:0')",1.5023335235595703,49.06,1.4970631837844848,49.65,9.911220285797748e-05,1,466.57262539863586,23.00850820541382,1288697856.0,20,4105.1005859375,485350.65625
20,1.9389645343780517,37.62019230769231,"tensor(4.6667e-10, device='cuda:0')",1.4836510414123536,51.06,1.4794670263290406,51.14,9.901664203302126e-05,1,489.6859550476074,22.980891466140747,1352130048.0,21,4105.22998046875,485367.6875
21,1.9293995990753174,40.74519230769231,"tensor(4.5808e-10, device='cuda:0')",1.4666428939819336,51.39,1.4631511119842529,51.8,9.891625428724365e-05,1,512.8328042030334,23.016924619674683,1415562240.0,22,4105.3798828125,485386.90625
22,1.9309580135345459,39.0625,"tensor(4.4934e-10, device='cuda:0')",1.4578054313659667,51.03,1.453614549636841,51.42,9.881105062929222e-05,1,535.9875979423523,22.990503072738647,1478994432.0,23,4105.5107421875,485403.15625
23,1.9186968891143799,39.30288461538461,"tensor(4.5110e-10, device='cuda:0')",1.46177054271698,51.61,1.4616053773880004,51.3,9.870104259593363e-05,1,559.0937740802765,22.97398066520691,1542426624.0,24,4105.64404296875,485419.46875
24,1.9164883699417115,41.46634615384615,"tensor(4.4067e-10, device='cuda:0')",1.444570274734497,52.85,1.4393629852294922,53.2,9.858624225078841e-05,1,582.333954334259,23.02500629425049,1605858816.0,25,4105.775390625,485434.75
25,1.92037693195343,39.54326923076923,"tensor(4.4021e-10, device='cuda:0')",1.4394462316513061,52.59,1.4351465368270875,53.01,9.846666218300807e-05,1,605.4694476127625,23.004112720489502,1669291008.0,26,4105.9033203125,485449.90625
26,1.912986904144287,39.0625,"tensor(4.3395e-10, device='cuda:0')",1.4245531532287599,53.36,1.424053104019165,52.9,9.834231550589462e-05,1,628.6544513702393,23.023852825164795,1732723200.0,27,4106.0380859375,485467.59375
27,1.9054998441696167,43.02884615384615,"tensor(4.2589e-10, device='cuda:0')",1.4090758640289307,53.17,1.405783641242981,53.49,9.821321585546244e-05,1,651.779541015625,22.99654793739319,1796155392.0,28,4106.1845703125,485485.03125
28,1.9119473768234252,41.58653846153846,"tensor(4.2536e-10, device='cuda:0')",1.427070496559143,52.28,1.4239332859039306,52.48,9.807937738894302e-05,1,674.9324510097504,23.02107858657837,1859587584.0,29,4106.2744140625,485497.6875
29,1.8959127990722657,40.98557692307692,"tensor(4.2425e-10, device='cuda:0')",1.3990880632400513,52.53,1.3943618604660035,53.3,9.794081478323246e-05,1,698.1132614612579,23.04438066482544,1923019776.0,30,4106.42724609375,485517.3125
30,1.8959364866256714,40.625,"tensor(4.1665e-10, device='cuda:0')",1.397520873451233,53.12,1.392188417816162,53.94,9.779754323328192e-05,1,721.2589430809021,23.01534628868103,1986451968.0,31,4106.5693359375,485534.90625
31,1.9142167266845702,41.34615384615385,"tensor(4.0764e-10, device='cuda:0')",1.3968015661239623,55.04,1.3894815628051758,54.55,9.764957845043137e-05,1,744.380398273468,22.990808248519897,2049884160.0,32,4106.65966796875,485546.4375
32,1.8924541780471802,44.71153846153846,"tensor(4.1882e-10, device='cuda:0')",1.4027009239196777,53.55,1.3975883251190186,53.37,9.749693666068666e-05,1,767.5118527412415,23.003554105758667,2113316352.0,33,4106.78955078125,485561.75
33,1.898007752799988,34.01442307692308,"tensor(4.0549e-10, device='cuda:0')",1.3960809293746947,53.87,1.389965499305725,54.11,9.733963460294015e-05,1,790.677405834198,23.012566566467285,2176748544.0,34,4106.90576171875,485575.6875
34,1.8878907398223876,43.38942307692308,"tensor(4.0654e-10, device='cuda:0')",1.377687971687317,54.77,1.3735398544311523,55.3,9.717768952713513e-05,1,813.7991418838501,22.994125366210938,2240180736.0,35,4107.03759765625,485591.59375
35,1.8820848417282106,43.38942307692308,"tensor(4.0156e-10, device='cuda:0')",1.379754588508606,53.74,1.3773707849502563,54.09,9.701111919237408e-05,1,836.971625328064,23.04269051551819,2303612928.0,36,4107.15087890625,485605.71875
36,1.8973507200241089,40.625,"tensor(3.9963e-10, device='cuda:0')",1.3639731157302857,55.55,1.366930038833618,55.62,9.683994186497131e-05,1,860.0768806934357,22.97016429901123,2367045120.0,37,4107.26611328125,485618.375
