epoch,train_loss,train_acc1,train_avg_grad_norm,eval_loss,eval_top1,test_loss,test_top1,lr,Active layers,Total Training Time (s),Epoch Time (s),FLOPs,Layers,Spectral norm,Frobenius norm
0,2.1660304388046265,19.951923076923077,"tensor(1.6920e-11, device='cuda:0')",1.9231427145004272,30.81,1.9191777881622314,31.0,1e-05,16,66.04385209083557,66.04384899139404,1034969088.0,16,3327.533935546875,258662.96875
1,2.1002077537536623,25.120192307692307,"tensor(3.1260e-11, device='cuda:0')",1.8075885042190551,36.41,1.802895337486267,36.61,1.9e-05,16,128.3234190940857,61.71346116065979,2049884160.0,32,3327.4296875,258638.734375
2,2.072596209526062,29.08653846153846,"tensor(4.3410e-11, device='cuda:0')",1.752575950241089,38.92,1.7456471319198608,39.57,2.8000000000000003e-05,16,190.19579553604126,61.64640402793884,3064799232.0,48,3327.226318359375,258603.609375
3,2.0540979887008666,28.966346153846153,"tensor(5.3089e-11, device='cuda:0')",1.7030291933059691,40.46,1.6948159397125244,41.24,3.7e-05,16,252.086008310318,61.59686589241028,4079714304.0,64,3326.990478515625,258564.546875
4,2.037170371055603,31.85096153846154,"tensor(6.2837e-11, device='cuda:0')",1.66404497051239,42.31,1.6567006992340088,42.79,4.6e-05,16,314.01679372787476,61.70549464225769,5094629376.0,80,3326.685302734375,258514.859375
5,2.0176165163040163,35.33653846153846,"tensor(7.0224e-11, device='cuda:0')",1.605342240333557,44.51,1.5965020486831665,45.48,5.5e-05,16,375.9625885486603,61.7214834690094,6109544448.0,96,3326.37646484375,258462.40625
6,2.002655173301697,32.09134615384615,"tensor(7.6977e-11, device='cuda:0')",1.6030958099365233,41.5,1.5981421991348266,41.93,6.4e-05,16,437.9198269844055,61.73165798187256,7124459520.0,112,3325.9833984375,258400.421875
7,1.9810437494277955,33.17307692307692,"tensor(8.4612e-11, device='cuda:0')",1.5454307971954346,46.75,1.5435137477874756,47.06,7.3e-05,16,499.69457149505615,61.543821573257446,8139374592.0,128,3325.70361328125,258343.140625
8,1.971192712020874,38.46153846153846,"tensor(8.9147e-11, device='cuda:0')",1.5124274639129638,47.92,1.5064075082778932,48.67,8.2e-05,16,561.5998446941376,61.67678165435791,9154289664.0,144,3325.33544921875,258279.03125
9,1.9435402013778686,34.01442307692308,"tensor(9.5003e-11, device='cuda:0')",1.4767251665115357,50.33,1.476571626472473,50.08,9.1e-05,16,623.4983720779419,61.675071716308594,10169204736.0,160,3325.042724609375,258223.46875
10,1.9342573709487916,35.45673076923077,"tensor(9.8493e-11, device='cuda:0')",1.4371928792953492,51.29,1.4355166965484618,50.94,9.97534852915723e-05,16,685.399087190628,61.66592788696289,11184119808.0,176,3324.765869140625,258159.828125
11,1.9254765132904053,37.13942307692308,"tensor(9.2951e-11, device='cuda:0')",1.4117519203186035,53.82,1.4122599405288696,54.0,9.970177445201784e-05,16,747.2212555408478,61.528910875320435,12199034880.0,192,3324.416259765625,258090.53125
12,1.9318419019699096,39.54326923076923,"tensor(8.7611e-11, device='cuda:0')",1.390937103652954,54.35,1.395029533958435,53.96,9.964516155915151e-05,16,808.9380860328674,61.48839497566223,13213949952.0,208,3324.118408203125,258028.40625
13,1.9175918977737427,39.66346153846154,"tensor(8.5755e-11, device='cuda:0')",1.3566346422195434,56.36,1.3524049577713013,56.63,9.958365282121497e-05,16,870.7617585659027,61.597583293914795,14228865024.0,224,3323.824951171875,257965.78125
14,1.8833612756729126,41.70673076923077,"tensor(8.4390e-11, device='cuda:0')",1.2912163188934327,56.36,1.2958284767150878,56.28,9.951725498333448e-05,16,932.5440776348114,61.55518698692322,15243780096.0,240,3323.57861328125,257911.171875
15,1.8903395931243896,40.74519230769231,"tensor(8.1102e-11, device='cuda:0')",1.290951030731201,57.81,1.3024138288497924,57.52,9.94459753267812e-05,16,994.4533259868622,61.67631483078003,16258695168.0,256,3323.26025390625,257848.140625
